t,alpha,alpha_dot
8.228,-2.72742,0.493158
8.229,-2.72742,0.493158
8.23,-2.72742,0.493158
8.231,-2.73049,0.493158
8.232,-2.73049,0.493158
8.233,-2.73049,0.493158
8.234,-2.73049,0.493158
8.235,-2.73355,0.493158
8.236,-2.73355,0.493158
8.237,-2.73355,0.493158
8.238,-2.73355,0.493158
8.239,-2.73662,0.493158
8.24,-2.73662,0.493158
8.241,-2.73969,0.493158
8.242,-2.73969,-0.747414
8.243,-2.73969,-0.747414
8.244,-2.74276,-0.747414
8.245,-2.74276,-0.747414
8.246,-2.74276,-0.747414
8.247,-2.74583,-0.747414
8.248,-2.74583,-0.747414
8.249,-2.74889,-0.747414
8.25,-2.74889,-0.747414
8.251,-2.75196,-1.33732
8.252,-2.75196,-1.33732
8.253,-2.75503,-1.33732
8.254,-2.75503,-1.33732
8.255,-2.7581,-1.33732
8.256,-2.76117,-1.33732
8.257,-2.76117,-1.33732
8.258,-2.76423,-1.7036
8.259,-2.76423,-1.7036
8.26,-2.7673,-1.7036
8.261,-2.77037,-1.7036
8.262,-2.77037,-1.7036
8.263,-2.77344,-1.7036
8.264,-2.77651,-1.99632
8.265,-2.77957,-1.99632
8.266,-2.77957,-1.99632
8.267,-2.78264,-1.99632
8.268,-2.78571,-1.99632
8.269,-2.78878,-2.24981
8.27,-2.78878,-2.24981
8.271,-2.79185,-2.24981
8.272,-2.79491,-2.24981
8.273,-2.79798,-2.24981
8.274,-2.80105,-2.46399
8.275,-2.80105,-2.46399
8.276,-2.80412,-2.46399
8.277,-2.80718,-2.46399
8.278,-2.81025,-2.46399
8.279,-2.81332,-2.65427
8.28,-2.81639,-2.65427
8.281,-2.81946,-2.65427
8.282,-2.82252,-2.65427
8.283,-2.82559,-2.82702
8.284,-2.82866,-2.82702
8.285,-2.82866,-2.82702
8.286,-2.83173,-2.82702
8.287,-2.8348,-2.82702
8.288,-2.83786,-2.97974
8.289,-2.84093,-2.97974
8.29,-2.844,-2.97974
8.291,-2.85014,-3.12791
8.292,-2.8532,-3.12791
8.293,-2.85627,-3.12791
8.294,-2.85934,-3.12791
8.295,-2.86241,-3.24983
8.296,-2.86548,-3.24983
8.297,-2.86854,-3.24983
8.298,-2.87161,-3.24983
8.299,-2.87468,-3.36179
8.3,-2.87775,-3.36179
8.301,-2.88082,-3.36179
8.302,-2.88695,-3.47282
8.303,-2.89002,-3.47282
8.304,-2.89309,-3.47282
8.305,-2.89616,-3.47282
8.306,-2.89922,-3.56633
8.307,-2.90229,-3.56633
8.308,-2.90843,-3.56633
8.309,-2.9115,-3.6579
8.31,-2.91456,-3.6579
8.311,-2.91763,-3.6579
8.312,-2.92377,-3.6579
8.313,-2.92684,-3.75052
8.314,-2.9299,-3.75052
8.315,-2.93297,-3.75052
8.316,-2.93604,-3.8345
8.317,-2.94218,-3.8345
8.318,-2.94524,-3.8345
8.319,-2.94831,-3.90745
8.32,-2.95445,-3.90745
8.321,-2.95751,-3.90745
8.322,-2.96058,-3.97426
8.323,-2.96672,-3.97426
8.324,-2.96979,-3.97426
8.325,-2.97285,-4.03998
8.326,-2.97592,-4.03998
8.327,-2.98206,-4.03998
8.328,-2.98513,-4.09188
8.329,-2.99126,-4.09188
8.33,-2.99433,-4.09188
8.331,-2.9974,-4.14531
8.332,-3.00353,-4.14531
8.333,-3.0066,-4.14531
8.334,-3.00967,-4.19083
8.335,-3.01581,-4.19083
8.336,-3.01887,-4.19083
8.337,-3.02501,-4.23473
8.338,-3.02808,-4.23473
8.339,-3.03115,-4.23473
8.34,-3.03728,-4.2794
8.341,-3.04035,-4.2794
8.342,-3.04649,-4.30298
8.343,-3.04955,-4.30298
8.344,-3.05262,-4.30298
8.345,-3.05876,-4.33077
8.346,-3.06183,-4.33077
8.347,-3.06796,-4.33077
8.348,-3.07103,-4.36309
8.349,-3.0741,-4.36309
8.35,-3.08023,-4.36309
8.351,-3.0833,-4.37174
8.352,-3.08944,-4.37174
8.353,-3.09251,-4.37174
8.354,-3.09864,-4.38361
8.355,-3.10171,-4.38361
8.356,-3.10478,-4.38361
8.357,-3.11091,-4.39106
8.358,-3.11398,-4.39106
8.359,-3.12012,-4.35262
8.36,-3.12318,-4.35262
8.361,-3.12625,-4.35262
8.362,-3.13239,-4.26628
8.363,-3.13546,-4.26628
8.364,-3.14159,-4.26628
8.365,3.13852,-4.17516
8.366,3.13546,-4.17516
8.367,3.12932,-4.17516
8.368,3.12625,-4.04539
8.369,3.12318,-4.04539
8.37,3.11705,-4.04539
8.371,3.11398,-4.52673
8.372,3.10785,-4.52673
8.373,3.10478,-4.52673
8.374,3.09864,-4.38204
8.375,3.09557,-4.38204
8.376,3.09251,-4.38204
8.377,3.08637,-4.26435
8.378,3.0833,-4.26435
8.379,3.07717,-4.35758
8.38,3.0741,-4.35758
8.381,3.07103,-4.35758
8.382,3.06489,-4.32166
8.383,3.06183,-4.32166
8.384,3.05569,-4.32166
8.385,3.05262,-4.27584
8.386,3.04955,-4.27584
8.387,3.04342,-4.27584
8.388,3.04035,-4.26521
8.389,3.03421,-4.26521
8.39,3.03115,-4.26521
8.391,3.02808,-4.2163
8.392,3.02194,-4.2163
8.393,3.01887,-4.2163
8.394,3.01581,-4.16963
8.395,3.00967,-4.16963
8.396,3.0066,-4.16963
8.397,3.00353,-4.12667
8.398,2.9974,-4.12667
8.399,2.99433,-4.12667
8.4,2.99126,-4.06811
8.401,2.98513,-4.06811
8.402,2.98206,-4.06811
8.403,2.97899,-4.00563
8.404,2.97285,-4.00563
8.405,2.96979,-4.00563
8.406,2.96672,-3.95267
8.407,2.96365,-3.95267
8.408,2.95751,-3.95267
8.409,2.95445,-3.87903
8.41,2.95138,-3.87903
8.411,2.94831,-3.87903
8.412,2.94218,-3.80273
8.413,2.93911,-3.80273
8.414,2.93604,-3.80273
8.415,2.93297,-3.80273
8.416,2.9299,-3.7274
8.417,2.92377,-3.7274
8.418,2.9207,-3.7274
8.419,2.91763,-3.63365
8.42,2.91456,-3.63365
8.421,2.9115,-3.63365
8.422,2.90843,-3.57003
8.423,2.90229,-3.52829
8.424,2.89922,-3.52829
8.425,2.89616,-3.52829
8.426,2.89309,-3.42772
8.427,2.89002,-3.42772
8.428,2.88695,-3.42772
8.429,2.88388,-3.42772
8.43,2.88082,-3.31009
8.431,2.87775,-3.31009
8.432,2.87468,-3.31009
8.433,2.87161,-3.31009
8.434,2.86854,-3.18241
8.435,2.86548,-3.18241
8.436,2.86241,-3.18241
8.437,2.85934,-3.18241
8.438,2.85627,-3.05107
8.439,2.8532,-3.05107
8.44,2.85014,-3.05107
8.441,2.84707,-3.05107
8.442,2.844,-2.9079
8.443,2.84093,-2.9079
8.444,2.83786,-2.9079
8.445,2.8348,-2.9079
8.446,2.83173,-2.74786
8.447,2.83173,-2.74786
8.448,2.82866,-2.74786
8.449,2.82559,-2.74786
8.45,2.82252,-2.74786
8.451,2.81946,-2.5694
8.452,2.81639,-2.5694
8.453,2.81639,-2.5694
8.454,2.81332,-2.5694
8.455,2.81025,-2.5694
8.456,2.80718,-2.3727
8.457,2.80718,-2.3727
8.458,2.80412,-2.3727
8.459,2.80105,-2.3727
8.46,2.80105,-2.3727
8.461,2.79798,-2.3727
8.462,2.79491,-2.13559
8.463,2.79491,-2.13559
8.464,2.79185,-2.13559
8.465,2.78878,-2.13559
8.466,2.78878,-2.13559
8.467,2.78571,-2.13559
8.468,2.78571,-1.9133
8.469,2.78264,-1.8637
8.47,2.78264,-1.8637
8.471,2.77957,-1.8637
8.472,2.77651,-1.8637
8.473,2.77651,-1.8637
8.474,2.77651,-1.8637
8.475,2.77344,-1.7984
8.476,2.77344,-1.5683
8.477,2.77037,-1.55083
8.478,2.77037,-1.55083
8.479,2.7673,-1.55083
8.48,2.7673,-1.55083
8.481,2.7673,-1.55083
8.482,2.76423,-1.55083
8.483,2.76423,-1.55083
8.484,2.76117,-1.55083
8.485,2.76117,-1.37695
8.486,2.76117,-1.23859
8.487,2.7581,-1.13177
8.488,2.7581,-1.13177
8.489,2.7581,-1.13177
8.49,2.7581,-1.13177
8.491,2.75503,-1.13177
8.492,2.75503,-1.13177
8.493,2.75503,-1.13177
8.494,2.75503,-1.13177
8.495,2.75503,-1.13177
8.496,2.75503,-1.13177
8.497,2.75196,-1.13177
8.498,2.75196,-1.10871
8.499,2.75196,-1.0172
8.5,2.75196,-0.938999
8.501,2.75196,-0.872188
8.502,2.75196,-0.814546
8.503,2.75196,-0.763791
8.504,2.75196,-0.719224
8.505,2.75196,-0.679223
8.506,2.75196,-0.643567
8.507,2.75196,-0.6116
8.508,2.75196,-0.582539
8.509,2.75196,-0.556247
8.51,2.75196,-0.532099
8.511,2.75196,-0.509883
8.512,2.75196,-0.489525
8.513,2.75196,-0.470827
8.514,2.75196,-0.453415
8.515,2.75196,-0.437183
8.516,2.75503,-0.428585
8.517,2.75503,-0.428585
8.518,2.75503,-0.428585
8.519,2.75503,-0.428585
8.52,2.75503,-0.428585
8.521,2.7581,-0.428585
8.522,2.7581,-0.428585
8.523,2.7581,-0.428585
8.524,2.7581,-0.428585
8.525,2.76117,-0.428585
8.526,2.76117,-0.428585
8.527,2.76117,-0.428585
8.528,2.76423,-0.428585
8.529,2.76423,-0.428585
8.53,2.76423,-0.428585
8.531,2.7673,0.807314
8.532,2.7673,0.807314
8.533,2.7673,0.807314
8.534,2.77037,0.807314
8.535,2.77037,0.807314
8.536,2.77344,0.807314
8.537,2.77344,0.807314
8.538,2.77651,0.807314
8.539,2.77651,0.807314
8.54,2.77957,1.36229
8.541,2.77957,1.36229
8.542,2.78264,1.36229
8.543,2.78264,1.36229
8.544,2.78571,1.36229
8.545,2.78571,1.36229
8.546,2.78878,1.36229
8.547,2.79185,1.71681
8.548,2.79185,1.71681
8.549,2.79491,1.71681
8.55,2.79491,1.71681
8.551,2.79798,1.71681
8.552,2.80105,1.71681
8.553,2.80105,1.71681
8.554,2.80412,1.99607
8.555,2.80718,1.99607
8.556,2.81025,1.99607
8.557,2.81025,1.99607
8.558,2.81332,1.99607
8.559,2.81639,2.225
8.56,2.81946,2.225
8.561,2.81946,2.225
8.562,2.82252,2.225
8.563,2.82559,2.225
8.564,2.82866,2.42431
8.565,2.83173,2.42431
8.566,2.83173,2.42431
8.567,2.8348,2.42431
8.568,2.83786,2.42431
8.569,2.84093,2.61615
8.57,2.844,2.61615
8.571,2.84707,2.61615
8.572,2.85014,2.61615
8.573,2.8532,2.80858
8.574,2.85627,2.80858
8.575,2.85934,2.80858
8.576,2.86241,2.80858
8.577,2.86548,2.99225
8.578,2.86854,2.99225
8.579,2.87161,2.99225
8.58,2.87468,2.99225
8.581,2.87775,3.15698
8.582,2.88082,3.15698
8.583,2.88388,3.15698
8.584,2.88695,3.15698
8.585,2.89002,3.28911
8.586,2.89309,3.28911
8.587,2.89616,3.28911
8.588,2.89922,3.28911
8.589,2.90536,3.39035
8.59,2.90843,3.39035
8.591,2.9115,3.39035
8.592,2.91456,3.49093
8.593,2.91763,3.49093
8.594,2.9207,3.49093
8.595,2.92684,3.58292
8.596,2.9299,3.58292
8.597,2.93297,3.58292
8.598,2.93604,3.58292
8.599,2.93911,3.66035
8.6,2.94218,3.66035
8.601,2.94831,3.66035
8.602,2.95138,3.74543
8.603,2.95445,3.74543
8.604,2.95751,3.74543
8.605,2.96365,3.8293
8.606,2.96672,3.8293
8.607,2.96979,3.8293
8.608,2.97592,3.89761
8.609,2.97899,3.89761
8.61,2.98206,3.89761
8.611,2.98513,3.89761
8.612,2.99126,3.97608
8.613,2.99433,3.97608
8.614,2.9974,3.97608
8.615,3.00353,4.04542
8.616,3.0066,4.04542
8.617,3.00967,4.04542
8.618,3.01581,4.09878
8.619,3.01887,4.09878
8.62,3.02194,4.09878
8.621,3.02808,4.15215
8.622,3.03115,4.15215
8.623,3.03728,4.19881
8.624,3.04035,4.19881
8.625,3.04342,4.19881
8.626,3.04955,4.22277
8.627,3.05262,4.22277
8.628,3.05569,4.22277
8.629,3.06183,4.25691
8.63,3.06489,4.25691
8.631,3.07103,4.25691
8.632,3.0741,4.28449
8.633,3.07717,4.28449
8.634,3.0833,4.28449
8.635,3.08637,4.30308
8.636,3.09251,4.30308
8.637,3.09557,4.30308
8.638,3.09864,4.33392
8.639,3.10478,4.33392
8.64,3.10785,4.33392
8.641,3.11398,4.34977
8.642,3.11705,4.34977
8.643,3.12318,4.36787
8.644,3.12625,4.36787
8.645,3.12932,4.36787
8.646,3.13546,4.38639
8.647,3.13852,4.38639
8.648,-3.13852,4.38639
8.649,-3.13546,4.38735
8.65,-3.12932,4.38735
8.651,-3.12625,4.38735
8.652,-3.12318,4.39075
8.653,-3.11705,4.39075
8.654,-3.11398,4.39075
8.655,-3.10785,4.3884
8.656,-3.10478,4.3884
8.657,-3.09864,4.37512
8.658,-3.09557,4.37512
8.659,-3.09251,4.37512
8.66,-3.08637,4.36414
8.661,-3.0833,4.36414
8.662,-3.07717,4.36414
8.663,-3.0741,4.35504
8.664,-3.06796,4.35504
8.665,-3.06489,4.35504
8.666,-3.06183,4.3298
8.667,-3.05569,4.3298
8.668,-3.05262,4.3298
8.669,-3.04649,4.30486
8.67,-3.04342,4.30486
8.671,-3.04035,4.30486
8.672,-3.03421,4.23865
8.673,-3.03115,4.23865
8.674,-3.02808,4.23865
8.675,-3.02194,4.11872
8.676,-3.01887,4.11872
8.677,-3.01581,4.11872
8.678,-3.00967,3.97242
8.679,-3.0066,3.97242
8.68,-3.00353,3.97242
8.681,-3.00047,3.91185
8.682,-2.99433,3.91185
8.683,-2.99126,3.91185
8.684,-2.98819,4.11389
8.685,-2.98206,4.11389
8.686,-2.97899,4.11389
8.687,-2.97592,4.01772
8.688,-2.96979,4.01772
8.689,-2.96672,4.01772
8.69,-2.96365,3.98056
8.691,-2.96058,3.98056
8.692,-2.95445,3.98056
8.693,-2.95138,3.92933
8.694,-2.94831,3.92933
8.695,-2.94218,3.92933
8.696,-2.93911,3.88814
8.697,-2.93604,3.88814
8.698,-2.93297,3.88814
8.699,-2.92684,3.80143
8.7,-2.92377,3.80143
8.701,-2.9207,3.80143
8.702,-2.91763,3.80143
8.703,-2.91456,3.72133
8.704,-2.90843,3.72133
8.705,-2.90536,3.72133
8.706,-2.90229,3.63468
8.707,-2.89922,3.63468
8.708,-2.89616,3.63468
8.709,-2.89309,3.63468
8.71,-2.88695,3.53811
8.711,-2.88388,3.53811
8.712,-2.88082,3.53811
8.713,-2.87775,3.42614
8.714,-2.87468,3.42614
8.715,-2.87161,3.42614
8.716,-2.86854,3.42614
8.717,-2.86548,3.3183
8.718,-2.86241,3.3183
8.719,-2.85934,3.3183
8.72,-2.85627,3.3183
8.721,-2.8532,3.20556
8.722,-2.85014,3.20556
8.723,-2.84707,3.20556
8.724,-2.844,3.20556
8.725,-2.84093,3.07227
8.726,-2.83786,3.07227
8.727,-2.8348,3.07227
8.728,-2.83173,3.07227
8.729,-2.82866,2.93748
8.73,-2.82559,2.93748
8.731,-2.82252,2.93748
8.732,-2.81946,2.93748
8.733,-2.81639,2.78701
8.734,-2.81332,2.78701
8.735,-2.81332,2.78701
8.736,-2.81025,2.78701
8.737,-2.80718,2.78701
8.738,-2.80412,2.61581
8.739,-2.80105,2.61581
8.74,-2.79798,2.61581
8.741,-2.79798,2.61581
8.742,-2.79491,2.61581
8.743,-2.79185,2.42845
8.744,-2.78878,2.42845
8.745,-2.78878,2.42845
8.746,-2.78571,2.42845
8.747,-2.78264,2.42845
8.748,-2.78264,2.24368
8.749,-2.77957,2.20945
8.75,-2.77651,2.20945
8.751,-2.77651,2.20945
8.752,-2.77344,2.20945
8.753,-2.77037,2.20945
8.754,-2.77037,2.07651
8.755,-2.7673,1.96093
8.756,-2.7673,1.96093
8.757,-2.76423,1.96093
8.758,-2.76117,1.96093
8.759,-2.76117,1.96093
8.76,-2.7581,1.96093
8.761,-2.7581,1.84587
8.762,-2.75503,1.67399
8.763,-2.75503,1.67399
8.764,-2.75196,1.67399
8.765,-2.75196,1.67399
8.766,-2.75196,1.67399
8.767,-2.74889,1.67399
8.768,-2.74889,1.67399
8.769,-2.74583,1.67399
8.77,-2.74583,1.47569
8.771,-2.74583,1.31776
8.772,-2.74276,1.30924
8.773,-2.74276,1.30924
8.774,-2.74276,1.30924
8.775,-2.73969,1.30924
8.776,-2.73969,1.30924
8.777,-2.73969,1.30924
8.778,-2.73662,1.30924
8.779,-2.73662,1.30924
8.78,-2.73662,1.30924
8.781,-2.73662,1.23368
8.782,-2.73355,1.12079
8.783,-2.73355,1.02645
8.784,-2.73355,0.94719
8.785,-2.73355,0.879853
8.786,-2.73355,0.820971
8.787,-2.73355,0.769206
8.788,-2.73355,0.723816
8.789,-2.73355,0.683603
8.79,-2.73049,0.655523
8.791,-2.73049,0.655523
8.792,-2.73049,0.655523
8.793,-2.73049,0.655523
8.794,-2.73049,0.655523
8.795,-2.73049,0.655523
8.796,-2.73049,0.655523
8.797,-2.73049,0.655523
8.798,-2.73049,0.655523
8.799,-2.73049,0.655523
8.8,-2.73355,0.655523
8.801,-2.73355,0.655523
8.802,-2.73355,0.655523
8.803,-2.73355,0.655523
8.804,-2.73355,0.655523
8.805,-2.73355,0.655523
8.806,-2.73355,0.655523
8.807,-2.73662,0.655523
8.808,-2.73662,0.655523
8.809,-2.73662,-0.638293
8.81,-2.73662,-0.606474
8.811,-2.73662,-0.578063
8.812,-2.73969,-0.575774
8.813,-2.73969,-0.575774
8.814,-2.73969,-0.575774
8.815,-2.74276,-0.575774
8.816,-2.74276,-0.575774
8.817,-2.74276,-0.575774
8.818,-2.74583,-0.575774
8.819,-2.74583,-0.575774
8.82,-2.74583,-0.575774
8.821,-2.74889,-0.575774
8.822,-2.74889,-0.575774
8.823,-2.75196,-1.06667
8.824,-2.75196,-1.06667
8.825,-2.75503,-1.06667
8.826,-2.75503,-1.06667
8.827,-2.7581,-1.06667
8.828,-2.7581,-1.06667
8.829,-2.76117,-1.06667
8.83,-2.76117,-1.06667
8.831,-2.76423,-1.50684
8.832,-2.76423,-1.50684
8.833,-2.7673,-1.50684
8.834,-2.7673,-1.50684
8.835,-2.77037,-1.50684
8.836,-2.77344,-1.50684
8.837,-2.77344,-1.50684
8.838,-2.77651,-1.81739
8.839,-2.77651,-1.81739
8.84,-2.77957,-1.81739
8.841,-2.78264,-1.81739
8.842,-2.78264,-1.81739
8.843,-2.78571,-1.81739
8.844,-2.78878,-2.08084
8.845,-2.79185,-2.08084
8.846,-2.79185,-2.08084
8.847,-2.79491,-2.08084
8.848,-2.79798,-2.08084
8.849,-2.80105,-2.30783
8.85,-2.80412,-2.30783
8.851,-2.80412,-2.30783
8.852,-2.80718,-2.30783
8.853,-2.81025,-2.30783
8.854,-2.81332,-2.51131
8.855,-2.81639,-2.51131
8.856,-2.81946,-2.51131
8.857,-2.81946,-2.51131
8.858,-2.82252,-2.51131
8.859,-2.82559,-2.69261
8.86,-2.82866,-2.69261
8.861,-2.83173,-2.69261
8.862,-2.8348,-2.69261
8.863,-2.83786,-2.84713
8.864,-2.84093,-2.84713
8.865,-2.844,-2.84713
8.866,-2.84707,-2.84713
8.867,-2.85014,-2.99804
8.868,-2.8532,-2.99804
8.869,-2.85627,-2.99804
8.87,-2.85934,-2.99804
8.871,-2.86241,-3.12876
8.872,-2.86548,-3.12876
8.873,-2.86854,-3.12876
8.874,-2.87161,-3.12876
8.875,-2.87468,-3.25621
8.876,-2.87775,-3.25621
8.877,-2.88082,-3.25621
8.878,-2.88695,-3.3843
8.879,-2.89002,-3.3843
8.88,-2.89309,-3.3843
8.881,-2.89616,-3.3843
8.882,-2.89922,-3.48943
8.883,-2.90229,-3.48943
8.884,-2.90843,-3.48943
8.885,-2.9115,-3.586
8.886,-2.91456,-3.586
8.887,-2.91763,-3.586
8.888,-2.9207,-3.586
8.889,-2.92684,-3.67794
8.89,-2.9299,-3.67794
8.891,-2.93297,-3.67794
8.892,-2.93604,-3.75985
8.893,-2.93911,-3.75985
8.894,-2.94524,-3.75985
8.895,-2.94831,-3.83168
8.896,-2.95138,-3.83168
8.897,-2.95751,-3.83168
8.898,-2.96058,-3.89825
8.899,-2.96365,-3.89825
8.9,-2.96672,-3.89825
8.901,-2.97285,-3.9653
8.902,-2.97592,-3.9653
8.903,-2.97899,-3.9653
8.904,-2.98513,-4.01997
8.905,-2.98819,-4.01997
8.906,-2.99126,-4.01997
8.907,-2.9974,-4.07313
8.908,-3.00047,-4.07313
8.909,-3.00353,-4.07313
8.91,-3.00967,-4.11726
8.911,-3.01274,-4.11726
8.912,-3.01581,-4.11726
8.913,-3.02194,-4.1604
8.914,-3.02501,-4.1604
8.915,-3.02808,-4.1604
8.916,-3.03421,-4.20383
8.917,-3.03728,-4.20383
8.918,-3.04342,-4.20383
8.919,-3.04649,-4.22863
8.92,-3.04955,-4.22863
8.921,-3.05569,-4.22863
8.922,-3.05876,-4.25792
8.923,-3.06183,-4.25792
8.924,-3.06796,-4.25792
8.925,-3.07103,-4.29025
8.926,-3.07717,-4.29025
8.927,-3.08023,-4.29025
8.928,-3.08637,-4.29791
8.929,-3.08944,-4.29791
8.93,-3.09251,-4.29791
8.931,-3.09864,-4.30841
8.932,-3.10171,-4.30841
8.933,-3.10785,-4.31799
8.934,-3.11091,-4.31799
8.935,-3.11398,-4.31799
8.936,-3.12012,-4.29048
8.937,-3.12318,-4.29048
8.938,-3.12625,-4.29048
8.939,-3.13239,-4.22471
8.94,-3.13546,-4.22471
8.941,-3.14159,-4.22471
8.942,3.13852,-4.13931
8.943,3.13546,-4.13931
8.944,3.12932,-4.13931
8.945,3.12625,-4.01405
8.946,3.12318,-4.01405
8.947,3.11705,-4.01405
8.948,3.11398,-4.35288
8.949,3.10785,-4.35288
8.95,3.10478,-4.35288
8.951,3.10171,-4.31812
8.952,3.09557,-4.31812
8.953,3.09251,-4.31812
8.954,3.08944,-4.22503
8.955,3.0833,-4.22503
8.956,3.08023,-4.22503
8.957,3.0741,-4.24279
8.958,3.07103,-4.24279
8.959,3.06796,-4.24279
8.96,3.06183,-4.25679
8.961,3.05876,-4.25679
8.962,3.05262,-4.22427
8.963,3.04955,-4.22427
8.964,3.04649,-4.22427
8.965,3.04035,-4.18483
8.966,3.03728,-4.18483
8.967,3.03421,-4.18483
8.968,3.02808,-4.14687
8.969,3.02501,-4.14687
8.97,3.02194,-4.14687
8.971,3.01581,-4.10325
8.972,3.01274,-4.10325
8.973,3.00967,-4.10325
8.974,3.00353,-4.06347
8.975,3.00047,-4.06347
8.976,2.9974,-4.06347
8.977,2.99126,-4.00497
8.978,2.98819,-4.00497
8.979,2.98513,-4.00497
8.98,2.98206,-4.00497
8.981,2.97592,-3.9406
8.982,2.97285,-3.9406
8.983,2.96979,-3.9406
8.984,2.96672,-3.88286
8.985,2.96058,-3.88286
8.986,2.95751,-3.88286
8.987,2.95445,-3.80403
8.988,2.95138,-3.80403
8.989,2.94524,-3.80403
8.99,2.94218,-3.72316
8.991,2.93911,-3.72316
8.992,2.93604,-3.72316
8.993,2.93297,-3.72316
8.994,2.92684,-3.64432
8.995,2.92377,-3.64432
8.996,2.9207,-3.64432
8.997,2.91763,-3.5503
8.998,2.91456,-3.5503
8.999,2.9115,-3.5503
9,2.90843,-3.5503
9.001,2.90536,-3.44576
9.002,2.89922,-3.44576
9.003,2.89616,-3.44576
9.004,2.89309,-3.34683
9.005,2.89002,-3.34683
9.006,2.89002,-3.34683
9.007,2.88388,-3.34683
9.008,2.88082,-3.22819
9.009,2.87775,-3.22819
9.01,2.87468,-3.22819
9.011,2.87161,-3.22819
9.012,2.86854,-3.09619
9.013,2.86548,-3.09619
9.014,2.86241,-3.09619
9.015,2.85934,-3.09619
9.016,2.85627,-2.95873
9.017,2.8532,-2.95873
9.018,2.85014,-2.95873
9.019,2.85014,-2.95873
9.02,2.84707,-2.86723
9.021,2.844,-2.80595
9.022,2.84093,-2.80595
9.023,2.83786,-2.80595
9.024,2.8348,-2.80595
9.025,2.83173,-2.63539
9.026,2.82866,-2.63539
9.027,2.82866,-2.63539
9.028,2.82559,-2.63539
9.029,2.82252,-2.63539
9.03,2.81946,-2.44764
9.031,2.81946,-2.44764
9.032,2.81639,-2.44764
9.033,2.81332,-2.44764
9.034,2.81025,-2.44764
9.035,2.81025,-2.34679
9.036,2.80718,-2.24324
9.037,2.80412,-2.24324
9.038,2.80412,-2.24324
9.039,2.80105,-2.24324
9.04,2.79798,-2.24324
9.041,2.79798,-2.12963
9.042,2.79491,-1.99632
9.043,2.79491,-1.99632
9.044,2.79185,-1.99632
9.045,2.78878,-1.99632
9.046,2.78878,-1.99632
9.047,2.78571,-1.99632
9.048,2.78571,-1.85365
9.049,2.78264,-1.71336
9.05,2.78264,-1.71336
9.051,2.77957,-1.71336
9.052,2.77957,-1.71336
9.053,2.77651,-1.71336
9.054,2.77651,-1.71336
9.055,2.77651,-1.71336
9.056,2.77344,-1.64654
9.057,2.77344,-1.45232
9.058,2.77037,-1.36958
9.059,2.77037,-1.36958
9.06,2.77037,-1.36958
9.061,2.7673,-1.36958
9.062,2.7673,-1.36958
9.063,2.7673,-1.36958
9.064,2.76423,-1.36958
9.065,2.76423,-1.36958
9.066,2.76423,-1.36958
9.067,2.76423,-1.29257
9.068,2.76117,-1.16923
9.069,2.76117,-1.06691
9.07,2.76117,-0.982107
9.071,2.76117,-0.908939
9.072,2.76117,-0.846965
9.073,2.7581,-0.830672
9.074,2.7581,-0.830672
9.075,2.7581,-0.830672
9.076,2.7581,-0.830672
9.077,2.7581,-0.830672
9.078,2.7581,-0.830672
9.079,2.7581,-0.830672
9.08,2.7581,-0.830672
9.081,2.7581,-0.830672
9.082,2.7581,-0.830672
9.083,2.7581,-0.830672
9.084,2.7581,-0.830672
9.085,2.7581,-0.830672
9.086,2.7581,-0.830672
9.087,2.7581,-0.830672
9.088,2.7581,-0.780748
9.089,2.7581,-0.733936
9.09,2.7581,-0.692652
9.091,2.7581,-0.655563
9.092,2.7581,-0.622419
9.093,2.7581,-0.592463
9.094,2.76117,0.564945
9.095,2.76117,0.540081
9.096,2.76117,0.517416
9.097,2.76117,0.496482
9.098,2.76117,0.47712
9.099,2.76423,0.459363
9.1,2.76423,0.442801
9.101,2.76423,0.427322
9.102,2.76423,0.412947
9.103,2.7673,0.409167
9.104,2.7673,0.409167
9.105,2.7673,0.409167
9.106,2.77037,0.409167
9.107,2.77037,0.409167
9.108,2.77037,0.409167
9.109,2.77344,0.409167
9.11,2.77344,0.409167
9.111,2.77651,0.409167
9.112,2.77651,0.409167
9.113,2.77957,1.14929
9.114,2.77957,1.14929
9.115,2.77957,1.14929
9.116,2.78264,1.14929
9.117,2.78264,1.14929
9.118,2.78571,1.14929
9.119,2.78878,1.14929
9.12,2.78878,1.14929
9.121,2.79185,1.56255
9.122,2.79185,1.56255
9.123,2.79491,1.56255
9.124,2.79491,1.56255
9.125,2.79798,1.56255
9.126,2.80105,1.56255
9.127,2.80105,1.56255
9.128,2.80412,1.87106
9.129,2.80718,1.87106
9.13,2.80718,1.87106
9.131,2.81025,1.87106
9.132,2.81332,1.87106
9.133,2.81332,1.87106
9.134,2.81639,2.12064
9.135,2.81946,2.12064
9.136,2.82252,2.12064
9.137,2.82252,2.12064
9.138,2.82559,2.12064
9.139,2.82866,2.34389
9.14,2.83173,2.34389
9.141,2.8348,2.34389
9.142,2.8348,2.34389
9.143,2.83786,2.34389
9.144,2.84093,2.54281
9.145,2.844,2.54281
9.146,2.84707,2.54281
9.147,2.85014,2.54281
9.148,2.8532,2.71688
9.149,2.85627,2.71688
9.15,2.85934,2.71688
9.151,2.86241,2.71688
9.152,2.86548,2.87475
9.153,2.86548,2.87475
9.154,2.86854,2.87475
9.155,2.87161,2.87475
