t,theta,theta_dot,voltage
1.767,81.5403,49.2351,2
1.768,81.5894,49.1803,2
1.769,81.6385,49.257,2
1.77,81.6875,49.3616,2
1.771,81.7366,49.2653,2
1.772,81.7857,49.3065,2
1.773,81.8348,49.2873,2
1.774,81.8839,49.3148,2
1.775,81.933,49.312,2
1.776,81.9821,49.279,2
1.777,82.0312,49.2104,2
1.778,82.0802,49.3065,2
1.779,82.1293,49.2983,2
1.78,82.1784,49.2955,2
1.781,82.2275,49.2269,2
1.782,82.2797,49.3451,2
1.783,82.3287,49.257,2
1.784,82.3778,49.2763,2
1.785,82.4269,49.268,2
1.786,82.476,49.3258,2
1.787,82.5251,49.2955,2
1.788,82.5742,49.2406,2
1.789,82.6233,49.3038,2
1.79,82.6724,49.301,2
1.791,82.7214,49.1967,2
1.792,82.7705,49.4251,2
1.793,82.8196,49.2818,2
1.794,82.8687,49.3368,2
1.795,82.9178,49.3203,2
1.796,82.9669,49.3313,2
1.797,83.019,49.3313,2
1.798,83.0681,49.3423,2
1.799,83.1172,49.3947,2
1.8,83.1663,49.3699,2
1.801,83.2154,49.3451,2
1.802,83.2645,49.3506,2
1.803,83.3136,49.3148,2
1.804,83.3627,49.3589,2
1.805,83.4117,49.2955,2
1.806,83.4608,49.3864,2
1.807,83.5099,49.3644,2
1.808,83.5621,49.4113,2
1.809,83.6112,49.3947,2
1.81,83.6602,49.3616,2
1.811,83.7093,49.3285,2
1.812,83.7584,49.3947,2
1.813,83.8075,49.3782,2
1.814,83.8566,49.3782,2
1.815,83.9057,49.4362,2
1.816,83.9548,49.3451,2
1.817,84.0039,49.3561,2
1.818,84.056,49.3589,2
1.819,84.1051,49.4085,2
1.82,84.1542,49.3947,2
1.821,84.2033,49.4224,2
1.822,84.2524,49.3589,2
1.823,84.3014,49.4251,2
1.824,84.3505,49.3671,2
1.825,84.3996,49.3782,2
1.826,84.4487,49.4556,2
1.827,84.4978,49.3726,2
1.828,84.5469,49.4224,2
1.829,84.596,49.3699,2
1.83,84.6481,49.4085,2
1.831,84.6972,49.4196,2
1.832,84.7463,49.403,2
1.833,84.7954,49.4473,2
1.834,84.8445,49.3782,2
1.835,84.8936,49.4473,2
1.836,84.9427,49.3396,2
1.837,84.9917,49.4196,2
1.838,85.0408,49.3975,2
1.839,85.0899,49.3203,2
1.84,85.1421,49.3892,2
1.841,85.1912,49.3671,2
1.842,85.2402,49.3478,2
1.843,85.2893,49.392,2
1.844,85.3384,49.3754,2
1.845,85.3875,49.3864,2
1.846,85.4366,49.3478,2
1.847,85.4857,49.2653,2
1.848,85.5348,49.3093,2
1.849,85.5839,49.3644,2
1.85,85.6329,49.3148,2
1.851,85.6851,49.2132,2
1.852,85.7342,49.3396,2
1.853,85.7833,49.3533,2
1.854,85.8324,49.2104,2
1.855,85.8814,49.3451,2
1.856,85.9305,49.2818,2
1.857,85.9796,49.2378,2
1.858,86.0287,49.2845,2
1.859,86.0778,49.3368,2
1.86,86.1269,49.2845,2
1.861,86.176,49.257,2
1.862,86.2251,49.2296,2
1.863,86.2741,49.2598,2
1.864,86.3232,49.2296,2
1.865,86.3723,49.279,2
1.866,86.4214,49.1885,2
1.867,86.4705,49.257,2
1.868,86.5227,49.2351,2
1.869,86.5717,49.2049,2
1.87,86.6208,49.3506,2
1.871,86.6699,49.2351,2
1.872,86.719,49.2598,2
1.873,86.7681,49.2763,2
1.874,86.8172,49.1338,2
1.875,86.8663,49.3285,2
1.876,86.9154,49.2543,2
1.877,86.9644,49.1885,2
1.878,87.0135,49.2351,2
1.879,87.0626,49.1611,2
1.88,87.1117,49.3038,2
1.881,87.1608,49.2488,2
1.882,87.2099,49.2323,2
1.883,87.259,49.2241,2
1.884,87.3081,49.3065,2
1.885,87.3571,49.268,2
1.886,87.4062,49.2214,2
1.887,87.4553,49.2378,2
1.888,87.5044,49.2708,2
1.889,87.5535,49.2928,2
1.89,87.6056,49.1803,2
1.891,87.6547,49.3065,2
1.892,87.7007,49.2955,2
1.893,87.7529,49.2186,2
1.894,87.802,49.2022,2
1.895,87.8511,49.3258,2
1.896,87.9002,49.3451,2
1.897,87.9493,49.2378,2
1.898,87.9983,49.2928,2
1.899,88.0474,49.2186,2
1.9,88.0965,49.279,2
1.901,88.1456,49.2077,2
1.902,88.1947,49.2873,2
1.903,88.2438,49.268,2
1.904,88.2929,49.3368,2
1.905,88.342,49.2955,2
1.906,88.391,49.2735,2
1.907,88.4432,49.3341,2
1.908,88.4892,49.2461,2
1.909,88.5414,49.301,2
1.91,88.5905,49.3285,2
1.911,88.6395,49.2983,2
1.912,88.6886,49.2845,2
1.913,88.7377,49.2269,2
1.914,88.7868,49.2241,2
1.915,88.8359,49.3285,2
1.916,88.885,49.3065,2
1.917,88.9341,49.2983,2
1.918,88.9832,49.3478,2
1.919,89.0322,49.3038,2
1.92,89.0813,49.2625,2
1.921,89.1304,49.3396,2
1.922,89.1826,49.312,2
1.923,89.2317,49.3148,2
1.924,89.2807,49.3589,2
1.925,89.3298,49.3038,2
1.926,89.3789,49.3699,2
1.927,89.428,49.2653,2
1.928,89.4771,49.4003,2
1.929,89.5262,49.323,2
1.93,89.5753,49.3589,2
1.931,89.6244,49.3313,2
1.932,89.6734,49.3423,2
1.933,89.7225,49.3589,2
1.934,89.7747,49.3175,2
1.935,89.8238,49.3175,2
1.936,89.8729,49.4334,2
1.937,89.922,49.3947,2
1.938,89.971,49.4279,2
1.939,90.0201,49.2763,2
1.94,90.0692,49.3809,2
1.941,90.1183,49.3809,2
1.942,90.1674,49.3285,2
1.943,90.2165,49.4583,2
1.944,90.2656,49.3699,2
1.945,90.3177,49.3589,2
1.946,90.3699,49.3782,2
1.947,90.419,49.45,2
1.948,90.4681,49.3671,2
1.949,90.5171,49.4279,2
1.95,90.5662,49.4307,2
1.951,90.6153,49.45,2
1.952,90.6644,49.4334,2
1.953,90.7135,49.3837,2
1.954,90.7626,49.3726,2
1.955,90.8147,49.4473,2
1.956,90.8638,49.4279,2
1.957,90.9129,49.4473,2
1.958,90.962,49.3644,2
1.959,91.0111,49.4666,2
1.96,91.0602,49.3396,2
1.961,91.1093,49.4445,2
1.962,91.1583,49.4113,2
1.963,91.2074,49.403,2
1.964,91.2565,49.3975,2
1.965,91.3087,49.3837,2
1.966,91.3578,49.4196,2
1.967,91.4068,49.3754,2
1.968,91.4559,49.4168,2
1.969,91.505,49.392,2
1.97,91.5541,49.392,2
1.971,91.6032,49.3148,2
1.972,91.6523,49.3285,2
1.973,91.7014,49.3285,2
1.974,91.7505,49.3478,2
1.975,91.8026,49.3892,2
1.976,91.8517,49.3285,2
1.977,91.9008,49.3038,2
1.978,91.9499,49.3175,2
1.979,91.999,49.2269,2
1.98,92.0481,49.2955,2
1.981,92.0971,49.3175,2
1.982,92.1462,49.1584,2
1.983,92.1953,49.3947,2
1.984,92.2444,49.2516,2
1.985,92.2935,49.2159,2
1.986,92.3426,49.2543,2
1.987,92.3917,49.2763,2
1.988,92.4408,49.279,2
1.989,92.4898,49.29,2
1.99,92.5389,49.29,2
1.991,92.588,49.2378,2
1.992,92.6402,49.2351,2
1.993,92.6893,49.268,2
1.994,92.7383,49.2598,2
1.995,92.7874,49.2708,2
1.996,92.8365,49.268,2
1.997,92.8856,49.2598,2
1.998,92.9347,49.1803,2
1.999,92.9838,49.2708,2
2,93.0329,49.257,2
2.001,93.082,49.2708,2
2.002,93.131,49.2708,2
2.003,93.1801,49.1639,2
2.004,93.2292,49.2735,2
2.005,93.2783,49.2022,2
2.006,93.3274,49.2955,2
2.007,93.3765,49.2132,2
2.008,93.4256,49.2241,2
2.009,93.4747,49.2378,2
2.01,93.5237,49.2406,2
2.011,93.5728,49.2735,2
2.012,93.6219,49.2323,2
2.013,93.671,49.2351,2
2.014,93.7232,49.29,2
2.015,93.7722,49.2241,2
2.016,93.8213,49.194,2
2.017,93.8704,49.2928,2
2.018,93.9195,49.1912,2
2.019,93.9686,49.183,2
2.02,94.0177,49.2488,2
2.021,94.0668,49.301,2
2.022,94.1159,49.2241,2
2.023,94.1649,49.1693,2
2.024,94.214,49.257,2
2.025,94.2631,49.3561,2
2.026,94.3122,49.2461,2
2.027,94.3613,49.2955,2
2.028,94.4104,49.2735,2
2.029,94.4595,49.2983,2
2.03,94.5086,49.301,2
2.031,94.5607,49.257,2
2.032,94.6098,49.1995,2
2.033,94.6589,49.29,2
2.034,94.708,49.2735,2
2.035,94.7571,49.2845,2
2.036,94.8061,49.2049,2
2.037,94.8552,49.3341,2
2.038,94.9043,49.2461,2
2.039,94.9534,49.2488,2
2.04,95.0025,49.2433,2
2.041,95.0516,49.3065,2
2.042,95.1007,49.2735,2
2.043,95.1498,49.2241,2
2.044,95.1988,49.2735,2
2.045,95.2479,49.2763,2
2.046,95.297,49.1693,2
2.047,95.3461,49.4003,2
2.048,95.3983,49.2543,2
2.049,95.4474,49.3093,2
2.05,95.4964,49.323,2
2.051,95.5455,49.3065,2
2.052,95.5946,49.3423,2
2.053,95.6437,49.3423,2
2.054,95.6928,49.3506,2
2.055,95.7419,49.2708,2
2.056,95.791,49.3589,2
2.057,95.8401,49.3175,2
2.058,95.8891,49.3451,2
2.059,95.9382,49.3285,2
2.06,95.9873,49.3892,2
2.061,96.0364,49.3644,2
2.062,96.0886,49.2983,2
2.063,96.1376,49.4058,2
2.064,96.1867,49.3341,2
2.065,96.2358,49.3258,2
2.066,96.2849,49.3782,2
2.067,96.334,49.392,2
2.068,96.3831,49.3616,2
2.069,96.4322,49.4362,2
2.07,96.4813,49.3561,2
2.071,96.5303,49.3478,2
2.072,96.5794,49.4085,2
2.073,96.6285,49.4168,2
2.074,96.6807,49.3782,2
2.075,96.7328,49.3837,2
2.076,96.7819,49.4113,2
2.077,96.831,49.3561,2
2.078,96.8801,49.4196,2
2.079,96.9292,49.3616,2
2.08,96.9783,49.3699,2
2.081,97.0274,49.4473,2
2.082,97.0764,49.3699,2
2.083,97.1286,49.4168,2
2.084,97.1777,49.3561,2
2.085,97.2268,49.392,2
2.086,97.2759,49.4058,2
2.087,97.3249,49.3947,2
2.088,97.374,49.4307,2
2.089,97.4231,49.3589,2
2.09,97.4722,49.4445,2
2.091,97.5213,49.3313,2
2.092,97.5704,49.4003,2
2.093,97.6225,49.3892,2
2.094,97.6716,49.3038,2
2.095,97.7207,49.3533,2
2.096,97.7698,49.3837,2
2.097,97.8189,49.3644,2
2.098,97.868,49.3782,2
2.099,97.9171,49.3396,2
2.1,97.9661,49.3258,2
2.101,98.0152,49.2955,2
2.102,98.0643,49.3451,2
2.103,98.1134,49.3148,2
2.104,98.1625,49.268,2
2.105,98.2116,49.2269,2
2.106,98.2607,49.3451,2
2.107,98.3128,49.3506,2
2.108,98.3619,49.2241,2
2.109,98.411,49.301,2
2.11,98.4601,49.312,2
2.111,98.5092,49.2022,2
2.112,98.5583,49.2873,2
2.113,98.6074,49.3313,2
2.114,98.6564,49.2378,2
2.115,98.7055,49.2132,2
2.116,98.7546,49.2873,2
2.117,98.8037,49.2351,2
2.118,98.8528,49.2653,2
2.119,98.9019,49.2928,2
2.12,98.951,49.2077,2
2.121,99.0001,49.3038,2
2.122,99.0491,49.2406,2
2.123,99.0982,49.2049,2
2.124,99.1473,49.1912,2
2.125,99.1964,49.3313,2
2.126,99.2455,49.2186,2
2.127,99.2976,49.2433,2
2.128,99.3467,49.2516,2
2.129,99.3958,49.1038,2
2.13,99.4449,49.312,2
2.131,99.494,49.2241,2
2.132,99.5431,49.1721,2
2.133,99.5922,49.2186,2
2.134,99.6413,49.1393,2
2.135,99.6903,49.2873,2
2.136,99.7394,49.2296,2
2.137,99.7885,49.2132,2
2.138,99.8376,49.2077,2
2.139,99.8867,49.29,2
2.14,99.9358,49.2488,2
2.141,99.9849,49.2022,2
2.142,100.034,49.2351,2
2.143,100.083,49.257,2
2.144,100.132,49.2845,2
2.145,100.181,49.1693,2
2.146,100.23,49.29,2
2.147,100.279,49.2873,2
2.148,100.332,49.2132,2
2.149,100.381,49.1967,2
2.15,100.43,49.3093,2
2.151,100.479,49.3478,2
2.152,100.528,49.2296,2
2.153,100.577,49.2763,2
2.154,100.626,49.2077,2
2.155,100.675,49.2735,2
2.156,100.724,49.194,2
2.157,100.773,49.279,2
2.158,100.822,49.2488,2
2.159,100.872,49.3341,2
2.16,100.921,49.2818,2
2.161,100.97,49.2653,2
2.162,101.019,49.3396,2
2.163,101.068,49.2406,2
2.164,101.117,49.2955,2
2.165,101.169,49.312,2
2.166,101.218,49.2955,2
2.167,101.267,49.279,2
2.168,101.316,49.2818,2
2.169,101.365,49.2983,2
2.17,101.415,49.2818,2
2.171,101.464,49.257,2
2.172,101.513,49.2928,2
2.173,101.562,49.2845,2
2.174,101.611,49.2159,2
2.175,101.66,49.3699,2
2.176,101.709,49.2873,2
2.177,101.758,49.3341,2
2.178,101.807,49.3285,2
2.179,101.856,49.3203,2
2.18,101.905,49.3396,2
2.181,101.958,49.312,2
2.182,102.007,49.4196,2
2.183,102.056,49.323,2
2.184,102.105,49.3506,2
2.185,102.154,49.3258,2
2.186,102.203,49.3341,2
2.187,102.252,49.4085,2
2.188,102.301,49.3258,2
2.189,102.35,49.4113,2
2.19,102.399,49.3065,2
2.191,102.448,49.4334,2
2.192,102.498,49.4058,2
2.193,102.55,49.4251,2
2.194,102.599,49.2873,2
2.195,102.648,49.3809,2
2.196,102.697,49.3726,2
2.197,102.746,49.323,2
2.198,102.795,49.4583,2
2.199,102.844,49.3616,2
2.2,102.893,49.3671,2
2.201,102.942,49.3809,2
2.202,102.991,49.4473,2
2.203,103.044,49.3699,2
2.204,103.093,49.4334,2
2.205,103.142,49.4279,2
2.206,103.191,49.4528,2
2.207,103.24,49.4113,2
2.208,103.289,49.3892,2
2.209,103.338,49.3699,2
2.21,103.387,49.4362,2
2.211,103.436,49.4307,2
2.212,103.488,49.4445,2
2.213,103.538,49.4445,2
2.214,103.587,49.392,2
2.215,103.636,49.4417,2
2.216,103.685,49.4473,2
2.217,103.734,49.3809,2
2.218,103.783,49.4556,2
2.219,103.832,49.3947,2
2.22,103.881,49.4224,2
2.221,103.93,49.4141,2
2.222,103.979,49.3671,2
2.223,104.032,49.3754,2
2.224,104.081,49.3285,2
2.225,104.13,49.2955,2
2.226,104.179,49.3616,2
2.227,104.228,49.3451,2
2.228,104.277,49.3561,2
2.229,104.326,49.3699,2
2.23,104.375,49.2653,2
2.231,104.424,49.2818,2
2.232,104.473,49.3423,2
2.233,104.522,49.3148,2
2.234,104.571,49.2159,2
2.235,104.621,49.2818,2
2.236,104.67,49.3038,2
2.237,104.722,49.1502,2
2.238,104.771,49.3892,2
2.239,104.82,49.2461,2
2.24,104.869,49.194,2
2.241,104.918,49.2543,2
2.242,104.967,49.2653,2
2.243,105.016,49.279,2
2.244,105.065,49.268,2
2.245,105.114,49.2818,2
2.246,105.164,49.2186,2
2.247,105.213,49.2269,2
2.248,105.262,49.2406,2
2.249,105.311,49.2488,2
2.25,105.36,49.2653,2
2.251,105.409,49.2543,2
2.252,105.458,49.2378,2
2.253,105.507,49.1693,2
2.254,105.556,49.2461,2
2.255,105.605,49.2488,2
2.256,105.658,49.2488,2
2.257,105.707,49.2461,2
2.258,105.756,49.1475,2
2.259,105.805,49.2625,2
2.26,105.857,49.1885,2
2.261,105.906,49.279,2
2.262,105.955,49.194,2
2.263,106.004,49.2104,2
2.264,106.053,49.2049,2
2.265,106.102,49.2214,2
2.266,106.151,49.2625,2
2.267,106.201,49.2049,2
2.268,106.25,49.2132,2
2.269,106.299,49.2625,2
2.27,106.348,49.1967,2
2.271,106.397,49.1721,2
2.272,106.446,49.2763,2
2.273,106.495,49.1639,2
2.274,106.544,49.1748,2
2.275,106.593,49.2323,2
2.276,106.642,49.2818,2
2.277,106.691,49.2049,2
2.278,106.741,49.1502,2
2.279,106.793,49.2323,2
2.28,106.842,49.3451,2
2.281,106.891,49.3258,2
2.282,106.943,49.2186,2
2.283,106.992,49.312,2
2.284,107.041,49.2296,2
2.285,107.09,49.2132,2
2.286,107.139,49.1912,2
2.287,107.188,49.3038,2
2.288,107.238,49.2269,2
2.289,107.287,49.2488,2
2.29,107.336,49.268,2
2.291,107.385,49.3148,2
2.292,107.434,49.2269,2
2.293,107.483,49.2653,2
2.294,107.532,49.2543,2
2.295,107.581,49.3038,2
2.296,107.63,49.2653,2
2.297,107.679,49.2598,2
2.298,107.728,49.2845,2
2.299,107.781,49.2845,2
2.3,107.83,49.2461,2
2.301,107.879,49.3699,2
2.302,107.928,49.2406,2
2.303,107.977,49.2873,2
2.304,108.026,49.2928,2
2.305,108.075,49.312,2
2.306,108.124,49.2983,2
2.307,108.173,49.3341,2
2.308,108.222,49.3368,2
2.309,108.271,49.3451,2
2.31,108.321,49.2433,2
2.311,108.37,49.3561,2
2.312,108.419,49.3093,2
2.313,108.468,49.3368,2
2.314,108.52,49.323,2
2.315,108.569,49.3864,2
2.316,108.618,49.3533,2
2.317,108.667,49.2955,2
2.318,108.716,49.4058,2
2.319,108.765,49.323,2
2.32,108.814,49.3148,2
2.321,108.864,49.3726,2
2.322,108.913,49.3726,2
2.323,108.962,49.3478,2
2.324,109.011,49.4224,2
2.325,109.06,49.3341,2
2.326,109.112,49.3423,2
2.327,109.161,49.3892,2
2.328,109.21,49.403,2
2.329,109.259,49.3699,2
2.33,109.308,49.3782,2
2.331,109.357,49.4003,2
2.332,109.407,49.3589,2
2.333,109.456,49.403,2
2.334,109.505,49.3478,2
2.335,109.554,49.3616,2
2.336,109.606,49.439,2
2.337,109.655,49.3644,2
2.338,109.704,49.3616,2
2.339,109.753,49.3864,2
2.34,109.802,49.392,2
2.341,109.851,49.3533,2
2.342,109.901,49.4251,2
2.343,109.95,49.312,2
2.344,109.999,49.392,2
2.345,110.048,49.312,2
2.346,110.097,49.3947,2
2.347,110.146,49.3368,2
2.348,110.198,49.3341,2
2.349,110.247,49.4168,2
2.35,110.296,49.3451,2
2.351,110.345,49.3754,2
2.352,110.394,49.3644,2
2.353,110.444,49.3671,2
2.354,110.493,49.3478,2
2.355,110.542,49.3175,2
2.356,110.591,49.2818,2
2.357,110.64,49.3341,2
2.358,110.689,49.312,2
2.359,110.738,49.2625,2
2.36,110.787,49.2214,2
2.361,110.836,49.3368,2
2.362,110.888,49.3341,2
2.363,110.937,49.2077,2
2.364,110.987,49.2845,2
2.365,111.036,49.2928,2
2.366,111.085,49.1775,2
2.367,111.134,49.2873,2
2.368,111.183,49.3175,2
2.369,111.232,49.2323,2
2.37,111.281,49.2077,2
2.371,111.33,49.2708,2
2.372,111.379,49.2323,2
2.373,111.428,49.2708,2
2.374,111.477,49.2983,2
2.375,111.527,49.2132,2
2.376,111.576,49.3093,2
2.377,111.625,49.2543,2
2.378,111.674,49.2214,2
2.379,111.726,49.1967,2
2.38,111.775,49.3341,2
2.381,111.824,49.2132,2
2.382,111.873,49.2461,2
2.383,111.922,49.257,2
2.384,111.971,49.1119,2
2.385,112.02,49.3175,2
2.386,112.07,49.2351,2
2.387,112.119,49.183,2
2.388,112.168,49.2241,2
2.389,112.217,49.1475,2
2.39,112.266,49.2928,2
2.391,112.315,49.2323,2
2.392,112.364,49.2269,2
2.393,112.413,49.2022,2
2.394,112.462,49.2983,2
2.395,112.511,49.2516,2
2.396,112.61,49.2351,2
2.397,112.61,49.2351,2
2.398,112.659,49.2708,2
2.399,112.708,49.2873,2
2.4,112.757,49.1748,2
2.401,112.809,49.301,2
2.402,112.858,49.2873,2
2.403,112.907,49.2159,2
2.404,112.956,49.3396,2
2.405,113.005,49.3175,2
2.406,113.054,49.2022,2
2.407,113.103,49.2543,2
2.408,113.153,49.2928,2
2.409,113.202,49.279,2
2.41,113.251,49.268,2
2.411,113.3,49.2653,2
2.412,113.349,49.2625,2
2.413,113.398,49.3368,2
2.414,113.447,49.268,2
2.415,113.496,49.2323,2
2.416,113.545,49.2873,2
2.417,113.594,49.2433,2
2.418,113.643,49.3451,2
2.419,113.693,49.2406,2
2.42,113.745,49.2708,2
2.421,113.794,49.2818,2
2.422,113.846,49.2708,2
2.423,113.895,49.2845,2
2.424,113.944,49.3065,2
2.425,113.993,49.2928,2
2.426,114.042,49.2516,2
2.427,114.091,49.2928,2
2.428,114.14,49.2818,2
2.429,114.19,49.2186,2
2.43,114.239,49.3809,2
2.431,114.288,49.3038,2
2.432,114.337,49.3341,2
2.433,114.386,49.3423,2
2.434,114.435,49.3313,2
2.435,114.487,49.3506,2
2.436,114.536,49.3313,2
2.437,114.585,49.4168,2
2.438,114.634,49.3396,2
2.439,114.683,49.3644,2
2.44,114.733,49.3451,2
2.441,114.782,49.3478,2
2.442,114.831,49.4113,2
2.443,114.88,49.3341,2
2.444,114.929,49.4196,2
2.445,114.978,49.3203,2
2.446,115.03,49.4417,2
2.447,115.079,49.4003,2
2.448,115.128,49.4334,2
2.449,115.177,49.29,2
2.45,115.227,49.3892,2
2.451,115.276,49.3864,2
2.452,115.325,49.3313,2
2.453,115.374,49.4611,2
2.454,115.423,49.3726,2
2.455,115.472,49.3782,2
2.456,115.524,49.4279,2
2.457,115.57,49.3561,2
2.458,115.622,49.4445,2
2.459,115.671,49.4307,2
2.46,115.72,49.4085,2
2.461,115.77,49.403,2
2.462,115.819,49.3782,2
2.463,115.868,49.3837,2
2.464,115.917,49.4666,2
2.465,115.966,49.4085,2
2.466,116.018,49.4307,2
2.467,116.067,49.3864,2
2.468,116.116,49.4556,2
2.469,116.165,49.3975,2
2.47,116.214,49.4556,2
2.471,116.263,49.4639,2
2.472,116.313,49.3809,2
2.473,116.362,49.4639,2
2.474,116.411,49.403,2
2.475,116.46,49.4251,2
2.476,116.512,49.4251,2
2.477,116.561,49.3809,2
2.478,116.61,49.3975,2
2.479,116.659,49.3506,2
2.48,116.708,49.3203,2
2.481,116.757,49.3809,2
2.482,116.807,49.3671,2
2.483,116.856,49.3754,2
2.484,116.905,49.3947,2
2.485,116.954,49.301,2
2.486,117.006,49.3038,2
2.487,117.055,49.3699,2
2.488,117.104,49.3396,2
2.489,117.153,49.2461,2
2.49,117.202,49.3175,2
2.491,117.251,49.3423,2
2.492,117.3,49.183,2
2.493,117.35,49.4196,2
2.494,117.399,49.2708,2
2.495,117.448,49.2214,2
2.496,117.497,49.2735,2
2.497,117.546,49.2928,2
2.498,117.595,49.2983,2
2.499,117.644,49.3065,2
2.5,117.696,49.3093,2
2.501,117.745,49.2543,2
2.502,117.794,49.2543,2
2.503,117.843,49.2818,2
2.504,117.893,49.279,2
2.505,117.942,49.2543,2
2.506,117.991,49.2269,2
2.507,118.04,49.1666,2
2.508,118.089,49.268,2
2.509,118.138,49.2022,2
2.51,118.187,49.2406,2
2.511,118.236,49.2818,2
2.512,118.285,49.1693,2
2.513,118.334,49.3203,2
2.514,118.383,49.2461,2
2.515,118.433,49.2461,2
2.516,118.482,49.2132,2
2.517,118.531,49.1885,2
2.518,118.58,49.2378,2
2.519,118.629,49.257,2
2.52,118.678,49.2488,2
2.521,118.73,49.1995,2
2.522,118.779,49.279,2
2.523,118.828,49.3148,2
2.524,118.877,49.2516,2
2.525,118.926,49.2461,2
2.526,118.976,49.279,2
2.527,119.025,49.2955,2
2.528,119.074,49.2241,2
2.529,119.123,49.3175,2
2.53,119.172,49.3148,2
2.531,119.221,49.2488,2
2.532,119.27,49.2214,2
2.533,119.319,49.29,2
2.534,119.368,49.3589,2
2.535,119.417,49.2406,2
2.536,119.466,49.3561,2
2.537,119.516,49.2598,2
2.538,119.568,49.3561,2
2.539,119.617,49.2763,2
2.54,119.666,49.2488,2
2.541,119.715,49.2406,2
2.542,119.764,49.3478,2
2.543,119.813,49.2735,2
2.544,119.862,49.2955,2
2.545,119.911,49.3175,2
2.546,119.96,49.3644,2
2.547,120.009,49.2653,2
2.548,120.059,49.312,2
2.549,120.108,49.2955,2
2.55,120.157,49.3396,2
2.551,120.206,49.301,2
2.552,120.258,49.2818,2
2.553,120.307,49.3258,2
2.554,120.356,49.3341,2
2.555,120.405,49.279,2
2.556,120.454,49.4085,2
2.557,120.503,49.29,2
2.558,120.552,49.3148,2
2.559,120.602,49.3396,2
2.56,120.651,49.3589,2
2.561,120.7,49.3341,2
2.562,120.749,49.3864,2
2.563,120.798,49.3864,2
2.564,120.85,49.3892,2
2.565,120.899,49.301,2
2.566,120.948,49.3396,2
2.567,120.997,49.3782,2
2.568,121.046,49.3561,2
2.569,121.096,49.3616,2
2.57,121.145,49.3782,2
2.571,121.194,49.3423,2
2.572,121.243,49.4943,2
2.573,121.292,49.2873,2
2.574,121.341,49.4003,2
2.575,121.39,49.392,2
2.576,121.442,49.4251,2
2.577,121.491,49.323,2
2.578,121.54,49.392,2
2.579,121.589,49.3478,2
2.58,121.639,49.3396,2
2.581,121.688,49.4611,2
2.582,121.737,49.4113,2
2.583,121.786,49.4168,2
2.584,121.835,49.3809,2
2.585,121.884,49.4307,2
2.586,121.936,49.3533,2
2.587,121.985,49.4445,2
2.588,122.034,49.3754,2
2.589,122.083,49.4307,2
2.59,122.132,49.4749,2
2.591,122.182,49.3947,2
2.592,122.231,49.4113,2
2.593,122.28,49.4196,2
2.594,122.332,49.4334,2
2.595,122.381,49.439,2
2.596,122.43,49.403,2
2.597,122.479,49.4694,2
2.598,122.528,49.3533,2
2.599,122.577,49.439,2
2.6,122.626,49.3561,2
2.601,122.676,49.4445,2
2.602,122.725,49.3782,2
2.603,122.777,49.3809,2
2.604,122.826,49.3947,2
2.605,122.875,49.4307,2
2.606,122.924,49.3975,2
2.607,122.973,49.4085,2
2.608,123.022,49.3285,2
2.609,123.071,49.3533,2
2.61,123.12,49.3589,2
2.611,123.169,49.3671,2
2.612,123.219,49.4058,2
2.613,123.268,49.3506,2
2.614,123.317,49.3203,2
2.615,123.369,49.3809,2
2.616,123.418,49.3644,2
2.617,123.467,49.2461,2
2.618,123.516,49.323,2
2.619,123.565,49.3837,2
2.62,123.614,49.1885,2
2.621,123.663,49.4307,2
2.622,123.712,49.3506,2
2.623,123.762,49.2708,2
2.624,123.811,49.2735,2
2.625,123.86,49.3093,2
2.626,123.909,49.2983,2
2.627,123.958,49.3175,2
2.628,124.007,49.3699,2
2.629,124.059,49.2488,2
2.63,124.108,49.2873,2
2.631,124.157,49.1967,2
2.632,124.206,49.2214,2
2.633,124.256,49.279,2
2.634,124.305,49.2873,2
2.635,124.354,49.2296,2
2.636,124.403,49.2104,2
2.637,124.452,49.2433,2
2.638,124.501,49.2433,2
2.639,124.55,49.3396,2
2.64,124.599,49.2653,2
2.641,124.648,49.1995,2
2.642,124.697,49.2845,2
2.643,124.746,49.1447,2
2.644,124.795,49.3065,2
2.645,124.845,49.2049,2
2.646,124.894,49.2323,2
2.647,124.946,49.2214,2
2.648,124.995,49.2763,2
2.649,125.044,49.2488,2
2.65,125.093,49.2461,2
2.651,125.142,49.268,2
2.652,125.191,49.3258,2
2.653,125.24,49.2735,2
2.654,125.289,49.1885,2
2.655,125.339,49.3616,2
2.656,125.388,49.3258,2
2.657,125.437,49.2269,2
2.658,125.486,49.2323,2
2.659,125.535,49.3533,2
2.66,125.584,49.3313,2
2.661,125.633,49.2104,2
2.662,125.682,49.2735,2
2.663,125.731,49.3148,2
2.664,125.783,49.301,2
2.665,125.832,49.2955,2
2.666,125.882,49.3258,2
2.667,125.931,49.3175,2
2.668,125.98,49.2873,2
2.669,126.029,49.2241,2
2.67,126.078,49.3148,2
2.671,126.127,49.2928,2
2.672,126.176,49.3038,2
2.673,126.225,49.2351,2
2.674,126.274,49.3423,2
2.675,126.323,49.2543,2
2.676,126.372,49.2735,2
2.677,126.421,49.2625,2
2.678,126.471,49.3175,2
2.679,126.52,49.29,2
2.68,126.569,49.2488,2
2.681,126.621,49.301,2
2.682,126.67,49.2955,2
