t,theta,alpha,theta_dot,alpha_dot,voltage,active
2.499000,0.079767,3.135457,-0.675063,0.989184,0.000000,0
2.500000,0.079767,3.135457,-0.675063,0.989184,0.000000,0
2.501000,0.079767,3.135457,-0.675063,0.989184,0.000000,0
2.502000,0.076699,3.138525,-0.675651,0.989184,0.000000,0
2.503000,0.076699,3.138525,-0.675651,0.989184,0.000000,0
2.504000,0.076699,3.138525,-0.675651,0.989184,0.000000,0
2.505000,0.076699,-3.141593,-0.675651,0.989184,0.000000,0
2.506000,0.076699,-3.141593,-0.675651,0.989184,0.000000,0
2.507000,0.073631,-3.141593,-0.675651,0.989184,0.000000,0
2.508000,0.073631,-3.138525,-0.675651,0.989184,0.000000,0
2.509000,0.073631,-3.138525,-0.675651,0.989184,0.000000,0
2.510000,0.073631,-3.138525,-0.675651,0.989184,0.000000,0
2.511000,0.073631,-3.138525,-0.675651,0.970548,0.000000,0
2.512000,0.073631,-3.135457,-0.675651,0.959234,0.000000,0
2.513000,0.070563,-3.135457,-0.675651,0.959234,0.000000,0
2.514000,0.070563,-3.135457,-0.675651,0.959234,0.000000,0
2.515000,0.070563,-3.132389,-0.675651,0.959234,0.000000,0
2.516000,0.070563,-3.132389,-0.675651,0.959234,0.000000,0
2.517000,0.070563,-3.132389,-0.675651,0.959234,0.000000,0
2.518000,0.067495,-3.129321,-0.675651,0.959234,0.000000,0
2.519000,0.067495,-3.129321,-0.675651,0.959234,0.000000,0
2.520000,0.067495,-3.129321,-0.675651,0.959234,0.000000,0
2.521000,0.067495,-3.129321,-0.644703,0.959234,0.000000,0
2.522000,0.067495,-3.126253,-0.612510,0.959234,0.000000,0
2.523000,0.064427,-3.126253,-0.633683,0.959234,0.000000,0
2.524000,0.064427,-3.126253,-0.633683,0.955164,0.000000,0
2.525000,0.064427,-3.123185,-0.633683,0.894697,0.000000,0
2.526000,0.064427,-3.123185,-0.633683,0.894697,0.000000,0
2.527000,0.064427,-3.123185,-0.633683,0.894697,0.000000,0
2.528000,0.064427,-3.123185,-0.633683,0.894697,0.000000,0
2.529000,0.061359,-3.120117,-0.633683,0.894697,0.000000,0
2.530000,0.061359,-3.120117,-0.633683,0.894697,0.000000,0
2.531000,0.061359,-3.120117,-0.633683,0.894697,0.000000,0
2.532000,0.061359,-3.120117,-0.633683,0.894697,0.000000,0
2.533000,0.061359,-3.117049,-0.633683,0.894697,0.000000,0
2.534000,0.061359,-3.117049,-0.633683,0.894697,0.000000,0
2.535000,0.061359,-3.117049,-0.633683,0.894697,0.000000,0
2.536000,0.058291,-3.117049,-0.633683,0.894697,0.000000,0
2.537000,0.058291,-3.113981,-0.633683,0.894697,0.000000,0
2.538000,0.058291,-3.113981,-0.633683,0.894697,0.000000,0
2.539000,0.058291,-3.113981,-0.633683,0.870294,0.000000,0
2.540000,0.058291,-3.113981,-0.633683,0.812491,0.000000,0
2.541000,0.058291,-3.110913,-0.633683,0.775586,0.000000,0
2.542000,0.055223,-3.110913,-0.630748,0.775586,0.000000,0
2.543000,0.055223,-3.110913,-0.599756,0.775586,0.000000,0
2.544000,0.055223,-3.110913,-0.571775,0.775586,0.000000,0
2.545000,0.055223,-3.110913,-0.546315,0.775586,0.000000,0
2.546000,0.055223,-3.107845,-0.523021,0.775586,0.000000,0
2.547000,0.055223,-3.107845,-0.501703,0.775586,0.000000,0
2.548000,0.055223,-3.107845,-0.481874,0.775586,0.000000,0
2.549000,0.055223,-3.107845,-0.463815,0.775586,0.000000,0
2.550000,0.052155,-3.107845,-0.536693,0.775586,0.000000,0
2.551000,0.052155,-3.104777,-0.536693,0.775586,0.000000,0
2.552000,0.052155,-3.104777,-0.536693,0.775586,0.000000,0
2.553000,0.052155,-3.104777,-0.536693,0.775586,0.000000,0
2.554000,0.052155,-3.104777,-0.536693,0.775586,0.000000,0
2.555000,0.052155,-3.104777,-0.536693,0.775586,0.000000,0
2.556000,0.052155,-3.101709,-0.536693,0.775586,0.000000,0
2.557000,0.052155,-3.101709,-0.536693,0.752407,0.000000,0
2.558000,0.052155,-3.101709,-0.536693,0.709243,0.000000,0
2.559000,0.049087,-3.101709,-0.536693,0.670303,0.000000,0
2.560000,0.049087,-3.101709,-0.536693,0.635546,0.000000,0
2.561000,0.049087,-3.101709,-0.536693,0.604240,0.000000,0
2.562000,0.049087,-3.101709,-0.536693,0.575960,0.000000,0
2.563000,0.049087,-3.098641,-0.536693,0.561886,0.000000,0
2.564000,0.049087,-3.098641,-0.536693,0.561886,0.000000,0
2.565000,0.049087,-3.098641,-0.536693,0.561886,0.000000,0
2.566000,0.049087,-3.098641,-0.536693,0.561886,0.000000,0
2.567000,0.049087,-3.098641,-0.536693,0.561886,0.000000,0
2.568000,0.049087,-3.098641,-0.536693,0.561886,0.000000,0
2.569000,0.049087,-3.098641,-0.536693,0.561886,0.000000,0
2.570000,0.049087,-3.098641,-0.536693,0.561886,0.000000,0
2.571000,0.049087,-3.095573,-0.536693,0.561886,0.000000,0
2.572000,0.049087,-3.095573,-0.536693,0.561886,0.000000,0
2.573000,0.046019,-3.095573,-0.515785,0.561886,0.000000,0
2.574000,0.046019,-3.095573,-0.494865,0.561886,0.000000,0
2.575000,0.046019,-3.095573,-0.475842,0.561886,0.000000,0
2.576000,0.046019,-3.095573,-0.458058,0.561886,0.000000,0
2.577000,0.046019,-3.095573,-0.441567,0.561886,0.000000,0
2.578000,0.046019,-3.095573,-0.426123,0.561886,0.000000,0
2.579000,0.046019,-3.095573,-0.411938,0.561886,0.000000,0
2.580000,0.046019,-3.095573,-0.398487,0.561886,0.000000,0
2.581000,0.046019,-3.095573,-0.385944,0.561886,0.000000,0
2.582000,0.046019,-3.095573,-0.374166,0.561886,0.000000,0
2.583000,0.046019,-3.095573,-0.363090,0.561886,0.000000,0
2.584000,0.046019,-3.095573,-0.352685,0.561886,0.000000,0
2.585000,0.046019,-3.095573,-0.342855,0.546274,0.000000,0
2.586000,0.046019,-3.095573,-0.333543,0.523011,0.000000,0
2.587000,0.046019,-3.092505,-0.324723,0.501644,0.000000,0
2.588000,0.046019,-3.092505,-0.316361,0.481964,0.000000,0
2.589000,0.046019,-3.092505,-0.308367,0.463653,0.000000,0
2.590000,0.046019,-3.092505,-0.300882,0.446935,0.000000,0
2.591000,0.046019,-3.092505,-0.293651,0.431163,0.000000,0
2.592000,0.046019,-3.092505,-0.286756,0.416461,0.000000,0
2.593000,0.046019,-3.092505,-0.280213,0.402802,0.000000,0
2.594000,0.046019,-3.092505,-0.273986,0.390058,0.000000,0
2.595000,0.046019,-3.092505,-0.268009,0.378055,0.000000,0
2.596000,0.046019,-3.092505,-0.262258,0.366712,0.000000,0
2.597000,0.046019,-3.092505,-0.256773,0.356076,0.000000,0
2.598000,0.046019,-3.092505,-0.251515,0.346045,0.000000,0
2.599000,0.046019,-3.092505,-0.246464,0.336554,0.000000,0
2.600000,0.046019,-3.092505,-0.241590,0.327531,0.000000,0
2.601000,0.046019,-3.095573,-0.236936,0.322620,0.000000,0
2.602000,0.046019,-3.095573,-0.232444,0.322620,0.000000,0
2.603000,0.046019,-3.095573,-0.228135,0.322620,0.000000,0
2.604000,0.046019,-3.095573,-0.223969,0.322620,0.000000,0
2.605000,0.046019,-3.095573,-0.219931,0.322620,0.000000,0
2.606000,0.046019,-3.095573,-0.216072,0.322620,0.000000,0
2.607000,0.046019,-3.095573,-0.212325,0.322620,0.000000,0
2.608000,0.046019,-3.095573,-0.208724,0.322620,0.000000,0
2.609000,0.046019,-3.095573,-0.205232,0.322620,0.000000,0
2.610000,0.046019,-3.095573,-0.201855,0.322620,0.000000,0
2.611000,0.046019,-3.095573,-0.198598,0.322620,0.000000,0
2.612000,0.046019,-3.095573,-0.195416,0.322620,0.000000,0
2.613000,0.046019,-3.095573,-0.192378,0.322620,0.000000,0
2.614000,0.046019,-3.095573,-0.189407,0.322620,0.000000,0
2.615000,0.046019,-3.095573,-0.186528,0.322620,0.000000,0
2.616000,0.049087,-3.098641,-0.325570,0.322620,0.000000,0
2.617000,0.049087,-3.098641,-0.325570,0.322620,0.000000,0
2.618000,0.049087,-3.098641,-0.325570,0.322620,0.000000,0
2.619000,0.049087,-3.098641,-0.325570,0.322620,0.000000,0
2.620000,0.049087,-3.098641,-0.325570,0.322620,0.000000,0
2.621000,0.049087,-3.098641,-0.325570,0.322620,0.000000,0
2.622000,0.049087,-3.098641,-0.325570,0.322620,0.000000,0
2.623000,0.049087,-3.098641,-0.325570,0.322620,0.000000,0
2.624000,0.049087,-3.101709,-0.325570,0.322620,0.000000,0
2.625000,0.049087,-3.101709,-0.325570,0.322620,0.000000,0
2.626000,0.049087,-3.101709,-0.325570,0.322620,0.000000,0
2.627000,0.049087,-3.101709,-0.325570,0.322620,0.000000,0
2.628000,0.049087,-3.101709,-0.325570,0.322620,0.000000,0
2.629000,0.049087,-3.101709,-0.325570,0.322620,0.000000,0
2.630000,0.049087,-3.101709,-0.325570,0.322620,0.000000,0
2.631000,0.052155,-3.104777,-0.325570,0.322620,0.000000,0
2.632000,0.052155,-3.104777,-0.325570,0.322620,0.000000,0
2.633000,0.052155,-3.104777,-0.325570,0.322620,0.000000,0
2.634000,0.052155,-3.104777,-0.325570,0.322620,0.000000,0
2.635000,0.052155,-3.104777,-0.325570,0.322620,0.000000,0
2.636000,0.052155,-3.104777,-0.325570,0.322620,0.000000,0
2.637000,0.052155,-3.107845,-0.325570,-0.339437,0.000000,0
2.638000,0.052155,-3.107845,-0.325570,-0.339437,0.000000,0
2.639000,0.052155,-3.107845,-0.325570,-0.339437,0.000000,0
2.640000,0.052155,-3.107845,-0.325570,-0.339437,0.000000,0
2.641000,0.052155,-3.107845,-0.325570,-0.339437,0.000000,0
2.642000,0.055223,-3.107845,-0.325570,-0.339437,0.000000,0
2.643000,0.055223,-3.110913,-0.325570,-0.339437,0.000000,0
2.644000,0.055223,-3.110913,-0.325570,-0.339437,0.000000,0
2.645000,0.055223,-3.110913,-0.325570,-0.339437,0.000000,0
2.646000,0.055223,-3.110913,-0.325570,-0.339437,0.000000,0
2.647000,0.055223,-3.110913,-0.325570,-0.339437,0.000000,0
2.648000,0.055223,-3.113981,-0.325570,-0.339437,0.000000,0
2.649000,0.055223,-3.113981,-0.325570,-0.339437,0.000000,0
2.650000,0.055223,-3.113981,-0.325570,-0.339437,0.000000,0
2.651000,0.058291,-3.113981,-0.325570,-0.339437,0.000000,0
2.652000,0.058291,-3.113981,-0.325570,-0.339437,0.000000,0
2.653000,0.058291,-3.117049,-0.325570,-0.339437,0.000000,0
2.654000,0.058291,-3.117049,0.322239,-0.339437,0.000000,0
2.655000,0.058291,-3.117049,0.314033,-0.339437,0.000000,0
2.656000,0.058291,-3.117049,0.306167,-0.339437,0.000000,0
2.657000,0.058291,-3.117049,0.298757,-0.339437,0.000000,0
2.658000,0.058291,-3.120117,0.291645,-0.604642,0.000000,0
2.659000,0.058291,-3.120117,0.284915,-0.604642,0.000000,0
2.660000,0.061359,-3.120117,0.177974,-0.604642,0.000000,0
2.661000,0.061359,-3.120117,0.177974,-0.604642,0.000000,0
2.662000,0.061359,-3.123185,0.177974,-0.604642,0.000000,0
2.663000,0.061359,-3.123185,0.177974,-0.604642,0.000000,0
2.664000,0.061359,-3.123185,0.177974,-0.604642,0.000000,0
2.665000,0.061359,-3.123185,0.177974,-0.604642,0.000000,0
2.666000,0.061359,-3.123185,0.177974,-0.604642,0.000000,0
2.667000,0.061359,-3.126253,0.177974,-0.604642,0.000000,0
2.668000,0.061359,-3.126253,0.177974,-0.604642,0.000000,0
2.669000,0.064427,-3.126253,0.177974,-0.604642,0.000000,0
2.670000,0.064427,-3.126253,0.177974,-0.604642,0.000000,0
2.671000,0.064427,-3.129321,0.177974,-0.604642,0.000000,0
2.672000,0.064427,-3.129321,0.177974,-0.604642,0.000000,0
2.673000,0.064427,-3.129321,0.177974,-0.604642,0.000000,0
2.674000,0.064427,-3.129321,0.177974,-0.604642,0.000000,0
2.675000,0.064427,-3.132389,0.177974,-0.692234,0.000000,0
2.676000,0.064427,-3.132389,0.177974,-0.692234,0.000000,0
2.677000,0.067495,-3.132389,0.177974,-0.692234,0.000000,0
2.678000,0.067495,-3.132389,0.177974,-0.692234,0.000000,0
2.679000,0.067495,-3.132389,0.177974,-0.692234,0.000000,0
2.680000,0.067495,-3.135457,0.177974,-0.692234,0.000000,0
2.681000,0.067495,-3.135457,0.177974,-0.692234,0.000000,0
2.682000,0.067495,-3.135457,0.177974,-0.692234,0.000000,0
2.683000,0.067495,-3.135457,0.177974,-0.692234,0.000000,0
2.684000,0.067495,-3.138525,0.177974,-0.692234,0.000000,0
2.685000,0.070563,-3.138525,0.177974,-0.692234,0.000000,0
2.686000,0.070563,-3.138525,0.177974,-0.692234,0.000000,0
2.687000,0.070563,-3.138525,0.177974,-0.692234,0.000000,0
2.688000,0.070563,-3.141593,0.177974,-0.692234,0.000000,0
2.689000,0.070563,-3.141593,0.177974,-0.692234,0.000000,0
2.690000,0.070563,-3.141593,0.177974,-0.692234,0.000000,0
2.691000,0.070563,-3.141593,0.177974,-0.692234,0.000000,0
2.692000,0.070563,3.138525,0.177974,-0.718060,0.000000,0
2.693000,0.070563,3.138525,0.177974,-0.718060,0.000000,0
2.694000,0.073631,3.138525,0.348319,-0.718060,0.000000,0
2.695000,0.073631,3.138525,0.348319,-0.718060,0.000000,0
2.696000,0.073631,3.138525,0.348319,-0.718060,0.000000,0
2.697000,0.073631,3.135457,0.348319,-0.718060,0.000000,0
2.698000,0.073631,3.135457,0.348319,-0.718060,0.000000,0
2.699000,0.073631,3.135457,0.348319,-0.718060,0.000000,0
2.700000,0.073631,3.135457,0.348319,-0.718060,0.000000,0
2.701000,0.073631,3.132389,0.348319,-0.718060,0.000000,0
2.702000,0.073631,3.132389,0.348319,-0.718060,0.000000,0
2.703000,0.076699,3.132389,0.348319,-0.718060,0.000000,0
2.704000,0.076699,3.132389,0.348319,-0.718060,0.000000,0
2.705000,0.076699,3.132389,0.348319,-0.718060,0.000000,0
2.706000,0.076699,3.129321,0.348319,-0.718060,0.000000,0
2.707000,0.076699,3.129321,0.348319,-0.718060,0.000000,0
2.708000,0.076699,3.129321,0.348319,-0.718060,0.000000,0
2.709000,0.076699,3.129321,0.348319,-0.715231,0.000000,0
2.710000,0.076699,3.126253,0.348319,-0.683576,0.000000,0
2.711000,0.076699,3.126253,0.348319,-0.683576,0.000000,0
2.712000,0.076699,3.126253,0.348319,-0.683576,0.000000,0
2.713000,0.079767,3.126253,0.348319,-0.683576,0.000000,0
2.714000,0.079767,3.126253,0.348319,-0.683576,0.000000,0
2.715000,0.079767,3.123185,0.348319,-0.683576,0.000000,0
2.716000,0.079767,3.123185,0.348319,-0.683576,0.000000,0
2.717000,0.079767,3.123185,0.348319,-0.683576,0.000000,0
2.718000,0.079767,3.123185,0.348319,-0.683576,0.000000,0
2.719000,0.079767,3.123185,0.348319,-0.683576,0.000000,0
2.720000,0.079767,3.120117,0.348319,-0.683576,0.000000,0
2.721000,0.079767,3.120117,0.348319,-0.683576,0.000000,0
2.722000,0.079767,3.120117,0.348319,-0.683576,0.000000,0
2.723000,0.082835,3.120117,0.348319,-0.683576,0.000000,0
2.724000,0.082835,3.120117,0.348319,-0.683576,0.000000,0
2.725000,0.082835,3.120117,0.348319,-0.683576,0.000000,0
2.726000,0.082835,3.117049,0.348319,-0.683576,0.000000,0
2.727000,0.082835,3.117049,0.348319,-0.683576,0.000000,0
2.728000,0.082835,3.117049,0.348319,-0.673863,0.000000,0
2.729000,0.082835,3.117049,0.344283,-0.638689,0.000000,0
2.730000,0.082835,3.117049,0.334923,-0.607208,0.000000,0
2.731000,0.082835,3.113981,0.326014,-0.583926,0.000000,0
2.732000,0.082835,3.113981,0.317547,-0.583926,0.000000,0
2.733000,0.082835,3.113981,0.309540,-0.583926,0.000000,0
2.734000,0.082835,3.113981,0.301930,-0.583926,0.000000,0
2.735000,0.085903,3.113981,0.345635,-0.583926,0.000000,0
2.736000,0.085903,3.113981,0.345635,-0.583926,0.000000,0
2.737000,0.085903,3.113981,0.345635,-0.583926,0.000000,0
2.738000,0.085903,3.110913,0.345635,-0.583926,0.000000,0
2.739000,0.085903,3.110913,0.345635,-0.583926,0.000000,0
2.740000,0.085903,3.110913,0.345635,-0.583926,0.000000,0
2.741000,0.085903,3.110913,0.345635,-0.583926,0.000000,0
2.742000,0.085903,3.110913,0.345635,-0.583926,0.000000,0
2.743000,0.085903,3.110913,0.345635,-0.583926,0.000000,0
2.744000,0.085903,3.110913,0.345635,-0.583926,0.000000,0
2.745000,0.085903,3.107845,0.345635,-0.583926,0.000000,0
2.746000,0.085903,3.107845,0.345635,-0.583926,0.000000,0
2.747000,0.085903,3.107845,0.345635,-0.583926,0.000000,0
2.748000,0.085903,3.107845,0.345635,-0.583926,0.000000,0
2.749000,0.085903,3.107845,0.345635,-0.583926,0.000000,0
2.750000,0.085903,3.107845,0.345635,-0.583926,0.000000,0
2.751000,0.085903,3.107845,0.345635,-0.583926,0.000000,0
2.752000,0.085903,3.107845,0.345635,-0.578993,0.000000,0
2.753000,0.088971,3.107845,0.345635,-0.552917,0.000000,0
2.754000,0.088971,3.104777,0.345635,-0.529213,0.000000,0
2.755000,0.088971,3.104777,0.345635,-0.507161,0.000000,0
2.756000,0.088971,3.104777,0.345635,-0.487144,0.000000,0
2.757000,0.088971,3.104777,0.345635,-0.468475,0.000000,0
2.758000,0.088971,3.104777,0.345635,-0.451196,0.000000,0
2.759000,0.088971,3.104777,0.345635,-0.435201,0.000000,0
2.760000,0.088971,3.104777,0.345635,-0.420288,0.000000,0
2.761000,0.088971,3.104777,0.345635,-0.406448,0.000000,0
2.762000,0.088971,3.104777,0.345635,-0.393368,0.000000,0
2.763000,0.088971,3.104777,0.345635,-0.381114,0.000000,0
2.764000,0.088971,3.104777,0.345635,-0.369698,0.000000,0
2.765000,0.088971,3.104777,0.345635,-0.358889,0.000000,0
2.766000,0.088971,3.101709,0.345635,-0.354431,0.000000,0
2.767000,0.088971,3.101709,0.345635,-0.354431,0.000000,0
2.768000,0.088971,3.101709,0.345635,-0.354431,0.000000,0
2.769000,0.088971,3.101709,0.345635,-0.354431,0.000000,0
2.770000,0.088971,3.101709,0.345280,-0.354431,0.000000,0
2.771000,0.088971,3.101709,0.335777,-0.354431,0.000000,0
2.772000,0.088971,3.101709,0.326862,-0.354431,0.000000,0
2.773000,0.088971,3.101709,0.318381,-0.354431,0.000000,0
2.774000,0.088971,3.101709,0.310327,-0.354431,0.000000,0
2.775000,0.088971,3.101709,0.302671,-0.354431,0.000000,0
2.776000,0.088971,3.101709,0.295406,-0.354431,0.000000,0
2.777000,0.088971,3.101709,0.288424,-0.354431,0.000000,0
2.778000,0.088971,3.101709,0.281798,-0.354431,0.000000,0
2.779000,0.088971,3.101709,0.275492,-0.354431,0.000000,0
2.780000,0.088971,3.101709,0.269434,-0.354431,0.000000,0
2.781000,0.088971,3.101709,0.263665,-0.354431,0.000000,0
2.782000,0.088971,3.101709,0.258086,-0.354431,0.000000,0
2.783000,0.088971,3.101709,0.252815,-0.354431,0.000000,0
2.784000,0.088971,3.101709,0.247711,-0.354431,0.000000,0
2.785000,0.088971,3.101709,0.242808,-0.354431,0.000000,0
2.786000,0.088971,3.101709,0.238069,-0.354431,0.000000,0
2.787000,0.088971,3.101709,0.233555,-0.354431,0.000000,0
2.788000,0.088971,3.101709,0.229189,-0.354431,0.000000,0
2.789000,0.088971,3.101709,0.225000,-0.354431,0.000000,0
2.790000,0.088971,3.101709,0.220948,-0.354431,0.000000,0
2.791000,0.088971,3.101709,0.217034,-0.354431,0.000000,0
2.792000,0.088971,3.101709,0.213242,-0.354431,0.000000,0
2.793000,0.088971,3.101709,0.209611,-0.354431,0.000000,0
2.794000,0.088971,3.101709,0.206090,-0.354431,0.000000,0
2.795000,0.088971,3.101709,0.202685,-0.354431,0.000000,0
2.796000,0.088971,3.101709,0.199390,-0.354431,0.000000,0
2.797000,0.088971,3.101709,0.196213,-0.354431,0.000000,0
2.798000,0.088971,3.101709,0.193136,-0.354431,0.000000,0
2.799000,0.088971,3.101709,0.190141,-0.354431,0.000000,0
2.800000,0.088971,3.101709,0.187222,-0.354431,0.000000,0
2.801000,0.088971,3.101709,0.184405,-0.344950,0.000000,0
2.802000,0.088971,3.104777,0.181687,0.335562,0.000000,0
2.803000,0.088971,3.104777,0.179028,0.326601,0.000000,0
2.804000,0.088971,3.104777,0.176455,0.318138,0.000000,0
2.805000,0.088971,3.104777,0.173958,0.310112,0.000000,0
2.806000,0.085903,3.104777,-0.171530,0.302479,0.000000,0
2.807000,0.085903,3.104777,-0.169174,0.295230,0.000000,0
2.808000,0.085903,3.104777,-0.166869,0.288281,0.000000,0
2.809000,0.085903,3.104777,-0.164627,0.281653,0.000000,0
2.810000,0.085903,3.104777,-0.162436,0.275301,0.000000,0
2.811000,0.085903,3.104777,-0.160320,0.269278,0.000000,0
2.812000,0.085903,3.104777,-0.158260,0.263517,0.000000,0
2.813000,0.085903,3.104777,-0.156253,0.257999,0.000000,0
2.814000,0.085903,3.107845,-0.154267,0.252630,0.000000,0
2.815000,0.085903,3.107845,-0.152366,0.247571,0.000000,0
2.816000,0.085903,3.107845,-0.150488,0.242649,0.000000,0
2.817000,0.085903,3.107845,-0.148672,0.237962,0.000000,0
2.818000,0.085903,3.107845,-0.146889,0.233429,0.000000,0
2.819000,0.085903,3.107845,-0.145150,0.229067,0.000000,0
2.820000,0.085903,3.107845,-0.143458,0.224882,0.000000,0
2.821000,0.085903,3.107845,-0.141790,0.220810,0.000000,0
2.822000,0.085903,3.107845,-0.140177,0.216922,0.000000,0
2.823000,0.085903,3.110913,-0.138596,0.214087,0.000000,0
2.824000,0.085903,3.110913,-0.137044,0.214087,0.000000,0
2.825000,0.082835,3.110913,-0.135529,0.214087,0.000000,0
2.826000,0.082835,3.110913,-0.134048,0.214087,0.000000,0
2.827000,0.082835,3.110913,-0.132599,0.214087,0.000000,0
2.828000,0.082835,3.110913,-0.131186,0.214087,0.000000,0
2.829000,0.082835,3.110913,-0.129809,0.214087,0.000000,0
2.830000,0.082835,3.110913,-0.128443,0.214087,0.000000,0
2.831000,0.082835,3.113981,-0.127110,0.214087,0.000000,0
2.832000,0.082835,3.113981,-0.125806,0.214087,0.000000,0
2.833000,0.082835,3.113981,-0.124529,0.214087,0.000000,0
2.834000,0.082835,3.113981,-0.123282,0.214087,0.000000,0
2.835000,0.082835,3.113981,-0.122048,0.214087,0.000000,0
2.836000,0.082835,3.113981,-0.120856,0.214087,0.000000,0
2.837000,0.082835,3.113981,-0.119671,0.214087,0.000000,0
2.838000,0.079767,3.117049,-0.118514,0.214087,0.000000,0
2.839000,0.079767,3.117049,-0.117384,0.214087,0.000000,0
2.840000,0.079767,3.117049,-0.116275,0.214087,0.000000,0
2.841000,0.079767,3.117049,-0.115182,0.214087,0.000000,0
2.842000,0.079767,3.117049,-0.114113,0.214087,0.000000,0
2.843000,0.079767,3.117049,-0.113062,0.214087,0.000000,0
2.844000,0.079767,3.117049,-0.112029,0.214087,0.000000,0
2.845000,0.079767,3.120117,-0.111010,0.214087,0.000000,0
2.846000,0.079767,3.120117,-0.110014,0.214087,0.000000,0
2.847000,0.079767,3.120117,-0.109036,0.214087,0.000000,0
2.848000,0.079767,3.120117,-0.108093,0.214087,0.000000,0
2.849000,0.079767,3.120117,-0.107140,0.214087,0.000000,0
2.850000,0.079767,3.120117,-0.106208,0.214087,0.000000,0
2.851000,0.076699,3.123185,-0.109931,0.444064,0.000000,0
2.852000,0.076699,3.123185,-0.109931,0.444064,0.000000,0
2.853000,0.076699,3.123185,-0.109931,0.444064,0.000000,0
2.854000,0.076699,3.123185,-0.109931,0.444064,0.000000,0
2.855000,0.076699,3.123185,-0.109931,0.444064,0.000000,0
2.856000,0.076699,3.123185,-0.109931,0.444064,0.000000,0
2.857000,0.076699,3.126253,-0.109931,0.444064,0.000000,0
2.858000,0.076699,3.126253,-0.109931,0.444064,0.000000,0
2.859000,0.076699,3.126253,-0.109931,0.444064,0.000000,0
2.860000,0.076699,3.126253,-0.109931,0.444064,0.000000,0
2.861000,0.076699,3.126253,-0.109931,0.444064,0.000000,0
2.862000,0.076699,3.126253,-0.109931,0.444064,0.000000,0
2.863000,0.073631,3.129321,-0.109931,0.444064,0.000000,0
2.864000,0.073631,3.129321,-0.109931,0.444064,0.000000,0
2.865000,0.073631,3.129321,-0.109931,0.444064,0.000000,0
2.866000,0.073631,3.129321,-0.109931,0.444064,0.000000,0
2.867000,0.073631,3.129321,-0.109931,0.444064,0.000000,0
2.868000,0.073631,3.132389,-0.109931,0.444064,0.000000,0
2.869000,0.073631,3.132389,-0.109931,0.444064,0.000000,0
2.870000,0.073631,3.132389,-0.109931,0.444064,0.000000,0
2.871000,0.073631,3.132389,-0.109931,0.444064,0.000000,0
2.872000,0.073631,3.132389,-0.109931,0.444064,0.000000,0
2.873000,0.073631,3.132389,-0.109931,0.444064,0.000000,0
2.874000,0.073631,3.135457,-0.109931,0.525233,0.000000,0
2.875000,0.073631,3.135457,-0.109931,0.525233,0.000000,0
2.876000,0.073631,3.135457,-0.109931,0.525233,0.000000,0
2.877000,0.070563,3.135457,-0.109931,0.525233,0.000000,0
2.878000,0.070563,3.135457,-0.109931,0.525233,0.000000,0
2.879000,0.070563,3.135457,-0.109931,0.525233,0.000000,0
2.880000,0.070563,3.138525,-0.109931,0.525233,0.000000,0
2.881000,0.070563,3.138525,-0.109931,0.525233,0.000000,0
2.882000,0.070563,3.138525,-0.109931,0.525233,0.000000,0
2.883000,0.070563,3.138525,-0.109931,0.525233,0.000000,0
2.884000,0.070563,3.138525,-0.109931,0.525233,0.000000,0
2.885000,0.070563,3.138525,-0.109931,0.525233,0.000000,0
2.886000,0.070563,-3.141593,-0.109931,0.525233,0.000000,0
2.887000,0.070563,-3.141593,-0.109931,0.525233,0.000000,0
2.888000,0.070563,-3.141593,-0.109931,0.525233,0.000000,0
2.889000,0.070563,-3.141593,-0.109931,0.525233,0.000000,0
2.890000,0.070563,-3.141593,-0.109931,0.525233,0.000000,0
2.891000,0.067495,-3.141593,-0.109931,0.525233,0.000000,0
2.892000,0.067495,-3.138525,-0.109931,0.525233,0.000000,0
2.893000,0.067495,-3.138525,-0.109931,0.525233,0.000000,0
2.894000,0.067495,-3.138525,-0.109931,0.525233,0.000000,0
2.895000,0.067495,-3.138525,-0.109931,0.525233,0.000000,0
2.896000,0.067495,-3.138525,-0.109931,0.525233,0.000000,0
2.897000,0.067495,-3.138525,-0.109931,0.525233,0.000000,0
2.898000,0.067495,-3.135457,-0.109931,0.515787,0.000000,0
2.899000,0.067495,-3.135457,-0.109931,0.515787,0.000000,0
2.900000,0.067495,-3.135457,-0.109931,0.515787,0.000000,0
2.901000,0.067495,-3.135457,-0.109931,0.515787,0.000000,0
2.902000,0.067495,-3.135457,-0.109931,0.515787,0.000000,0
2.903000,0.067495,-3.135457,-0.109931,0.515787,0.000000,0
2.904000,0.067495,-3.132389,-0.109931,0.515787,0.000000,0
2.905000,0.067495,-3.132389,-0.109931,0.515787,0.000000,0
2.906000,0.067495,-3.132389,-0.109931,0.515787,0.000000,0
2.907000,0.064427,-3.132389,-0.234615,0.515787,0.000000,0
2.908000,0.064427,-3.132389,-0.234615,0.515787,0.000000,0
2.909000,0.064427,-3.132389,-0.234615,0.515787,0.000000,0
2.910000,0.064427,-3.132389,-0.234615,0.515787,0.000000,0
2.911000,0.064427,-3.129321,-0.234615,0.515787,0.000000,0
2.912000,0.064427,-3.129321,-0.234615,0.515787,0.000000,0
2.913000,0.064427,-3.129321,-0.234615,0.515787,0.000000,0
2.914000,0.064427,-3.129321,-0.234615,0.515787,0.000000,0
