t,alpha,alpha_dot
4.989,2.844,-4.93266
4.99,2.84093,-4.93266
4.991,2.8348,-4.84832
4.992,2.83173,-4.84832
4.993,2.82559,-4.75346
4.994,2.82252,-4.75346
4.995,2.81639,-4.75346
4.996,2.81332,-4.65244
4.997,2.80718,-4.65244
4.998,2.80412,-4.65244
4.999,2.79798,-4.56365
5,2.79491,-4.56365
5.001,2.78878,-4.43824
5.002,2.78571,-4.43824
5.003,2.77957,-4.43824
5.004,2.77651,-4.32437
5.005,2.77344,-4.32437
5.006,2.7673,-4.32437
5.007,2.76423,-4.2102
5.008,2.76117,-4.2102
5.009,2.75503,-4.2102
5.01,2.75196,-4.04707
5.011,2.74889,-4.04707
5.012,2.74276,-4.04707
5.013,2.73969,-3.93248
5.014,2.73662,-3.93248
5.015,2.73355,-3.93248
5.016,2.72742,-3.782
5.017,2.72435,-3.782
5.018,2.72128,-3.782
5.019,2.71821,-3.782
5.02,2.71515,-3.60792
5.021,2.71208,-3.60792
5.022,2.70901,-3.60792
5.023,2.70287,-3.45713
5.024,2.69981,-3.45713
5.025,2.69674,-3.45713
5.026,2.69367,-3.45713
5.027,2.6906,-3.24401
5.028,2.68753,-3.24401
5.029,2.68447,-3.24401
5.03,2.6814,-3.24401
5.031,2.67833,-3.03722
5.032,2.67526,-3.03722
5.033,2.67219,-3.03722
5.034,2.67219,-3.03722
5.035,2.66913,-2.89282
5.036,2.66606,-2.83194
5.037,2.66299,-2.83194
5.038,2.65992,-2.83194
5.039,2.65685,-2.83194
5.04,2.65379,-2.5666
5.041,2.65379,-2.5666
5.042,2.65072,-2.5666
5.043,2.64765,-2.5666
5.044,2.64458,-2.5666
5.045,2.64458,-2.40485
5.046,2.64151,-2.29344
5.047,2.63845,-2.29344
5.048,2.63845,-2.29344
5.049,2.63538,-2.29344
5.05,2.63231,-2.29344
5.051,2.63231,-2.12788
5.052,2.62924,-1.87923
5.053,2.62924,-1.87923
5.054,2.62924,-1.87923
5.055,2.62618,-1.87923
5.056,2.62311,-1.87923
5.057,2.62311,-1.87923
5.058,2.62311,-1.87923
5.059,2.62004,-1.69565
5.06,2.62004,-1.49327
5.061,2.61697,-1.42505
5.062,2.61697,-1.42505
5.063,2.61697,-1.42505
5.064,2.6139,-1.42505
5.065,2.6139,-1.42505
5.066,2.6139,-1.42505
5.067,2.61084,-1.42505
5.068,2.61084,-1.42505
5.069,2.61084,-1.42076
5.07,2.61084,-1.27562
5.071,2.60777,-1.15424
5.072,2.60777,-1.05514
5.073,2.60777,-0.974093
5.074,2.60777,-0.89998
5.075,2.60777,-0.839048
5.076,2.60777,-0.785584
5.077,2.6047,-0.741923
5.078,2.6047,-0.741923
5.079,2.6047,-0.741923
5.08,2.6047,-0.741923
5.081,2.6047,-0.741923
5.082,2.6047,-0.741923
5.083,2.6047,-0.741923
5.084,2.6047,-0.741923
5.085,2.6047,-0.741923
5.086,2.60777,-0.741923
5.087,2.60777,-0.741923
5.088,2.60777,-0.741923
5.089,2.60777,-0.741923
5.09,2.60777,-0.741923
5.091,2.60777,-0.741923
5.092,2.61084,-0.741923
5.093,2.61084,-0.741923
5.094,2.61084,0.717973
5.095,2.61084,0.678379
5.096,2.6139,0.663998
5.097,2.6139,0.663998
5.098,2.6139,0.663998
5.099,2.61697,0.663998
5.1,2.61697,0.663998
5.101,2.61697,0.663998
5.102,2.62004,0.663998
5.103,2.62004,0.663998
5.104,2.62311,0.663998
5.105,2.62311,0.663998
5.106,2.62618,1.20634
5.107,2.62618,1.20634
5.108,2.62924,1.20634
5.109,2.62924,1.20634
5.11,2.63231,1.20634
5.111,2.63231,1.20634
5.112,2.63538,1.20634
5.113,2.63845,1.72267
5.114,2.63845,1.72267
5.115,2.64151,1.72267
5.116,2.64458,1.72267
5.117,2.64458,1.72267
5.118,2.64765,1.72267
5.119,2.65072,2.09756
5.12,2.65379,2.09756
5.121,2.65379,2.09756
5.122,2.65685,2.09756
5.123,2.65992,2.09756
5.124,2.66299,2.40907
5.125,2.66606,2.40907
5.126,2.66606,2.40907
5.127,2.66913,2.40907
5.128,2.67219,2.40907
5.129,2.67526,2.67589
5.13,2.67833,2.67589
5.131,2.6814,2.67589
5.132,2.68447,2.67589
5.133,2.68753,2.91789
5.134,2.6906,2.91789
5.135,2.69367,2.91789
5.136,2.69674,2.91789
5.137,2.69981,3.13135
5.138,2.70287,3.13135
5.139,2.70594,3.13135
5.14,2.70901,3.13135
5.141,2.71515,3.31876
5.142,2.71821,3.31876
5.143,2.72128,3.31876
5.144,2.72435,3.50938
5.145,2.72742,3.50938
5.146,2.73049,3.50938
5.147,2.73662,3.67192
5.148,2.73969,3.67192
5.149,2.74276,3.67192
5.15,2.74583,3.67192
5.151,2.75196,3.81821
5.152,2.75503,3.81821
5.153,2.7581,3.81821
5.154,2.76423,3.97578
5.155,2.7673,3.97578
5.156,2.77037,3.97578
5.157,2.77651,4.1031
5.158,2.77957,4.1031
5.159,2.78264,4.1031
5.16,2.78878,4.22094
5.161,2.79185,4.22094
5.162,2.79798,4.35721
5.163,2.80105,4.35721
5.164,2.80718,4.35721
5.165,2.81025,4.45778
5.166,2.81332,4.45778
5.167,2.81946,4.45778
5.168,2.82559,4.56426
5.169,2.82866,4.56426
5.17,2.8348,4.67094
5.171,2.83786,4.67094
5.172,2.844,4.67094
5.173,2.84707,4.75453
5.174,2.8532,4.75453
5.175,2.85627,4.75453
5.176,2.86241,4.84798
5.177,2.86854,4.84798
5.178,2.87161,4.92818
5.179,2.87775,4.92818
5.18,2.88082,4.92818
5.181,2.88695,4.99149
5.182,2.89309,4.99149
5.183,2.89616,5.06918
5.184,2.90229,5.06918
5.185,2.90843,5.14837
5.186,2.9115,5.14837
5.187,2.91763,5.14837
5.188,2.92377,5.20677
5.189,2.9299,5.20677
5.19,2.93297,5.24491
5.191,2.93911,5.24491
5.192,2.94524,5.32607
5.193,2.94831,5.32607
5.194,2.95445,5.32607
5.195,2.96058,5.36474
5.196,2.96672,5.36474
5.197,2.97285,5.40405
5.198,2.97592,5.40405
5.199,2.98206,5.40147
5.2,2.98819,5.40147
5.201,2.99433,5.32077
5.202,2.9974,5.32077
5.203,3.00353,5.32077
5.204,3.00967,5.43797
5.205,3.01581,5.43797
5.206,3.02194,5.54433
5.207,3.02501,5.54433
5.208,3.03115,5.62388
5.209,3.03728,5.62388
5.21,3.04342,5.66567
5.211,3.04955,5.66567
5.212,3.05569,5.67178
5.213,3.05876,5.67178
5.214,3.06489,5.67178
5.215,3.07103,5.70227
5.216,3.07717,5.70227
5.217,3.0833,5.7201
5.218,3.08944,5.7201
5.219,3.09557,5.72318
5.22,3.10171,5.72318
5.221,3.10478,5.74996
5.222,3.11091,5.74996
5.223,3.11705,5.75303
5.224,3.12318,5.75303
5.225,3.12932,5.74319
5.226,3.13546,5.74319
5.227,-3.14159,5.77227
5.228,-3.13852,5.77227
5.229,-3.13239,5.77227
5.23,-3.12625,5.75123
5.231,-3.12012,5.75123
5.232,-3.11398,5.73849
5.233,-3.10785,5.73849
5.234,-3.10171,5.76244
5.235,-3.09557,5.76244
5.236,-3.08944,5.72233
5.237,-3.08637,5.72233
5.238,-3.08023,5.71045
5.239,-3.0741,5.71045
5.24,-3.06796,5.7092
5.241,-3.06183,5.7092
5.242,-3.05569,5.66822
5.243,-3.05262,5.66822
5.244,-3.04649,5.66822
5.245,-3.04035,5.65324
5.246,-3.03421,5.65324
5.247,-3.02808,5.62348
5.248,-3.02194,5.62348
5.249,-3.01887,5.59429
5.25,-3.01274,5.59429
5.251,-3.0066,5.55899
5.252,-3.00047,5.55899
5.253,-2.99433,5.51664
5.254,-2.99126,5.51664
5.255,-2.98513,5.51664
5.256,-2.97899,5.47179
5.257,-2.97285,5.47179
5.258,-2.96672,5.43587
5.259,-2.96365,5.43587
5.26,-2.95751,5.37777
5.261,-2.95138,5.37777
5.262,-2.94524,5.32623
5.263,-2.94218,5.32623
5.264,-2.93604,5.32623
5.265,-2.9299,5.27733
5.266,-2.92684,5.27733
5.267,-2.9207,5.21015
5.268,-2.91456,5.21015
5.269,-2.9115,5.21015
5.27,-2.90536,5.14504
5.271,-2.89922,5.14504
5.272,-2.89616,5.07973
5.273,-2.89002,5.07973
5.274,-2.88388,4.99442
5.275,-2.88082,4.99442
5.276,-2.87468,4.99442
5.277,-2.87161,4.92483
5.278,-2.86548,4.92483
5.279,-2.85934,4.84351
5.28,-2.85627,4.84351
5.281,-2.85014,4.84351
5.282,-2.84707,4.74185
5.283,-2.84093,4.74185
5.284,-2.83786,4.74185
5.285,-2.83173,4.65671
5.286,-2.82866,4.65671
5.287,-2.82252,4.55934
5.288,-2.81946,4.55934
5.289,-2.81332,4.55934
5.29,-2.81025,4.44856
5.291,-2.80718,4.44856
5.292,-2.80105,4.44856
5.293,-2.79798,4.3373
5.294,-2.79185,4.3373
5.295,-2.78878,4.3373
5.296,-2.78571,4.21733
5.297,-2.77957,4.21733
5.298,-2.77651,4.21733
5.299,-2.77344,4.0908
5.3,-2.7673,4.0908
5.301,-2.76423,4.0908
5.302,-2.76117,3.95841
5.303,-2.7581,3.95841
5.304,-2.75196,3.95841
5.305,-2.74889,3.80629
5.306,-2.74583,3.80629
5.307,-2.74276,3.80629
5.308,-2.73969,3.70824
5.309,-2.73355,3.65111
5.31,-2.73049,3.65111
5.311,-2.72742,3.65111
5.312,-2.72435,3.49066
5.313,-2.72128,3.49066
5.314,-2.71821,3.49066
5.315,-2.71515,3.49066
5.316,-2.71208,3.30641
5.317,-2.70901,3.30641
5.318,-2.70594,3.30641
5.319,-2.70287,3.30641
5.32,-2.69981,3.10262
5.321,-2.69674,3.10262
5.322,-2.69367,3.10262
5.323,-2.6906,3.10262
5.324,-2.68753,2.89732
5.325,-2.68447,2.89732
5.326,-2.6814,2.89732
5.327,-2.67833,2.89732
5.328,-2.67833,2.71362
5.329,-2.67526,2.65206
5.33,-2.67219,2.65206
5.331,-2.66913,2.65206
5.332,-2.66606,2.65206
5.333,-2.66606,2.50691
5.334,-2.66299,2.38203
5.335,-2.65992,2.38203
5.336,-2.65992,2.38203
5.337,-2.65685,2.38203
5.338,-2.65379,2.38203
5.339,-2.65379,2.13655
5.34,-2.65072,2.06764
5.341,-2.64765,2.06764
5.342,-2.64765,2.06764
5.343,-2.64458,2.06764
5.344,-2.64458,2.06764
5.345,-2.64151,2.06764
5.346,-2.64151,1.80305
5.347,-2.63845,1.68236
5.348,-2.63845,1.68236
5.349,-2.63538,1.68236
5.35,-2.63538,1.68236
5.351,-2.63538,1.68236
5.352,-2.63231,1.68236
5.353,-2.63231,1.68236
5.354,-2.62924,1.63187
5.355,-2.62924,1.44072
5.356,-2.62924,1.28922
5.357,-2.62924,1.16652
5.358,-2.62618,1.1455
5.359,-2.62618,1.1455
5.36,-2.62618,1.1455
5.361,-2.62618,1.1455
5.362,-2.62311,1.1455
5.363,-2.62311,1.1455
5.364,-2.62311,1.1455
5.365,-2.62311,1.1455
5.366,-2.62311,1.1455
5.367,-2.62311,1.1455
5.368,-2.62311,1.13633
5.369,-2.62311,1.03991
5.37,-2.62311,0.958788
5.371,-2.62311,0.889228
5.372,-2.62311,0.82909
5.373,-2.62311,0.776748
5.374,-2.62311,0.730454
5.375,-2.62311,0.689149
5.376,-2.62311,0.652612
5.377,-2.62311,0.619598
5.378,-2.62311,0.589892
5.379,-2.62311,0.562807
5.38,-2.62311,0.538162
5.381,-2.62618,-0.515613
5.382,-2.62618,-0.49471
5.383,-2.62618,-0.475618
5.384,-2.62618,-0.45786
5.385,-2.62924,-0.441465
5.386,-2.62924,-0.426124
5.387,-2.62924,-0.411815
5.388,-2.63231,-0.398378
5.389,-2.63231,-0.385904
5.39,-2.63231,-0.374116
5.391,-2.63538,-0.370497
5.392,-2.63538,-0.370497
5.393,-2.63845,-0.370497
5.394,-2.63845,-0.370497
5.395,-2.63845,-0.370497
5.396,-2.64151,-0.370497
5.397,-2.64151,-0.370497
5.398,-2.64458,-0.370497
5.399,-2.64765,-1.4417
5.4,-2.64765,-1.4417
5.401,-2.65072,-1.4417
5.402,-2.65072,-1.4417
5.403,-2.65379,-1.4417
5.404,-2.65685,-1.4417
5.405,-2.65685,-1.4417
5.406,-2.65992,-1.8817
5.407,-2.66299,-1.8817
5.408,-2.66299,-1.8817
5.409,-2.66606,-1.8817
5.41,-2.66913,-1.8817
5.411,-2.67219,-2.22413
5.412,-2.67219,-2.22413
5.413,-2.67526,-2.22413
5.414,-2.67833,-2.22413
5.415,-2.6814,-2.22413
5.416,-2.68447,-2.51727
5.417,-2.68753,-2.51727
5.418,-2.68753,-2.51727
5.419,-2.6906,-2.51727
5.42,-2.69367,-2.51727
5.421,-2.69674,-2.76466
5.422,-2.69981,-2.76466
5.423,-2.70287,-2.76466
5.424,-2.70594,-2.76466
5.425,-2.70901,-2.99423
5.426,-2.71208,-2.99423
5.427,-2.71515,-2.99423
5.428,-2.71821,-2.99423
5.429,-2.72128,-3.20631
5.43,-2.72742,-3.20631
5.431,-2.73049,-3.20631
5.432,-2.73355,-3.38273
5.433,-2.73662,-3.38273
5.434,-2.73969,-3.38273
5.435,-2.74276,-3.38273
5.436,-2.74583,-3.55929
5.437,-2.75196,-3.55929
5.438,-2.75503,-3.55929
5.439,-2.7581,-3.72682
5.44,-2.76117,-3.72682
5.441,-2.7673,-3.72682
5.442,-2.77037,-3.86936
5.443,-2.77344,-3.86936
5.444,-2.77957,-3.86936
5.445,-2.78264,-4.01183
5.446,-2.78571,-4.01183
5.447,-2.79185,-4.01183
5.448,-2.79491,-4.13855
5.449,-2.79798,-4.13855
5.45,-2.80412,-4.13855
5.451,-2.80718,-4.26408
5.452,-2.81332,-4.26408
5.453,-2.81639,-4.26408
5.454,-2.81946,-4.38176
5.455,-2.82559,-4.38176
5.456,-2.82866,-4.38176
5.457,-2.8348,-4.48644
5.458,-2.83786,-4.48644
5.459,-2.844,-4.57936
5.46,-2.84707,-4.57936
5.461,-2.8532,-4.57936
5.462,-2.85627,-4.68814
5.463,-2.86241,-4.68814
5.464,-2.86854,-4.77393
5.465,-2.87161,-4.77393
5.466,-2.87775,-4.77393
5.467,-2.88082,-4.84827
5.468,-2.88695,-4.84827
5.469,-2.89309,-4.94091
5.47,-2.89616,-4.94091
5.471,-2.90229,-4.94091
5.472,-2.90536,-5.01193
5.473,-2.9115,-5.01193
5.474,-2.91763,-5.0792
5.475,-2.9207,-5.0792
5.476,-2.92684,-5.0792
5.477,-2.93297,-5.15407
5.478,-2.93604,-5.15407
5.479,-2.94218,-5.2034
5.48,-2.94831,-5.2034
5.481,-2.95445,-5.26679
5.482,-2.95751,-5.26679
5.483,-2.96365,-5.26679
5.484,-2.96979,-5.32456
5.485,-2.97592,-5.32456
5.486,-2.97899,-5.36263
5.487,-2.98513,-5.36263
5.488,-2.99126,-5.41017
5.489,-2.9974,-5.41017
5.49,-3.00047,-5.41017
5.491,-3.0066,-5.45702
5.492,-3.01274,-5.45702
5.493,-3.01887,-5.50023
5.494,-3.02501,-5.50023
5.495,-3.02808,-5.5263
5.496,-3.03421,-5.5263
5.497,-3.04035,-5.56613
5.498,-3.04649,-5.56613
5.499,-3.05262,-5.58873
5.5,-3.05876,-5.58873
5.501,-3.06183,-5.58873
5.502,-3.06796,-5.62245
5.503,-3.0741,-5.62245
5.504,-3.08023,-5.63485
5.505,-3.08637,-5.63485
5.506,-3.09251,-5.64504
5.507,-3.09557,-5.64504
5.508,-3.10171,-5.69045
5.509,-3.10785,-5.69045
5.51,-3.11398,-5.6747
5.511,-3.12012,-5.6747
5.512,-3.12625,-5.68953
5.513,-3.13239,-5.68953
5.514,-3.13546,-5.68953
5.515,-3.14159,-5.71396
5.516,3.13546,-5.71396
5.517,3.12932,-5.68895
5.518,3.12318,-5.68895
5.519,3.11705,-5.6968
5.52,3.11091,-5.6968
5.521,3.10785,-5.70437
5.522,3.10171,-5.70437
5.523,3.09557,-5.67714
5.524,3.08944,-5.67714
5.525,3.0833,-5.679
5.526,3.07717,-5.679
5.527,3.07103,-5.66676
5.528,3.06796,-5.66676
5.529,3.06183,-5.66676
5.53,3.05569,-5.63345
5.531,3.04955,-5.63345
5.532,3.04342,-5.63094
5.533,3.03728,-5.63094
5.534,3.03421,-5.59691
5.535,3.02808,-5.59691
5.536,3.02194,-5.5715
5.537,3.01581,-5.5715
5.538,3.00967,-5.54935
5.539,3.0066,-5.54935
5.54,3.00047,-5.54935
5.541,2.99433,-5.50071
5.542,2.98819,-5.50071
5.543,2.98513,-5.47158
5.544,2.97899,-5.47158
5.545,2.97285,-5.43082
5.546,2.96672,-5.43082
5.547,2.96058,-5.37908
5.548,2.95751,-5.37908
5.549,2.95138,-5.37908
5.55,2.94524,-5.34514
5.551,2.94218,-5.34514
5.552,2.93604,-5.27642
5.553,2.9299,-5.27642
5.554,2.92377,-5.22138
5.555,2.9207,-5.22138
5.556,2.91456,-5.22138
5.557,2.90843,-5.17645
5.558,2.90536,-5.17645
5.559,2.89922,-5.09103
5.56,2.89309,-5.09103
5.561,2.89002,-5.09103
5.562,2.88388,-5.03082
5.563,2.88082,-5.03082
5.564,2.87468,-4.96392
5.565,2.86854,-4.96392
5.566,2.86548,-4.96392
5.567,2.85934,-4.87505
5.568,2.85627,-4.87505
5.569,2.85014,-4.79697
5.57,2.84707,-4.79697
5.571,2.84093,-4.79697
5.572,2.83786,-4.71106
5.573,2.83173,-4.71106
5.574,2.82559,-4.61355
5.575,2.82252,-4.61355
5.576,2.81946,-4.61355
5.577,2.81332,-4.50901
5.578,2.81025,-4.50901
5.579,2.80412,-4.50901
5.58,2.80105,-4.41634
5.581,2.79491,-4.41634
5.582,2.79185,-4.41634
5.583,2.78878,-4.28684
5.584,2.78264,-4.28684
5.585,2.77957,-4.28684
5.586,2.77651,-4.16542
5.587,2.77037,-4.16542
5.588,2.7673,-4.16542
5.589,2.76423,-4.04789
5.59,2.7581,-4.04789
5.591,2.75503,-4.04789
5.592,2.75196,-3.88866
5.593,2.74889,-3.88866
5.594,2.74276,-3.88866
5.595,2.73969,-3.76044
5.596,2.73662,-3.76044
5.597,2.73355,-3.76044
5.598,2.73049,-3.76044
5.599,2.72742,-3.57783
5.6,2.72128,-3.57783
5.601,2.71821,-3.57783
5.602,2.71515,-3.43401
5.603,2.71208,-3.43401
5.604,2.70901,-3.43401
5.605,2.70594,-3.43401
5.606,2.70287,-3.252
5.607,2.69981,-3.252
5.608,2.69674,-3.252
5.609,2.69367,-3.252
5.61,2.6906,-3.0285
5.611,2.68753,-3.0285
5.612,2.68447,-3.0285
5.613,2.6814,-3.0285
5.614,2.67833,-2.82892
5.615,2.67833,-2.82892
5.616,2.67526,-2.82892
5.617,2.67219,-2.82892
5.618,2.66913,-2.82892
5.619,2.66606,-2.58545
5.62,2.66606,-2.58545
5.621,2.66299,-2.58545
5.622,2.65992,-2.58545
5.623,2.65685,-2.58545
5.624,2.65379,-2.30779
5.625,2.65379,-2.30779
5.626,2.65072,-2.30779
5.627,2.65072,-2.30779
5.628,2.64765,-2.30779
5.629,2.64458,-2.30779
5.63,2.64458,-2.04
5.631,2.64151,-1.93885
5.632,2.64151,-1.93885
5.633,2.63845,-1.93885
5.634,2.63845,-1.93885
5.635,2.63538,-1.93885
5.636,2.63538,-1.93885
5.637,2.63231,-1.83139
5.638,2.63231,-1.59352
5.639,2.62924,-1.44932
5.64,2.62924,-1.44932
5.641,2.62924,-1.44932
5.642,2.62618,-1.44932
5.643,2.62618,-1.44932
5.644,2.62618,-1.44932
5.645,2.62311,-1.44932
5.646,2.62311,-1.44932
5.647,2.62311,-1.44932
5.648,2.62004,-1.33016
5.649,2.62004,-1.19844
5.65,2.62004,-1.09309
5.651,2.62004,-1.00406
5.652,2.62004,-0.927791
5.653,2.61697,-0.885288
5.654,2.61697,-0.885288
5.655,2.61697,-0.885288
5.656,2.61697,-0.885288
5.657,2.61697,-0.885288
5.658,2.61697,-0.885288
5.659,2.61697,-0.885288
5.66,2.61697,-0.885288
5.661,2.61697,-0.885288
5.662,2.61697,-0.885288
5.663,2.61697,-0.885288
5.664,2.61697,-0.885288
5.665,2.61697,-0.885288
5.666,2.61697,-0.885288
5.667,2.61697,-0.854127
5.668,2.61697,-0.798784
5.669,2.62004,0.7495
5.67,2.62004,0.706703
5.671,2.62004,0.667488
5.672,2.62004,0.633227
5.673,2.62004,0.601902
5.674,2.62311,0.573776
5.675,2.62311,0.548153
5.676,2.62311,0.524689
5.677,2.62618,0.504656
5.678,2.62618,0.504656
5.679,2.62618,0.504656
5.68,2.62924,0.504656
5.681,2.62924,0.504656
5.682,2.62924,0.504656
5.683,2.63231,0.504656
5.684,2.63231,0.504656
5.685,2.63538,0.504656
5.686,2.63538,0.504656
5.687,2.63845,1.26423
5.688,2.63845,1.26423
5.689,2.64151,1.26423
5.69,2.64151,1.26423
5.691,2.64458,1.26423
5.692,2.64458,1.26423
5.693,2.64765,1.26423
5.694,2.65072,1.75121
5.695,2.65072,1.75121
5.696,2.65379,1.75121
5.697,2.65685,1.75121
5.698,2.65685,1.75121
5.699,2.65992,1.75121
5.7,2.66299,2.11742
5.701,2.66606,2.11742
5.702,2.66606,2.11742
5.703,2.66913,2.11742
5.704,2.67219,2.11742
5.705,2.67526,2.41948
5.706,2.67833,2.41948
5.707,2.6814,2.41948
5.708,2.68447,2.41948
5.709,2.68447,2.41948
5.71,2.68753,2.68642
5.711,2.6906,2.68642
5.712,2.69367,2.68642
5.713,2.69674,2.68642
5.714,2.69981,2.91742
5.715,2.70287,2.91742
5.716,2.70594,2.91742
5.717,2.70901,2.91742
5.718,2.71208,3.12153
5.719,2.71515,3.12153
5.72,2.71821,3.12153
5.721,2.72435,3.32102
5.722,2.72742,3.32102
5.723,2.73049,3.32102
5.724,2.73355,3.32102
5.725,2.73662,3.49296
5.726,2.73969,3.49296
5.727,2.74583,3.49296
5.728,2.74889,3.64775
5.729,2.75196,3.64775
5.73,2.75503,3.64775
5.731,2.7581,3.64775
5.732,2.76423,3.80974
5.733,2.7673,3.80974
5.734,2.77037,3.80974
5.735,2.77651,3.94449
5.736,2.77957,3.94449
5.737,2.78264,3.94449
5.738,2.78878,4.06813
5.739,2.79185,4.06813
5.74,2.79491,4.06813
5.741,2.80105,4.21018
5.742,2.80412,4.21018
5.743,2.81025,4.30984
5.744,2.81332,4.30984
5.745,2.81946,4.30984
5.746,2.82559,4.42359
5.747,2.82866,4.42359
5.748,2.8348,4.42359
5.749,2.83786,4.53182
5.75,2.844,4.53182
5.751,2.84707,4.53182
5.752,2.8532,4.61917
5.753,2.85627,4.61917
5.754,2.86241,4.71231
5.755,2.86854,4.71231
5.756,2.87161,4.71231
5.757,2.87775,4.80148
5.758,2.88082,4.80148
5.759,2.88695,4.87518
5.76,2.89309,4.87518
5.761,2.89616,4.87518
5.762,2.90229,4.92672
5.763,2.90536,4.92672
5.764,2.9115,5.02704
5.765,2.91763,5.02704
5.766,2.9207,5.02704
5.767,2.92684,5.07757
5.768,2.93297,5.07757
5.769,2.93604,5.12582
5.77,2.94218,5.12582
5.771,2.94831,5.2033
5.772,2.95138,5.2033
5.773,2.95751,5.2033
5.774,2.96365,5.2413
5.775,2.96979,5.2413
5.776,2.97285,5.27828
5.777,2.97899,5.27828
5.778,2.98513,5.25345
5.779,2.98819,5.25345
5.78,2.99433,5.25345
5.781,3.00047,5.12276
5.782,3.0066,5.12276
5.783,3.00967,5.45847
5.784,3.01581,5.45847
5.785,3.02194,5.4364
5.786,3.02808,5.4364
5.787,3.03421,5.50619
5.788,3.03728,5.50619
5.789,3.04342,5.50619
5.79,3.04955,5.54837
5.791,3.05569,5.54837
5.792,3.06183,5.55636
5.793,3.06489,5.55636
5.794,3.07103,5.58502
5.795,3.07717,5.58502
5.796,3.0833,5.60404
5.797,3.08944,5.60404
5.798,3.09557,5.60628
5.799,3.09864,5.60628
5.8,3.10478,5.60628
5.801,3.11091,5.63349
5.802,3.11705,5.63349
5.803,3.12318,5.63478
5.804,3.12932,5.63478
5.805,3.13239,5.62577
5.806,3.13852,5.62577
5.807,-3.13852,5.65458
5.808,-3.13239,5.65458
5.809,-3.12625,5.63359
5.81,-3.12012,5.63359
5.811,-3.11705,5.63359
5.812,-3.11091,5.62198
5.813,-3.10478,5.62198
5.814,-3.09864,5.64428
5.815,-3.09251,5.64428
5.816,-3.08637,5.6054
5.817,-3.0833,5.6054
5.818,-3.07717,5.59223
5.819,-3.07103,5.59223
5.82,-3.06489,5.59114
5.821,-3.05876,5.59114
5.822,-3.05262,5.55064
5.823,-3.04955,5.55064
5.824,-3.04342,5.55064
5.825,-3.03728,5.53433
5.826,-3.03115,5.53433
5.827,-3.02501,5.50417
5.828,-3.02194,5.50417
5.829,-3.01581,5.47552
5.83,-3.00967,5.47552
5.831,-3.00353,5.43921
5.832,-3.00047,5.43921
5.833,-2.99433,5.43921
5.834,-2.98819,5.3959
5.835,-2.98206,5.3959
5.836,-2.97899,5.35093
5.837,-2.97285,5.35093
5.838,-2.96672,5.3144
5.839,-2.96058,5.3144
5.84,-2.95751,5.3144
5.841,-2.95138,5.25442
5.842,-2.94524,5.25442
5.843,-2.94218,5.20192
5.844,-2.93604,5.20192
5.845,-2.9299,5.15215
5.846,-2.92684,5.15215
5.847,-2.9207,5.15215
5.848,-2.91456,5.0835
5.849,-2.9115,5.0835
5.85,-2.90536,5.01748
5.851,-2.90229,5.01748
5.852,-2.89616,5.01748
5.853,-2.89002,4.95035
5.854,-2.88695,4.95035
5.855,-2.88082,4.86428
5.856,-2.87775,4.86428
5.857,-2.87161,4.86428
5.858,-2.86548,4.79174
5.859,-2.86241,4.79174
5.86,-2.85627,4.7093
5.861,-2.8532,4.7093
5.862,-2.84707,4.7093
5.863,-2.844,4.60439
5.864,-2.83786,4.60439
5.865,-2.8348,4.60439
5.866,-2.82866,4.51909
5.867,-2.82559,4.51909
5.868,-2.82252,4.51909
5.869,-2.81639,4.41806
5.87,-2.81332,4.41806
5.871,-2.80718,4.30396
5.872,-2.80412,4.30396
5.873,-2.80105,4.30396
5.874,-2.79491,4.18963
5.875,-2.79185,4.18963
5.876,-2.78878,4.18963
5.877,-2.78264,4.06528
5.878,-2.77957,4.06528
5.879,-2.77651,4.06528
5.88,-2.77037,3.9344
5.881,-2.7673,3.9344
5.882,-2.76423,3.9344
5.883,-2.76117,3.9344
5.884,-2.7581,3.79648
5.885,-2.75196,3.79648
5.886,-2.74889,3.79648
5.887,-2.74583,3.63766
5.888,-2.74276,3.63766
5.889,-2.73969,3.63766
5.89,-2.73662,3.60464
5.891,-2.73355,3.47498
5.892,-2.72742,3.47498
5.893,-2.72435,3.47498
5.894,-2.72128,3.30486
5.895,-2.71821,3.30486
5.896,-2.71515,3.30486
5.897,-2.71208,3.30486
5.898,-2.70901,3.10874
5.899,-2.70594,3.10874
5.9,-2.70287,3.10874
5.901,-2.69981,3.10874
5.902,-2.69981,2.91584
5.903,-2.69674,2.8914
5.904,-2.69367,2.8914
5.905,-2.6906,2.8914
5.906,-2.68753,2.8914
5.907,-2.68447,2.66563
5.908,-2.6814,2.66563
5.909,-2.6814,2.66563
5.91,-2.67833,2.66563
5.911,-2.67526,2.66563
5.912,-2.67219,2.39628
5.913,-2.67219,2.39628
5.914,-2.66913,2.39628
5.915,-2.66606,2.39628
5.916,-2.66606,2.39628
5.917,-2.66299,2.34386
5.918,-2.65992,2.09123
5.919,-2.65992,2.09123
5.92,-2.65685,2.09123
5.921,-2.65685,2.09123
5.922,-2.65379,2.09123
5.923,-2.65072,2.09123
5.924,-2.65072,1.92502
5.925,-2.64765,1.72329
5.926,-2.64765,1.72329
5.927,-2.64458,1.72329
5.928,-2.64458,1.72329
5.929,-2.64458,1.72329
5.93,-2.64151,1.72329
