t,theta,alpha,theta_dot,alpha_dot,voltage
1.630000,-0.356811,0.035639,1.357832,-0.077116,-0.085546
1.632000,-0.354104,0.035485,1.349413,-0.077053,-0.085258
1.634000,-0.351413,0.035331,1.341034,-0.076987,-0.084969
1.636000,-0.348739,0.035177,1.332697,-0.076918,-0.084679
1.638000,-0.346082,0.035023,1.324400,-0.076845,-0.084388
1.640000,-0.343442,0.034870,1.316143,-0.076768,-0.084097
1.642000,-0.340818,0.034716,1.307928,-0.076689,-0.083805
1.644000,-0.338210,0.034563,1.299752,-0.076606,-0.083512
1.646000,-0.335619,0.034410,1.291617,-0.076519,-0.083219
1.648000,-0.333044,0.034257,1.283522,-0.076430,-0.082925
1.650000,-0.330485,0.034104,1.275467,-0.076337,-0.082630
1.652000,-0.327942,0.033951,1.267453,-0.076242,-0.082335
1.654000,-0.325415,0.033799,1.259478,-0.076143,-0.082039
1.656000,-0.322904,0.033647,1.251543,-0.076042,-0.081743
1.658000,-0.320409,0.033495,1.243647,-0.075937,-0.081446
1.660000,-0.317929,0.033343,1.235791,-0.075830,-0.081149
1.662000,-0.315465,0.033192,1.227975,-0.075719,-0.080852
1.664000,-0.313017,0.033040,1.220198,-0.075606,-0.080554
1.666000,-0.310584,0.032889,1.212460,-0.075491,-0.080255
1.668000,-0.308167,0.032738,1.204761,-0.075372,-0.079956
1.670000,-0.305765,0.032588,1.197102,-0.075251,-0.079657
1.672000,-0.303379,0.032437,1.189481,-0.075128,-0.079358
1.674000,-0.301007,0.032287,1.181899,-0.075001,-0.079058
1.676000,-0.298651,0.032137,1.174356,-0.074873,-0.078758
1.678000,-0.296310,0.031988,1.166851,-0.074742,-0.078457
1.680000,-0.293984,0.031839,1.159385,-0.074608,-0.078157
1.682000,-0.291672,0.031689,1.151957,-0.074472,-0.077856
1.684000,-0.289376,0.031541,1.144567,-0.074334,-0.077555
1.686000,-0.287094,0.031392,1.137216,-0.074193,-0.077254
1.688000,-0.284827,0.031244,1.129902,-0.074050,-0.076952
1.690000,-0.282574,0.031096,1.122627,-0.073905,-0.076651
1.692000,-0.280336,0.030948,1.115389,-0.073758,-0.076349
1.694000,-0.278113,0.030801,1.108189,-0.073608,-0.076047
1.696000,-0.275904,0.030654,1.101026,-0.073457,-0.075745
1.698000,-0.273709,0.030507,1.093901,-0.073303,-0.075443
1.700000,-0.271528,0.030361,1.086813,-0.073148,-0.075141
1.702000,-0.269361,0.030215,1.079762,-0.072990,-0.074839
1.704000,-0.267209,0.030069,1.072748,-0.072831,-0.074537
1.706000,-0.265070,0.029923,1.065772,-0.072669,-0.074235
1.708000,-0.262946,0.029778,1.058832,-0.072506,-0.073933
1.710000,-0.260835,0.029633,1.051928,-0.072341,-0.073631
1.712000,-0.258738,0.029489,1.045062,-0.072174,-0.073329
1.714000,-0.256655,0.029345,1.038232,-0.072005,-0.073027
1.716000,-0.254585,0.029201,1.031438,-0.071834,-0.072725
1.718000,-0.252529,0.029057,1.024680,-0.071662,-0.072423
1.720000,-0.250486,0.028914,1.017958,-0.071489,-0.072121
1.722000,-0.248457,0.028771,1.011273,-0.071313,-0.071820
1.724000,-0.246441,0.028629,1.004623,-0.071136,-0.071518
1.726000,-0.244438,0.028487,0.998009,-0.070957,-0.071217
1.728000,-0.242449,0.028345,0.991431,-0.070777,-0.070916
1.730000,-0.240473,0.028204,0.984888,-0.070596,-0.070615
1.732000,-0.238509,0.028063,0.978380,-0.070412,-0.070314
1.734000,-0.236559,0.027922,0.971908,-0.070228,-0.070014
1.736000,-0.234622,0.027782,0.965470,-0.070042,-0.069713
1.738000,-0.232697,0.027642,0.959068,-0.069855,-0.069413
1.740000,-0.230785,0.027502,0.952701,-0.069666,-0.069113
1.742000,-0.228886,0.027363,0.946368,-0.069476,-0.068814
1.744000,-0.227000,0.027225,0.940070,-0.069285,-0.068514
1.746000,-0.225126,0.027086,0.933806,-0.069092,-0.068215
1.748000,-0.223265,0.026948,0.927577,-0.068898,-0.067917
1.750000,-0.221416,0.026811,0.921382,-0.068703,-0.067618
1.752000,-0.219579,0.026673,0.915221,-0.068507,-0.067320
1.754000,-0.217755,0.026537,0.909094,-0.068310,-0.067022
1.756000,-0.215943,0.026400,0.903001,-0.068111,-0.066725
1.758000,-0.214143,0.026264,0.896941,-0.067912,-0.066428
1.760000,-0.212355,0.026129,0.890916,-0.067711,-0.066131
1.762000,-0.210579,0.025993,0.884923,-0.067509,-0.065835
1.764000,-0.208815,0.025859,0.878964,-0.067307,-0.065539
1.766000,-0.207063,0.025724,0.873039,-0.067103,-0.065244
1.768000,-0.205323,0.025590,0.867146,-0.066898,-0.064949
1.770000,-0.203594,0.025457,0.861286,-0.066693,-0.064654
1.772000,-0.201878,0.025323,0.855459,-0.066486,-0.064360
1.774000,-0.200172,0.025191,0.849665,-0.066279,-0.064066
1.776000,-0.198479,0.025058,0.843904,-0.066071,-0.063773
1.778000,-0.196797,0.024926,0.838175,-0.065862,-0.063480
1.780000,-0.195126,0.024795,0.832478,-0.065652,-0.063188
1.782000,-0.193467,0.024664,0.826813,-0.065441,-0.062896
1.784000,-0.191819,0.024533,0.821181,-0.065230,-0.062604
1.786000,-0.190182,0.024403,0.815580,-0.065017,-0.062313
1.788000,-0.188557,0.024273,0.810012,-0.064804,-0.062023
1.790000,-0.186942,0.024144,0.804475,-0.064591,-0.061733
1.792000,-0.185339,0.024015,0.798969,-0.064376,-0.061444
1.794000,-0.183746,0.023886,0.793495,-0.064161,-0.061155
1.796000,-0.182165,0.023758,0.788052,-0.063946,-0.060867
1.798000,-0.180594,0.023631,0.782641,-0.063729,-0.060579
1.800000,-0.179034,0.023503,0.777261,-0.063512,-0.060292
1.802000,-0.177485,0.023376,0.771911,-0.063295,-0.060006
1.804000,-0.175946,0.023250,0.766592,-0.063077,-0.059720
1.806000,-0.174418,0.023124,0.761304,-0.062858,-0.059435
1.808000,-0.172901,0.022999,0.756047,-0.062639,-0.059150
1.810000,-0.171394,0.022874,0.750820,-0.062420,-0.058866
1.812000,-0.169898,0.022749,0.745623,-0.062200,-0.058582
1.814000,-0.168412,0.022625,0.740456,-0.061979,-0.058299
1.816000,-0.166936,0.022501,0.735320,-0.061758,-0.058017
1.818000,-0.165470,0.022378,0.730213,-0.061537,-0.057735
1.820000,-0.164015,0.022255,0.725136,-0.061315,-0.057454
1.822000,-0.162570,0.022133,0.720089,-0.061093,-0.057174
1.824000,-0.161135,0.022011,0.715072,-0.060870,-0.056894
1.826000,-0.159709,0.021889,0.710083,-0.060647,-0.056615
1.828000,-0.158294,0.021768,0.705124,-0.060424,-0.056337
1.830000,-0.156889,0.021647,0.700195,-0.060200,-0.056059
1.832000,-0.155493,0.021527,0.695294,-0.059977,-0.055782
1.834000,-0.154108,0.021408,0.690422,-0.059752,-0.055506
1.836000,-0.152732,0.021288,0.685579,-0.059528,-0.055230
1.838000,-0.151365,0.021170,0.680765,-0.059303,-0.054956
1.840000,-0.150009,0.021051,0.675979,-0.059078,-0.054681
1.842000,-0.148661,0.020933,0.671221,-0.058853,-0.054408
1.844000,-0.147324,0.020816,0.666492,-0.058628,-0.054135
1.846000,-0.145995,0.020699,0.661791,-0.058402,-0.053863
1.848000,-0.144676,0.020582,0.657118,-0.058177,-0.053592
1.850000,-0.143367,0.020466,0.652473,-0.057951,-0.053321
1.852000,-0.142066,0.020350,0.647856,-0.057725,-0.053051
1.854000,-0.140775,0.020235,0.643266,-0.057498,-0.052782
1.856000,-0.139493,0.020120,0.638704,-0.057272,-0.052513
1.858000,-0.138220,0.020006,0.634169,-0.057046,-0.052246
1.860000,-0.136957,0.019892,0.629662,-0.056819,-0.051979
1.862000,-0.135702,0.019779,0.625182,-0.056593,-0.051713
1.864000,-0.134456,0.019666,0.620728,-0.056366,-0.051447
1.866000,-0.133219,0.019553,0.616302,-0.056140,-0.051183
1.868000,-0.131991,0.019441,0.611902,-0.055913,-0.050919
1.870000,-0.130771,0.019330,0.607530,-0.055686,-0.050656
1.872000,-0.129560,0.019219,0.603183,-0.055459,-0.050394
1.874000,-0.128358,0.019108,0.598863,-0.055233,-0.050132
1.876000,-0.127165,0.018998,0.594570,-0.055006,-0.049871
1.878000,-0.125980,0.018888,0.590302,-0.054779,-0.049611
1.880000,-0.124804,0.018779,0.586061,-0.054553,-0.049352
1.882000,-0.123636,0.018670,0.581846,-0.054326,-0.049094
1.884000,-0.122476,0.018561,0.577656,-0.054100,-0.048836
1.886000,-0.121325,0.018453,0.573492,-0.053873,-0.048580
1.888000,-0.120182,0.018346,0.569354,-0.053647,-0.048324
1.890000,-0.119048,0.018239,0.565241,-0.053421,-0.048069
1.892000,-0.117921,0.018132,0.561153,-0.053195,-0.047814
1.894000,-0.116803,0.018026,0.557091,-0.052969,-0.047561
1.896000,-0.115693,0.017920,0.553054,-0.052743,-0.047308
1.898000,-0.114591,0.017815,0.549041,-0.052517,-0.047056
1.900000,-0.113497,0.017710,0.545054,-0.052291,-0.046805
1.902000,-0.112411,0.017606,0.541091,-0.052066,-0.046555
1.904000,-0.111332,0.017502,0.537153,-0.051841,-0.046306
1.906000,-0.110262,0.017399,0.533239,-0.051616,-0.046057
1.908000,-0.109199,0.017296,0.529350,-0.051391,-0.045810
1.910000,-0.108144,0.017193,0.525485,-0.051166,-0.045563
1.912000,-0.107097,0.017091,0.521644,-0.050942,-0.045317
1.914000,-0.106058,0.016989,0.517828,-0.050718,-0.045072
1.916000,-0.105026,0.016888,0.514035,-0.050494,-0.044827
1.918000,-0.104002,0.016787,0.510265,-0.050270,-0.044584
1.920000,-0.102985,0.016687,0.506520,-0.050046,-0.044341
1.922000,-0.101976,0.016587,0.502798,-0.049823,-0.044100
1.924000,-0.100974,0.016488,0.499100,-0.049600,-0.043859
1.926000,-0.099979,0.016389,0.495424,-0.049378,-0.043619
1.928000,-0.098992,0.016290,0.491773,-0.049155,-0.043379
1.930000,-0.098012,0.016192,0.488144,-0.048933,-0.043141
1.932000,-0.097039,0.016095,0.484538,-0.048711,-0.042904
1.934000,-0.096074,0.015997,0.480955,-0.048490,-0.042667
1.936000,-0.095115,0.015901,0.477395,-0.048269,-0.042431
1.938000,-0.094164,0.015804,0.473857,-0.048048,-0.042196
1.940000,-0.093220,0.015708,0.470342,-0.047827,-0.041962
1.942000,-0.092283,0.015613,0.466849,-0.047607,-0.041729
1.944000,-0.091353,0.015518,0.463379,-0.047387,-0.041497
1.946000,-0.090429,0.015423,0.459930,-0.047168,-0.041265
1.948000,-0.089513,0.015329,0.456504,-0.046949,-0.041035
1.950000,-0.088603,0.015236,0.453100,-0.046730,-0.040805
1.952000,-0.087700,0.015142,0.449718,-0.046512,-0.040576
1.954000,-0.086804,0.015050,0.446357,-0.046294,-0.040348
1.956000,-0.085915,0.014957,0.443018,-0.046077,-0.040121
1.958000,-0.085032,0.014865,0.439700,-0.045859,-0.039895
1.960000,-0.084156,0.014774,0.436404,-0.045643,-0.039670
1.962000,-0.083287,0.014683,0.433129,-0.045426,-0.039445
1.964000,-0.082424,0.014592,0.429876,-0.045211,-0.039222
1.966000,-0.081567,0.014502,0.426643,-0.044995,-0.038999
1.968000,-0.080717,0.014412,0.423431,-0.044780,-0.038777
1.970000,-0.079873,0.014323,0.420240,-0.044565,-0.038556
1.972000,-0.079036,0.014234,0.417070,-0.044351,-0.038336
1.974000,-0.078205,0.014145,0.413921,-0.044138,-0.038117
1.976000,-0.077380,0.014057,0.410792,-0.043924,-0.037898
1.978000,-0.076562,0.013970,0.407684,-0.043712,-0.037681
1.980000,-0.075750,0.013883,0.404595,-0.043499,-0.037464
1.982000,-0.074943,0.013796,0.401527,-0.043288,-0.037249
1.984000,-0.074143,0.013709,0.398479,-0.043076,-0.037034
1.986000,-0.073349,0.013624,0.395451,-0.042865,-0.036820
1.988000,-0.072562,0.013538,0.392443,-0.042655,-0.036607
1.990000,-0.071780,0.013453,0.389455,-0.042445,-0.036395
1.992000,-0.071004,0.013368,0.386487,-0.042236,-0.036183
1.994000,-0.070234,0.013284,0.383538,-0.042027,-0.035973
1.996000,-0.069470,0.013200,0.380608,-0.041818,-0.035763
1.998000,-0.068711,0.013117,0.377698,-0.041611,-0.035555
2.000000,-0.067959,0.013034,0.374807,-0.041403,-0.035347
2.002000,-0.067212,0.012951,0.371935,-0.041196,-0.035140
2.004000,-0.066471,0.012869,0.369082,-0.040990,-0.034934
2.006000,-0.065736,0.012787,0.366248,-0.040784,-0.034729
2.008000,-0.065006,0.012706,0.363433,-0.040579,-0.034525
2.010000,-0.064282,0.012625,0.360637,-0.040374,-0.034321
2.012000,-0.063563,0.012544,0.357859,-0.040170,-0.034119
2.014000,-0.062850,0.012464,0.355100,-0.039967,-0.033917
2.016000,-0.062143,0.012384,0.352360,-0.039764,-0.033716
2.018000,-0.061441,0.012305,0.349637,-0.039561,-0.033516
2.020000,-0.060744,0.012226,0.346933,-0.039359,-0.033317
2.022000,-0.060053,0.012148,0.344247,-0.039158,-0.033119
2.024000,-0.059367,0.012070,0.341579,-0.038957,-0.032922
2.026000,-0.058687,0.011992,0.338929,-0.038757,-0.032725
2.028000,-0.058012,0.011915,0.336297,-0.038557,-0.032530
2.030000,-0.057342,0.011838,0.333683,-0.038358,-0.032335
2.032000,-0.056677,0.011761,0.331086,-0.038160,-0.032141
2.034000,-0.056017,0.011685,0.328506,-0.037962,-0.031948
2.036000,-0.055363,0.011609,0.325945,-0.037764,-0.031756
2.038000,-0.054713,0.011534,0.323400,-0.037568,-0.031565
2.040000,-0.054069,0.011459,0.320873,-0.037372,-0.031374
2.042000,-0.053430,0.011385,0.318363,-0.037176,-0.031185
2.044000,-0.052796,0.011310,0.315870,-0.036981,-0.030996
2.046000,-0.052166,0.011237,0.313394,-0.036787,-0.030808
2.048000,-0.051542,0.011163,0.310934,-0.036593,-0.030621
2.050000,-0.050923,0.011090,0.308492,-0.036400,-0.030435
2.052000,-0.050308,0.011018,0.306066,-0.036207,-0.030250
2.054000,-0.049698,0.010945,0.303657,-0.036015,-0.030066
2.056000,-0.049093,0.010874,0.301264,-0.035824,-0.029882
2.058000,-0.048493,0.010802,0.298888,-0.035633,-0.029700
2.060000,-0.047898,0.010731,0.296528,-0.035443,-0.029518
2.062000,-0.047307,0.010660,0.294184,-0.035254,-0.029337
2.064000,-0.046721,0.010590,0.291856,-0.035065,-0.029157
2.066000,-0.046140,0.010520,0.289544,-0.034877,-0.028977
2.068000,-0.045563,0.010451,0.287248,-0.034689,-0.028799
2.070000,-0.044991,0.010381,0.284968,-0.034502,-0.028621
2.072000,-0.044423,0.010313,0.282704,-0.034316,-0.028444
2.074000,-0.043860,0.010244,0.280456,-0.034130,-0.028268
2.076000,-0.043301,0.010176,0.278223,-0.033945,-0.028093
2.078000,-0.042747,0.010108,0.276005,-0.033761,-0.027919
2.080000,-0.042197,0.010041,0.273803,-0.033577,-0.027746
2.082000,-0.041652,0.009974,0.271616,-0.033394,-0.027573
2.084000,-0.041111,0.009908,0.269445,-0.033211,-0.027401
2.086000,-0.040574,0.009841,0.267288,-0.033029,-0.027230
2.088000,-0.040041,0.009775,0.265146,-0.032848,-0.027060
2.090000,-0.039513,0.009710,0.263020,-0.032668,-0.026891
2.092000,-0.038989,0.009645,0.260908,-0.032488,-0.026723
2.094000,-0.038470,0.009580,0.258811,-0.032308,-0.026555
2.096000,-0.037954,0.009516,0.256729,-0.032130,-0.026388
2.098000,-0.037443,0.009451,0.254661,-0.031952,-0.026222
2.100000,-0.036935,0.009388,0.252608,-0.031774,-0.026057
2.102000,-0.036432,0.009324,0.250569,-0.031598,-0.025893
2.104000,-0.035933,0.009261,0.248545,-0.031422,-0.025729
2.106000,-0.035438,0.009199,0.246535,-0.031246,-0.025566
2.108000,-0.034947,0.009136,0.244539,-0.031072,-0.025404
2.110000,-0.034460,0.009074,0.242557,-0.030898,-0.025243
2.112000,-0.033977,0.009013,0.240589,-0.030724,-0.025083
2.114000,-0.033497,0.008952,0.238635,-0.030551,-0.024923
2.116000,-0.033022,0.008891,0.236695,-0.030379,-0.024765
2.118000,-0.032551,0.008830,0.234769,-0.030208,-0.024607
2.120000,-0.032083,0.008770,0.232856,-0.030037,-0.024449
2.122000,-0.031619,0.008710,0.230957,-0.029867,-0.024293
2.124000,-0.031159,0.008650,0.229071,-0.029698,-0.024138
2.126000,-0.030703,0.008591,0.227199,-0.029529,-0.023983
2.128000,-0.030250,0.008532,0.225340,-0.029361,-0.023829
2.130000,-0.029802,0.008474,0.223495,-0.029193,-0.023676
2.132000,-0.029356,0.008415,0.221662,-0.029026,-0.023523
2.134000,-0.028915,0.008358,0.219843,-0.028860,-0.023372
2.136000,-0.028477,0.008300,0.218037,-0.028695,-0.023221
2.138000,-0.028043,0.008243,0.216243,-0.028530,-0.023071
2.140000,-0.027612,0.008186,0.214463,-0.028366,-0.022921
2.142000,-0.027185,0.008129,0.212695,-0.028202,-0.022773
2.144000,-0.026761,0.008073,0.210940,-0.028039,-0.022625
2.146000,-0.026341,0.008017,0.209198,-0.027877,-0.022478
2.148000,-0.025924,0.007962,0.207468,-0.027716,-0.022332
2.150000,-0.025511,0.007906,0.205751,-0.027555,-0.022187
2.152000,-0.025101,0.007851,0.204046,-0.027395,-0.022042
2.154000,-0.024695,0.007797,0.202353,-0.027235,-0.021898
2.156000,-0.024292,0.007743,0.200673,-0.027076,-0.021755
2.158000,-0.023892,0.007689,0.199005,-0.026918,-0.021612
2.160000,-0.023496,0.007635,0.197349,-0.026761,-0.021471
2.162000,-0.023103,0.007581,0.195705,-0.026604,-0.021330
2.164000,-0.022713,0.007528,0.194073,-0.026448,-0.021190
2.166000,-0.022326,0.007476,0.192453,-0.026292,-0.021050
2.168000,-0.021943,0.007423,0.190844,-0.026137,-0.020911
2.170000,-0.021563,0.007371,0.189248,-0.025983,-0.020774
2.172000,-0.021186,0.007319,0.187663,-0.025829,-0.020636
2.174000,-0.020812,0.007268,0.186089,-0.025677,-0.020500
2.176000,-0.020442,0.007217,0.184527,-0.025524,-0.020364
2.178000,-0.020074,0.007166,0.182977,-0.025373,-0.020229
2.180000,-0.019710,0.007115,0.181438,-0.025222,-0.020095
2.182000,-0.019349,0.007065,0.179910,-0.025072,-0.019961
2.184000,-0.018990,0.007015,0.178394,-0.024922,-0.019828
2.186000,-0.018635,0.006965,0.176888,-0.024773,-0.019696
2.188000,-0.018283,0.006916,0.175394,-0.024625,-0.019565
2.190000,-0.017933,0.006867,0.173911,-0.024477,-0.019434
2.192000,-0.017587,0.006818,0.172438,-0.024330,-0.019304
2.194000,-0.017244,0.006769,0.170977,-0.024184,-0.019175
2.196000,-0.016903,0.006721,0.169526,-0.024038,-0.019047
2.198000,-0.016565,0.006673,0.168086,-0.023893,-0.018919
2.200000,-0.016231,0.006626,0.166657,-0.023749,-0.018792
2.202000,-0.015899,0.006578,0.165238,-0.023605,-0.018665
2.204000,-0.015570,0.006531,0.163830,-0.023462,-0.018539
2.206000,-0.015243,0.006484,0.162432,-0.023320,-0.018414
2.208000,-0.014920,0.006438,0.161045,-0.023178,-0.018290
2.210000,-0.014599,0.006392,0.159668,-0.023037,-0.018166
2.212000,-0.014281,0.006346,0.158302,-0.022896,-0.018043
2.214000,-0.013966,0.006300,0.156945,-0.022757,-0.017921
2.216000,-0.013654,0.006255,0.155599,-0.022618,-0.017799
2.218000,-0.013344,0.006210,0.154263,-0.022479,-0.017679
2.220000,-0.013036,0.006165,0.152937,-0.022341,-0.017558
2.222000,-0.012732,0.006120,0.151620,-0.022204,-0.017439
2.224000,-0.012430,0.006076,0.150314,-0.022067,-0.017320
2.226000,-0.012131,0.006032,0.149017,-0.021931,-0.017202
2.228000,-0.011834,0.005988,0.147731,-0.021796,-0.017084
2.230000,-0.011540,0.005945,0.146454,-0.021661,-0.016967
2.232000,-0.011248,0.005902,0.145186,-0.021527,-0.016851
2.234000,-0.010959,0.005859,0.143928,-0.021394,-0.016735
2.236000,-0.010672,0.005816,0.142680,-0.021261,-0.016621
2.238000,-0.010388,0.005774,0.141441,-0.021129,-0.016506
2.240000,-0.010107,0.005732,0.140211,-0.020998,-0.016393
2.242000,-0.009827,0.005690,0.138991,-0.020867,-0.016280
2.244000,-0.009551,0.005648,0.137780,-0.020737,-0.016167
2.246000,-0.009276,0.005607,0.136578,-0.020607,-0.016056
2.248000,-0.009004,0.005566,0.135385,-0.020478,-0.015945
2.250000,-0.008735,0.005525,0.134202,-0.020350,-0.015834
2.252000,-0.008467,0.005484,0.133027,-0.020222,-0.015725
2.254000,-0.008203,0.005444,0.131862,-0.020095,-0.015616
2.256000,-0.007940,0.005404,0.130705,-0.019968,-0.015507
2.258000,-0.007680,0.005364,0.129557,-0.019843,-0.015399
2.260000,-0.007422,0.005325,0.128418,-0.019717,-0.015292
2.262000,-0.007166,0.005285,0.127287,-0.019593,-0.015185
2.264000,-0.006913,0.005246,0.126166,-0.019469,-0.015079
2.266000,-0.006661,0.005207,0.125053,-0.019345,-0.014974
2.268000,-0.006412,0.005169,0.123948,-0.019223,-0.014869
2.270000,-0.006166,0.005131,0.122852,-0.019100,-0.014765
2.272000,-0.005921,0.005092,0.121764,-0.018979,-0.014662
2.274000,-0.005678,0.005055,0.120685,-0.018858,-0.014559
2.276000,-0.005438,0.005017,0.119614,-0.018738,-0.014457
2.278000,-0.005200,0.004980,0.118552,-0.018618,-0.014355
2.280000,-0.004964,0.004943,0.117497,-0.018499,-0.014254
2.282000,-0.004730,0.004906,0.116451,-0.018380,-0.014153
2.284000,-0.004498,0.004869,0.115413,-0.018262,-0.014053
2.286000,-0.004268,0.004833,0.114383,-0.018145,-0.013954
2.288000,-0.004041,0.004797,0.113361,-0.018028,-0.013855
2.290000,-0.003815,0.004761,0.112346,-0.017912,-0.013757
2.292000,-0.003591,0.004725,0.111340,-0.017797,-0.013660
2.294000,-0.003369,0.004689,0.110342,-0.017682,-0.013563
2.296000,-0.003150,0.004654,0.109351,-0.017567,-0.013466
2.298000,-0.002932,0.004619,0.108368,-0.017454,-0.013371
2.300000,-0.002716,0.004584,0.107393,-0.017340,-0.013275
2.302000,-0.002502,0.004550,0.106425,-0.017228,-0.013181
2.304000,-0.002291,0.004515,0.105465,-0.017116,-0.013087
2.306000,-0.002081,0.004481,0.104513,-0.017004,-0.012993
2.308000,-0.001873,0.004447,0.103568,-0.016894,-0.012900
2.310000,-0.001666,0.004414,0.102630,-0.016783,-0.012808
2.312000,-0.001462,0.004380,0.101700,-0.016674,-0.012716
2.314000,-0.001260,0.004347,0.100777,-0.016565,-0.012625
2.316000,-0.001059,0.004314,0.099861,-0.016456,-0.012534
2.318000,-0.000860,0.004281,0.098953,-0.016348,-0.012444
2.320000,-0.000663,0.004249,0.098051,-0.016241,-0.012354
2.322000,-0.000468,0.004216,0.097157,-0.016134,-0.012265
2.324000,-0.000274,0.004184,0.096270,-0.016028,-0.012177
2.326000,-0.000083,0.004152,0.095390,-0.015922,-0.012089
2.328000,0.000107,0.004120,0.094517,-0.015817,-0.012001
2.330000,0.000295,0.004089,0.093651,-0.015712,-0.011915
2.332000,0.000482,0.004058,0.092792,-0.015608,-0.011828
2.334000,0.000667,0.004027,0.091939,-0.015505,-0.011742
2.336000,0.000850,0.003996,0.091094,-0.015402,-0.011657
2.338000,0.001031,0.003965,0.090255,-0.015300,-0.011572
2.340000,0.001211,0.003934,0.089422,-0.015198,-0.011488
2.342000,0.001389,0.003904,0.088597,-0.015097,-0.011404
2.344000,0.001565,0.003874,0.087778,-0.014996,-0.011321
2.346000,0.001740,0.003844,0.086966,-0.014896,-0.011238
2.348000,0.001913,0.003814,0.086160,-0.014796,-0.011156
2.350000,0.002084,0.003785,0.085360,-0.014697,-0.011075
2.352000,0.002254,0.003756,0.084567,-0.014599,-0.010993
2.354000,0.002423,0.003727,0.083781,-0.014501,-0.010913
2.356000,0.002589,0.003698,0.083000,-0.014404,-0.010833
2.358000,0.002755,0.003669,0.082226,-0.014307,-0.010753
2.360000,0.002918,0.003640,0.081458,-0.014210,-0.010674
2.362000,0.003080,0.003612,0.080697,-0.014115,-0.010595
2.364000,0.003241,0.003584,0.079941,-0.014019,-0.010517
2.366000,0.003400,0.003556,0.079192,-0.013925,-0.010440
2.368000,0.003558,0.003528,0.078449,-0.013830,-0.010362
2.370000,0.003714,0.003501,0.077712,-0.013737,-0.010286
2.372000,0.003869,0.003473,0.076980,-0.013643,-0.010210
2.374000,0.004022,0.003446,0.076255,-0.013551,-0.010134
2.376000,0.004174,0.003419,0.075536,-0.013459,-0.010059
2.378000,0.004324,0.003392,0.074822,-0.013367,-0.009984
2.380000,0.004473,0.003366,0.074114,-0.013276,-0.009910
2.382000,0.004621,0.003339,0.073412,-0.013185,-0.009836
2.384000,0.004767,0.003313,0.072716,-0.013095,-0.009763
2.386000,0.004911,0.003287,0.072025,-0.013006,-0.009690
2.388000,0.005055,0.003261,0.071340,-0.012917,-0.009617
2.390000,0.005197,0.003235,0.070661,-0.012828,-0.009545
2.392000,0.005338,0.003210,0.069987,-0.012740,-0.009474
2.394000,0.005477,0.003184,0.069319,-0.012652,-0.009403
2.396000,0.005615,0.003159,0.068656,-0.012565,-0.009332
2.398000,0.005751,0.003134,0.067999,-0.012479,-0.009262
2.400000,0.005887,0.003109,0.067347,-0.012393,-0.009193
2.402000,0.006021,0.003084,0.066701,-0.012307,-0.009124
2.404000,0.006154,0.003060,0.066060,-0.012222,-0.009055
2.406000,0.006285,0.003036,0.065424,-0.012138,-0.008987
2.408000,0.006415,0.003011,0.064793,-0.012053,-0.008919
2.410000,0.006544,0.002987,0.064168,-0.011970,-0.008851
2.412000,0.006672,0.002963,0.063548,-0.011887,-0.008784
2.414000,0.006798,0.002940,0.062933,-0.011804,-0.008718
2.416000,0.006924,0.002916,0.062323,-0.011722,-0.008652
2.418000,0.007048,0.002893,0.061718,-0.011640,-0.008586
2.420000,0.007171,0.002870,0.061118,-0.011559,-0.008521
2.422000,0.007292,0.002847,0.060523,-0.011478,-0.008456
2.424000,0.007413,0.002824,0.059933,-0.011398,-0.008392
2.426000,0.007532,0.002801,0.059348,-0.011318,-0.008328
2.428000,0.007650,0.002779,0.058768,-0.011239,-0.008264
2.430000,0.007767,0.002756,0.058193,-0.011160,-0.008201
2.432000,0.007883,0.002734,0.057623,-0.011082,-0.008138
2.434000,0.007998,0.002712,0.057057,-0.011004,-0.008076
2.436000,0.008111,0.002690,0.056496,-0.010926,-0.008014
2.438000,0.008224,0.002668,0.055940,-0.010849,-0.007953
2.440000,0.008335,0.002646,0.055389,-0.010773,-0.007892
2.442000,0.008445,0.002625,0.054842,-0.010697,-0.007831
2.444000,0.008554,0.002604,0.054300,-0.010621,-0.007771
2.446000,0.008662,0.002583,0.053762,-0.010546,-0.007711
2.448000,0.008769,0.002562,0.053229,-0.010471,-0.007651
2.450000,0.008875,0.002541,0.052700,-0.010397,-0.007592
2.452000,0.008980,0.002520,0.052176,-0.010323,-0.007534
2.454000,0.009084,0.002499,0.051657,-0.010249,-0.007476
2.456000,0.009187,0.002479,0.051141,-0.010176,-0.007418
2.458000,0.009289,0.002459,0.050630,-0.010104,-0.007360
2.460000,0.009389,0.002439,0.050124,-0.010032,-0.007303
2.462000,0.009489,0.002419,0.049622,-0.009960,-0.007246
2.464000,0.009588,0.002399,0.049124,-0.009889,-0.007190
2.466000,0.009686,0.002379,0.048630,-0.009818,-0.007134
2.468000,0.009782,0.002359,0.048141,-0.009748,-0.007078
2.470000,0.009878,0.002340,0.047655,-0.009678,-0.007023
2.472000,0.009973,0.002321,0.047174,-0.009608,-0.006968
2.474000,0.010067,0.002302,0.046697,-0.009539,-0.006914
2.476000,0.010160,0.002283,0.046224,-0.009470,-0.006860
2.478000,0.010252,0.002264,0.045755,-0.009402,-0.006806
