t,theta,alpha,theta_dot,alpha_dot,voltage
2.666000,0.010436,0.001765,-0.031193,-0.018929,-0.303600
2.668000,0.007901,-0.002962,-0.041440,-0.028886,-0.046094
2.670000,0.003342,-0.002841,0.003268,0.013922,0.201785
2.672000,0.008152,-0.002075,0.020250,0.030108,0.078387
2.674000,0.002689,-0.004049,0.023557,0.033176,0.017180
2.676000,0.009126,0.000075,0.042885,0.051645,0.089465
2.678000,0.010792,-0.005541,0.012019,0.021930,-0.136673
2.680000,0.005714,0.002297,0.059494,0.067465,0.215649
2.682000,0.001831,0.003578,-0.006319,0.004229,-0.294295
2.684000,0.011822,-0.000020,-0.054304,-0.041885,-0.216584
2.686000,0.006288,-0.000424,-0.031195,-0.019738,0.102663
2.688000,0.009356,-0.007389,-0.019630,-0.008687,0.051624
2.690000,0.005491,0.002511,0.063660,0.071246,0.376029
2.692000,0.006810,-0.000773,-0.006586,0.003754,-0.314166
2.694000,0.010597,-0.003830,-0.003512,0.006681,0.013931
2.696000,0.005032,-0.000905,0.033812,0.042505,0.168675
2.698000,0.008370,-0.002718,0.016061,0.025454,-0.078693
2.700000,0.009209,0.002835,0.029647,0.038510,0.061912
2.702000,0.008587,-0.000712,-0.023506,-0.012512,-0.239095
2.704000,0.004632,-0.000775,-0.010856,-0.000343,0.055871
2.706000,0.010697,-0.000118,-0.006915,0.003463,0.017084
2.708000,0.007842,-0.001454,-0.007943,0.002496,-0.005215
2.710000,0.006573,-0.001202,0.004059,0.014046,0.053569
2.712000,0.001983,-0.003189,0.006152,0.016086,0.009247
2.714000,0.010210,-0.002239,0.025502,0.034707,0.087165
2.716000,0.010279,0.004110,0.030197,0.039268,0.021597
2.718000,0.008114,-0.000431,-0.036418,-0.024639,-0.300425
2.720000,0.011879,0.004903,-0.020536,-0.009327,0.069426
2.722000,0.009480,0.005949,-0.068285,-0.055131,-0.217168
2.724000,0.004841,0.000562,-0.104228,-0.089621,-0.165548
2.726000,0.009006,-0.001546,-0.066310,-0.053216,0.166981
2.728000,0.006724,-0.002186,-0.022483,-0.011159,0.195565
2.730000,0.003558,-0.002503,0.003795,0.014038,0.118230
2.732000,0.009766,0.003528,0.017615,0.027277,0.063001
2.734000,0.008593,0.000668,-0.036822,-0.025027,-0.244791
2.736000,0.007968,0.001256,-0.032591,-0.020996,0.017982
2.738000,0.003316,0.002630,-0.037387,-0.025645,-0.022479
2.740000,0.005521,-0.000944,-0.057835,-0.045338,-0.093204
2.742000,0.007092,-0.000149,-0.027272,-0.016060,0.136535
2.744000,0.006167,-0.004168,-0.020164,-0.009316,0.032001
2.746000,0.003481,-0.006089,0.026257,0.035181,0.209871
2.748000,0.006018,0.000490,0.067511,0.074731,0.188284
2.750000,0.002747,-0.009404,0.017737,0.026891,-0.221450
2.752000,0.006160,-0.002352,0.099145,0.105052,0.368648
2.754000,0.004768,0.004318,0.064009,0.071330,-0.154797
2.756000,0.006722,0.000140,-0.026045,-0.015101,-0.404659
2.758000,0.010073,0.002297,-0.022374,-0.011527,0.014849
2.760000,0.011284,-0.001639,-0.041753,-0.030095,-0.089008
2.762000,0.010511,-0.001407,-0.007523,0.002811,0.152423
2.764000,0.007031,0.003417,0.005727,0.015567,0.059106
2.766000,0.006645,0.003697,-0.042748,-0.030949,-0.219138
2.768000,0.007155,-0.001948,-0.069263,-0.056389,-0.121834
2.770000,0.003597,-0.000352,-0.020394,-0.009457,0.217768
2.772000,0.011373,0.002372,-0.016897,-0.006103,0.015003
2.774000,0.002864,-0.000027,-0.039351,-0.027676,-0.101993
2.776000,0.007739,0.002820,-0.030015,-0.018731,0.040767
2.778000,0.010102,-0.001149,-0.053056,-0.040889,-0.104925
2.780000,0.008319,0.002275,-0.019346,-0.008562,0.150602
2.782000,0.006691,0.000756,-0.041629,-0.030015,-0.100767
2.784000,0.005620,-0.003646,-0.036909,-0.025548,0.020401
2.786000,0.006010,-0.007539,0.012394,0.021727,0.222063
2.788000,0.006983,0.000421,0.078549,0.085195,0.300097
2.790000,0.005687,-0.000386,0.024584,0.033338,-0.240012
2.792000,0.011333,-0.002647,0.006760,0.016206,-0.079280
2.794000,0.004559,0.003345,0.026784,0.035432,0.090774
2.796000,0.009599,0.000113,-0.033385,-0.022345,-0.270695
2.798000,0.007486,-0.007863,-0.023535,-0.012885,0.043074
2.800000,0.002585,0.001458,0.066233,0.073324,0.404428
2.802000,0.003622,0.003036,0.004590,0.014149,-0.275916
2.804000,0.009059,0.003370,-0.041232,-0.029825,-0.207150
2.806000,0.005713,0.002971,-0.062991,-0.050702,-0.100246
2.808000,0.005062,-0.001014,-0.071469,-0.058847,-0.040892
2.810000,0.007128,0.001801,-0.032801,-0.021739,0.171980
2.812000,0.008186,0.000377,-0.043460,-0.032016,-0.049008
2.814000,0.003480,0.003969,-0.032348,-0.021398,0.049041
2.816000,0.003997,0.004136,-0.069299,-0.056949,-0.167389
2.818000,0.014417,0.000156,-0.088400,-0.075384,-0.088013
2.820000,0.009311,0.001229,-0.047047,-0.035793,0.184598
2.822000,0.012226,-0.008863,-0.042460,-0.031527,0.020536
2.824000,0.008048,0.003897,0.071387,0.077658,0.514263
2.826000,0.004926,0.005302,-0.015436,-0.005848,-0.387521
2.828000,0.011649,0.004099,-0.074190,-0.062398,-0.264386
2.830000,0.005125,-0.001762,-0.084434,-0.072386,-0.047443
2.832000,0.009131,0.001444,-0.030232,-0.020514,0.243546
2.834000,0.002292,0.002533,-0.036212,-0.026450,-0.025809
2.836000,0.005842,0.001300,-0.055528,-0.045206,-0.086116
2.838000,0.004551,-0.002889,-0.048738,-0.038911,0.031210
2.840000,0.004521,0.000018,-0.000780,0.006905,0.217616
2.842000,0.001336,-0.001308,-0.009220,-0.001441,-0.035069
2.844000,0.009351,-0.000800,-0.000852,0.006355,0.040477
2.846000,0.007205,-0.001400,0.003472,0.010270,0.022530
2.848000,0.007681,0.000439,0.010787,0.017062,0.036159
2.850000,0.007003,-0.004501,-0.005097,0.001581,-0.068387
2.852000,0.006522,0.000307,0.040670,0.045312,0.209319
2.854000,0.003889,0.000275,0.010276,0.015917,-0.132924
2.856000,0.000658,0.000574,-0.005503,0.000565,-0.068303
2.858000,0.010186,-0.000179,-0.018359,-0.011978,-0.055767
2.860000,0.008413,-0.003496,-0.009477,-0.003649,0.041920
2.862000,0.002664,-0.002388,0.029711,0.033783,0.179155
2.864000,0.004214,0.002213,0.032600,0.036370,0.016703
2.866000,0.004191,-0.000577,-0.014639,-0.009171,-0.209741
2.868000,0.006513,-0.002598,-0.006769,-0.001789,0.037168
2.870000,0.001188,0.000173,0.020708,0.024424,0.126047
2.872000,0.008471,-0.003962,0.000224,0.004585,-0.089507
2.874000,0.001955,0.002119,0.040592,0.043191,0.184376
2.876000,-0.000948,-0.002593,-0.010490,-0.006012,-0.227114
2.878000,0.005836,-0.002849,0.014376,0.017724,0.113717
2.880000,0.006173,-0.000798,0.033926,0.036361,0.090646
2.882000,0.003956,-0.002731,0.021413,0.024222,-0.053517
2.884000,0.010540,-0.003727,0.035015,0.037174,0.063733
2.886000,0.005347,0.000254,0.057085,0.058277,0.102326
2.888000,0.011280,0.003539,0.020941,0.023496,-0.159949
2.890000,0.006571,-0.001490,-0.027707,-0.023282,-0.218064
2.892000,0.009103,-0.000272,0.000385,0.003631,0.126545
2.894000,0.006497,-0.001841,0.002410,0.005510,0.009995
2.896000,0.009472,0.001347,0.018651,0.021045,0.074243
2.898000,0.008355,0.004659,-0.006020,-0.002703,-0.109937
2.900000,0.006730,-0.005176,-0.054478,-0.049296,-0.218359
2.902000,0.009493,0.002299,0.027991,0.029830,0.371078
2.904000,0.003653,0.000609,-0.011742,-0.008393,-0.177421
2.906000,0.005757,-0.000300,-0.016396,-0.012930,-0.020648
2.908000,0.011235,0.003360,-0.007233,-0.004203,0.041622
2.910000,0.005516,-0.000599,-0.038677,-0.034478,-0.141326
2.912000,0.006091,-0.001025,-0.014696,-0.011537,0.107821
2.914000,0.000975,0.000767,0.001845,0.004253,0.075301
2.916000,0.009511,-0.000728,-0.013190,-0.010281,-0.066606
2.918000,0.006693,-0.005757,0.001911,0.004124,0.068898
2.920000,0.006993,0.005150,0.061814,0.061558,0.271807
2.922000,0.005243,-0.000730,-0.027583,-0.024368,-0.400186
2.924000,0.000810,-0.001291,-0.007621,-0.005277,0.089998
2.926000,0.005785,-0.002082,0.004962,0.006725,0.057553
2.928000,0.011257,-0.004749,0.023125,0.024090,0.083237
2.930000,0.008875,0.001876,0.064675,0.063927,0.189462
2.932000,0.003910,-0.002213,0.011086,0.012420,-0.238761
2.934000,0.004092,0.004505,0.026468,0.027160,0.070353
2.936000,0.004874,0.002296,-0.038900,-0.035642,-0.293785
2.938000,0.006037,-0.001664,-0.045600,-0.042114,-0.031405
2.940000,0.010291,0.003660,-0.005031,-0.003207,0.181995
2.942000,0.005954,0.004589,-0.040426,-0.037260,-0.159294
2.944000,0.002145,0.000999,-0.070427,-0.066148,-0.136203
2.946000,0.009477,-0.005561,-0.048463,-0.045159,0.097565
2.948000,0.004327,0.000291,0.038381,0.038121,0.391714
2.950000,0.004192,-0.002085,0.012883,0.013524,-0.112139
2.952000,0.008102,-0.003718,0.026520,0.026519,0.063429
2.954000,-0.001131,0.002639,0.053624,0.052459,0.124649
2.956000,0.007713,0.003190,-0.008740,-0.007501,-0.278496
2.958000,0.000601,0.000631,-0.038232,-0.035896,-0.132648
2.960000,0.007683,0.000693,-0.029489,-0.027585,0.038975
2.962000,0.007122,0.001768,-0.020995,-0.019525,0.038379
2.964000,0.007308,-0.001927,-0.028931,-0.027255,-0.035340
2.966000,0.003423,-0.000783,0.007586,0.007696,0.165208
2.968000,0.009946,-0.001973,0.009997,0.009895,0.012694
2.970000,0.002353,-0.008545,0.028750,0.027793,0.086527
2.972000,0.006929,0.001952,0.103860,0.099831,0.341632
2.974000,0.006324,-0.001291,0.029209,0.028082,-0.332031
2.976000,0.004027,-0.002206,0.028446,0.027308,-0.001695
2.978000,0.007420,-0.000111,0.036484,0.034999,0.037850
2.980000,0.009838,-0.003135,0.020023,0.019177,-0.072635
2.982000,0.005133,-0.001712,0.046724,0.044817,0.121457
2.984000,0.002560,0.000829,0.040788,0.039133,-0.025057
2.986000,0.000453,-0.000488,0.008621,0.008274,-0.143975
2.988000,0.005362,-0.000962,0.006068,0.005860,-0.011657
2.990000,0.008326,-0.002708,0.013392,0.012935,0.032802
2.992000,0.004571,0.001512,0.037892,0.036512,0.110592
2.994000,0.003365,0.000371,0.001160,0.001298,-0.165083
2.996000,0.001862,-0.002853,-0.004888,-0.004446,-0.028079
2.998000,0.008003,-0.000237,0.026099,0.025376,0.138918
3.000000,0.005762,-0.000406,0.016770,0.016490,-0.041970
3.002000,0.002805,0.005873,0.012532,0.012501,-0.019471
3.004000,0.004967,0.002710,-0.059761,-0.056843,-0.327016
3.006000,0.005885,0.001524,-0.058581,-0.055649,0.002038
3.008000,0.006077,0.006112,-0.044642,-0.042226,0.060030
3.010000,-0.001350,0.002196,-0.087739,-0.083600,-0.196684
3.012000,0.005624,0.001904,-0.071122,-0.067664,0.071624
3.014000,0.002597,0.002521,-0.055220,-0.052444,0.069491
3.016000,0.006329,0.002032,-0.056463,-0.053714,-0.006949
3.018000,0.006867,-0.001902,-0.049129,-0.046771,0.032038
3.020000,0.007061,0.000176,-0.002531,-0.002141,0.209911
3.022000,0.003392,0.000353,-0.002600,-0.002330,0.001161
3.024000,0.005082,0.002517,-0.007000,-0.006681,-0.018386
3.026000,0.009789,0.004370,-0.031293,-0.030139,-0.108355
3.028000,0.005015,0.000849,-0.059621,-0.057487,-0.127422
3.030000,0.004716,0.000169,-0.038202,-0.037084,0.096352
3.032000,0.005515,-0.001712,-0.020705,-0.020464,0.079763
3.034000,-0.000346,-0.003283,0.008766,0.007647,0.134683
3.036000,0.008800,-0.000181,0.035972,0.033585,0.125644
3.038000,0.004707,0.001329,0.021920,0.019914,-0.059703
3.040000,0.005210,-0.003418,-0.003851,-0.005002,-0.113324
3.042000,0.003163,0.000934,0.035882,0.032989,0.181400
3.044000,0.008362,-0.000080,0.006384,0.004506,-0.129730
3.046000,0.012124,0.000982,0.007103,0.005046,0.005445
3.048000,0.007574,-0.003648,-0.001302,-0.003175,-0.035753
3.050000,0.003297,0.002787,0.041895,0.038161,0.196919
3.052000,0.004234,-0.004783,-0.010129,-0.011936,-0.231454
3.054000,0.009614,0.001038,0.047960,0.043715,0.263640
3.056000,0.003895,-0.003901,0.016462,0.013346,-0.138701
3.058000,0.006740,0.002737,0.051164,0.046562,0.158822
3.060000,0.001021,0.000526,-0.002159,-0.004740,-0.237462
3.062000,0.007020,-0.001415,-0.007527,-0.009990,-0.023142
3.064000,0.006560,-0.001405,0.015252,0.011790,0.103790
3.066000,0.006498,-0.003488,0.025797,0.021825,0.049437
3.068000,0.010706,0.000108,0.053514,0.048363,0.127291
3.070000,0.001400,0.005363,0.030795,0.026483,-0.099570
3.072000,0.010249,0.003102,-0.043496,-0.044915,-0.333545
3.074000,0.008219,0.003331,-0.048225,-0.049526,-0.022301
3.076000,0.004472,-0.000724,-0.054390,-0.055538,-0.028698
3.078000,0.005994,0.000267,-0.015927,-0.018714,0.172888
3.080000,0.007403,-0.002285,-0.007180,-0.010439,0.040427
3.082000,0.005015,-0.002179,0.025777,0.021084,0.150174
3.084000,0.002028,-0.000957,0.038841,0.033510,0.061608
3.086000,0.004062,0.001822,0.029878,0.024797,-0.037497
3.088000,0.007320,-0.001790,-0.002997,-0.006871,-0.145993
3.090000,0.010848,0.001913,0.022876,0.017882,0.117943
3.092000,0.005638,-0.002646,-0.002386,-0.006470,-0.111978
3.094000,0.005274,0.006787,0.031472,0.025956,0.153955
3.096000,0.002918,0.001565,-0.054877,-0.057054,-0.387560
3.098000,-0.000066,-0.001354,-0.041059,-0.043888,0.061446
3.100000,0.006438,-0.005159,-0.004833,-0.009223,0.163457
3.102000,0.006922,-0.000462,0.058408,0.051385,0.287021
3.104000,0.006500,-0.001019,0.038144,0.031816,-0.087684
3.106000,0.006336,0.004549,0.034369,0.028099,-0.014266
3.108000,0.007513,0.001019,-0.027848,-0.031734,-0.278479
3.110000,0.006788,0.000660,-0.018373,-0.022728,0.042814
3.112000,0.006186,-0.000443,-0.010410,-0.015184,0.036515
3.114000,0.005872,0.002050,0.005018,-0.000478,0.070646
3.116000,0.004865,-0.004233,-0.014781,-0.019605,-0.087768
3.118000,0.005721,-0.001071,0.043328,0.036084,0.263305
3.120000,0.004997,-0.003046,0.037503,0.030385,-0.023157
3.122000,0.005617,0.004428,0.055795,0.047863,0.085320
3.124000,0.000249,-0.004443,-0.016007,-0.021164,-0.321004
3.126000,0.010510,-0.001859,0.042278,0.034736,0.263503
3.128000,0.004911,-0.003632,0.049356,0.041472,0.034526
3.130000,0.000521,0.002708,0.068162,0.059491,0.087541
3.132000,0.004321,-0.005927,0.005386,-0.000816,-0.280397
3.134000,0.006020,-0.002647,0.071818,0.062969,0.300401
3.136000,0.006114,0.001818,0.069205,0.060472,-0.008945
3.138000,0.006815,-0.001177,0.019638,0.012908,-0.221423
3.140000,0.009578,-0.000371,0.028960,0.021907,0.042331
3.142000,0.011316,-0.004284,0.026571,0.019669,-0.010287
3.144000,0.007557,-0.000749,0.069092,0.060571,0.192283
3.146000,0.007713,0.003060,0.048400,0.040791,-0.091717
3.148000,0.011554,-0.001563,-0.002729,-0.008202,-0.230256
3.150000,0.008020,-0.002239,0.025615,0.019127,0.126496
3.152000,0.006569,-0.001875,0.043921,0.036825,0.082249
3.154000,0.006505,-0.002601,0.047628,0.040518,0.016882
3.156000,0.001818,0.006914,0.057158,0.049821,0.043092
3.158000,0.004789,0.001198,-0.044919,-0.048039,-0.460745
3.160000,-0.000238,0.001299,-0.029742,-0.033311,0.064695
3.162000,0.006368,0.000940,-0.027304,-0.030833,0.008006
3.164000,0.010865,0.002342,-0.017794,-0.021576,0.040224
3.166000,0.003986,0.000663,-0.025473,-0.028837,-0.036867
3.168000,0.007890,0.002103,-0.015876,-0.019521,0.040983
3.170000,0.002906,0.004893,-0.024308,-0.027528,-0.039905
3.172000,0.008413,0.004180,-0.062223,-0.063863,-0.173225
3.174000,0.008403,0.001147,-0.068886,-0.070213,-0.033334
3.176000,0.004453,0.003986,-0.039294,-0.041775,0.130504
3.178000,0.009798,-0.000801,-0.058831,-0.060541,-0.089847
3.180000,0.007416,-0.000512,-0.012541,-0.016112,0.206926
3.182000,0.005734,0.003088,0.004750,0.000458,0.078017
3.184000,0.012148,-0.010658,-0.027207,-0.030270,-0.143636
3.186000,0.003272,-0.001379,0.111211,0.102617,0.624513
3.188000,0.006216,0.005499,0.070532,0.063545,-0.178969
3.190000,0.008089,-0.002906,-0.021378,-0.024700,-0.412376
3.192000,0.005301,0.002263,0.027230,0.021997,0.218402
3.194000,0.008033,0.005140,-0.007604,-0.011433,-0.156458
3.196000,0.007320,0.001809,-0.053570,-0.055560,-0.208118
3.198000,0.004877,0.000718,-0.039949,-0.042485,0.059333
3.200000,0.004136,-0.002740,-0.023377,-0.026594,0.073480
3.202000,0.003268,-0.001584,0.021532,0.016499,0.202281
3.204000,0.007750,-0.000021,0.029870,0.024477,0.038941
3.206000,0.002322,-0.000914,0.020083,0.015058,-0.042696
3.208000,0.008841,-0.005949,0.021349,0.016262,0.006715
3.210000,0.008985,0.004070,0.081185,0.073724,0.271141
3.212000,0.006110,-0.003049,0.001209,-0.003056,-0.358084
3.214000,0.014155,-0.003394,0.038265,0.032560,0.167023
3.216000,0.005999,-0.003988,0.065336,0.058602,0.123301
3.218000,0.007764,-0.002362,0.079035,0.071827,0.063717
3.220000,0.010677,0.001142,0.069184,0.062468,-0.042464
3.222000,0.003641,-0.001050,0.028484,0.023510,-0.182538
3.224000,0.005075,0.002174,0.027832,0.023025,-0.003552
3.226000,0.001605,-0.000355,-0.006566,-0.009859,-0.156090
3.228000,0.012104,-0.000808,0.001875,-0.001606,0.035956
3.230000,0.004834,0.002070,0.018025,0.014051,0.071129
3.232000,0.005673,0.002272,-0.010707,-0.013390,-0.130932
3.234000,0.007010,0.000714,-0.026191,-0.028115,-0.072241
3.236000,0.004814,0.001895,-0.015912,-0.018109,0.043603
3.238000,0.004762,0.002336,-0.025510,-0.027201,-0.045613
3.240000,0.004238,-0.006877,-0.035079,-0.036278,-0.045724
3.242000,0.001750,-0.001537,0.059821,0.054961,0.425803
3.244000,0.006524,0.000282,0.045395,0.041228,-0.064185
3.246000,0.008636,0.002860,0.022045,0.018943,-0.105323
3.248000,0.006616,-0.003492,-0.015702,-0.017161,-0.171427
3.250000,0.010269,0.003387,0.033641,0.030371,0.220342
3.252000,0.006646,0.004979,-0.015011,-0.016200,-0.220257
3.254000,0.005059,0.004678,-0.058208,-0.057539,-0.197572
3.256000,0.007638,-0.004331,-0.076886,-0.075356,-0.088335
3.258000,0.009002,0.000944,0.013560,0.011596,0.404056
3.260000,0.002597,-0.002689,0.000358,-0.000991,-0.060225
3.262000,0.011267,-0.003142,0.028922,0.026535,0.127819
3.264000,0.007818,-0.000561,0.053479,0.050223,0.110767
3.266000,0.013458,0.000721,0.034739,0.032352,-0.083998
3.268000,0.006915,0.001557,0.015748,0.014255,-0.086104
3.270000,0.007632,0.001184,-0.007077,-0.007518,-0.104300
3.272000,0.005649,0.004757,-0.013576,-0.013615,-0.031495
3.274000,0.003716,-0.003797,-0.056990,-0.055171,-0.198373
3.276000,0.007370,0.001531,0.013567,0.012705,0.314750
3.278000,0.006642,0.002011,-0.008122,-0.008006,-0.098891
3.280000,0.006825,0.000906,-0.024316,-0.023443,-0.074943
3.282000,0.009890,-0.003233,-0.020067,-0.019257,0.016825
3.284000,0.008587,0.000142,0.028900,0.027867,0.219034
3.286000,0.007164,0.000320,0.014671,0.014310,-0.064430
3.288000,0.007791,0.001524,0.004871,0.005014,-0.045108
3.290000,0.006566,0.003466,-0.012541,-0.011592,-0.079924
3.292000,0.003358,-0.000919,-0.042916,-0.040651,-0.139117
3.294000,0.007289,0.005723,-0.012226,-0.011083,0.135574
3.296000,0.007654,0.001819,-0.067012,-0.063611,-0.249028
3.298000,0.003681,-0.001397,-0.050704,-0.047889,0.070057
3.300000,0.005057,-0.000379,-0.010926,-0.009648,0.177000
3.302000,0.003836,0.002427,-0.002072,-0.001111,0.039092
3.304000,0.013156,0.001448,-0.029189,-0.027121,-0.122951
3.306000,0.006015,-0.003696,-0.025047,-0.023123,0.017214
3.308000,0.008131,0.004681,0.027707,0.027553,0.237025
3.310000,0.007725,-0.002374,-0.036524,-0.034112,-0.289154
3.312000,0.008818,0.001650,0.009041,0.009656,0.204119
3.314000,0.006658,-0.001961,-0.012121,-0.010658,-0.095325
3.316000,0.008881,-0.002443,0.015432,0.015811,0.123820
3.318000,0.004510,0.002167,0.035383,0.034986,0.090558
3.320000,0.006920,-0.004922,-0.008158,-0.006801,-0.195500
3.322000,0.004162,-0.001685,0.049653,0.048748,0.260358
3.324000,0.013528,-0.004651,0.040220,0.039737,-0.041135
3.326000,0.011503,0.002002,0.074470,0.072698,0.155485
3.328000,0.002806,-0.000367,0.017227,0.017822,-0.256629
3.330000,0.008081,0.002446,0.009455,0.010466,-0.035758
3.332000,0.010583,0.002524,-0.021174,-0.018837,-0.139352
3.334000,0.006710,-0.000606,-0.035026,-0.032036,-0.064771
3.336000,0.002562,0.005709,-0.010516,-0.008406,0.108053
3.338000,0.005314,0.004990,-0.070359,-0.065794,-0.271760
3.340000,0.004178,-0.006429,-0.089351,-0.083979,-0.089430
3.342000,0.006868,-0.005690,0.024548,0.025429,0.510323
3.344000,0.006723,-0.000707,0.072776,0.071777,0.218426
3.346000,0.005642,0.002265,0.041678,0.041972,-0.138161
3.348000,0.008590,0.001031,-0.006173,-0.003903,-0.215352
3.350000,0.007329,-0.001798,-0.013630,-0.010986,-0.034950
3.352000,0.006951,-0.001199,0.012538,0.014221,0.116638
3.354000,0.003212,0.000097,0.018208,0.019747,0.025091
3.356000,0.009056,-0.000386,0.004177,0.006362,-0.063740
3.358000,0.004651,0.003713,0.006736,0.008912,0.010541
3.360000,0.007207,0.000060,-0.039690,-0.035578,-0.210585
3.362000,0.003479,-0.001918,-0.020549,-0.017115,0.083729
3.364000,0.011333,0.004132,0.007347,0.009750,0.124170
3.366000,0.004511,0.001747,-0.039560,-0.035223,-0.212487
3.368000,0.007311,-0.003534,-0.040956,-0.036502,-0.008748
3.370000,0.005650,0.000889,0.017549,0.019731,0.261884
3.372000,0.004137,-0.001792,-0.003716,-0.000638,-0.095967
3.374000,0.006022,0.000610,0.014118,0.016542,0.079687
3.376000,0.006215,0.003105,-0.002154,0.000975,-0.073661
3.378000,0.008148,0.000710,-0.036918,-0.032351,-0.157847
3.380000,0.006234,0.000928,-0.026255,-0.022063,0.046003
3.382000,0.007409,-0.004947,-0.024952,-0.020776,0.004313
3.384000,0.004577,-0.001318,0.040189,0.041814,0.292749
3.386000,0.005306,0.000597,0.029935,0.032012,-0.045203
3.388000,0.006999,0.001828,0.004772,0.007906,-0.113142
3.390000,0.001270,0.003048,-0.019455,-0.015298,-0.110015
3.392000,0.008931,0.000491,-0.048352,-0.042994,-0.132034
3.394000,0.011597,0.000075,-0.029143,-0.024507,0.084225
3.396000,0.003016,-0.002794,-0.013661,-0.009611,0.068345
3.398000,0.013990,-0.002647,0.018822,0.021608,0.145817
3.400000,0.004162,0.001374,0.040412,0.042375,0.097869
3.402000,0.003798,0.007417,0.000223,0.003828,-0.180431
3.404000,0.006064,-0.002079,-0.084838,-0.077812,-0.384752
3.406000,0.007699,-0.001257,-0.020939,-0.016426,0.284739
3.408000,0.007280,-0.003459,0.001734,0.005360,0.101372
3.410000,0.011205,-0.003782,0.036159,0.038434,0.155354
3.412000,0.004521,-0.002000,0.058874,0.060281,0.103704
3.414000,0.009157,0.000585,0.045752,0.047735,-0.057518
3.416000,0.011024,0.003745,0.014687,0.017980,-0.139363
3.418000,0.004740,0.000450,-0.033176,-0.027901,-0.216622
3.420000,0.012102,0.002094,-0.024770,-0.019752,0.035608
3.422000,0.006109,0.007132,-0.033547,-0.028116,-0.041515
3.424000,0.008116,0.006013,-0.096708,-0.088724,-0.287284
3.426000,0.008116,0.001592,-0.113471,-0.104811,-0.079912
3.428000,0.004932,-0.001986,-0.073632,-0.066585,0.175574
3.430000,0.008736,-0.000324,-0.018079,-0.013297,0.248594
3.432000,0.004516,-0.000001,-0.006904,-0.002636,0.050617
3.434000,0.006095,-0.003609,-0.007958,-0.003721,-0.004115
3.436000,0.006475,-0.001672,0.031861,0.034446,0.180419
3.438000,0.008105,-0.001748,0.030218,0.032810,-0.005323
3.440000,0.011804,-0.005209,0.031509,0.034006,0.007659
3.442000,0.009551,-0.000874,0.072362,0.073213,0.186153
3.444000,0.003849,-0.000239,0.043357,0.045361,-0.127992
3.446000,0.004603,-0.001760,0.018685,0.021692,-0.109909
3.448000,0.010644,0.003299,0.023950,0.026784,0.024102
3.450000,0.007872,0.000192,-0.024210,-0.019422,-0.217068
3.452000,0.006826,-0.002225,-0.015480,-0.010999,0.037906
3.454000,0.008883,0.005599,0.014129,0.017472,0.132614
3.456000,0.009535,-0.002849,-0.055219,-0.049088,-0.313074
3.458000,0.011212,0.000572,0.003718,0.007535,0.263557
3.460000,0.008813,0.000000,-0.004113,0.000036,-0.035498
3.462000,0.007332,-0.001857,-0.003351,0.000791,0.002977
3.464000,0.002545,0.007886,0.016114,0.019509,0.087453
3.466000,0.010841,-0.000632,-0.083685,-0.076307,-0.450368
3.468000,0.006407,-0.004888,-0.033191,-0.027814,0.224523
3.470000,0.005390,-0.002683,0.033960,0.036662,0.302015
3.472000,0.006296,0.001389,0.041425,0.043833,0.035116
3.474000,0.009103,0.001242,0.001485,0.005496,-0.178880
3.476000,0.007095,-0.000314,-0.014031,-0.009382,-0.070306
3.478000,0.005900,0.005748,-0.005980,-0.001630,0.035517
3.480000,0.010927,0.003800,-0.068784,-0.061929,-0.284080
3.482000,0.001380,0.002508,-0.074199,-0.067139,-0.027221
3.484000,0.011192,-0.001335,-0.069525,-0.062689,0.018505
3.486000,0.007121,0.000937,-0.018768,-0.014011,0.227144
3.488000,0.008190,-0.001183,-0.022002,-0.017192,-0.014430
3.490000,0.000246,-0.001507,0.000253,0.004099,0.100625
3.492000,0.008708,0.003457,0.008914,0.012336,0.040154
3.494000,0.006214,0.000909,-0.034804,-0.029726,-0.196067
3.496000,0.008777,-0.001918,-0.029727,-0.024939,0.022601
3.498000,0.001839,-0.002030,0.005225,0.008529,0.157857
3.500000,0.004840,0.000318,0.018372,0.021058,0.060813
3.502000,0.003594,-0.005479,0.001382,0.004655,-0.074833
3.504000,0.008799,0.001485,0.055400,0.056450,0.245055
3.506000,0.002942,0.001479,0.009397,0.012208,-0.204647
3.508000,0.004399,0.001835,-0.016509,-0.012725,-0.115896
3.510000,0.004686,-0.002738,-0.031678,-0.027353,-0.068435
3.512000,0.010057,-0.006674,0.010926,0.013493,0.191961
3.514000,0.005076,-0.000863,0.077817,0.077671,0.303339
3.516000,0.006580,0.003640,0.043358,0.044545,-0.151948
3.518000,0.001667,-0.000333,-0.020815,-0.017097,-0.287822
3.520000,0.003642,-0.006061,-0.011775,-0.008432,0.040172
3.522000,0.007823,-0.003816,0.056095,0.056730,0.306240
3.524000,0.010715,0.001846,0.067141,0.067343,0.052174
3.526000,0.005400,0.004573,0.013066,0.015444,-0.241800
3.528000,0.008435,0.003981,-0.046063,-0.041302,-0.266986
3.530000,0.010206,0.000646,-0.065827,-0.060260,-0.091476
3.532000,0.009598,-0.005154,-0.037921,-0.033462,0.123296
3.534000,0.006180,0.003231,0.037875,0.039313,0.340903
3.536000,0.004282,0.001942,-0.019279,-0.015579,-0.256463
