t,theta,alpha,theta_dot,alpha_dot,voltage
1.584000,0.172693,-0.006434,-0.511209,-0.023083,-0.044921
1.586000,0.174090,-0.006778,-0.510907,-0.024385,0.000253
1.588000,0.171809,-0.007194,-0.504561,-0.019894,0.027706
1.590000,0.171790,-0.005609,-0.497095,-0.014337,0.033145
1.592000,0.172441,-0.008756,-0.509216,-0.027597,-0.054915
1.594000,0.168616,-0.006498,-0.478881,-0.000095,0.136480
1.596000,0.167467,-0.005078,-0.490012,-0.012417,-0.049522
1.598000,0.168152,-0.007329,-0.509977,-0.033228,-0.089807
1.600000,0.167583,-0.006387,-0.493081,-0.018655,0.076016
1.602000,0.166413,-0.008384,-0.494070,-0.021265,-0.003934
1.604000,0.162558,-0.009038,-0.472129,-0.001865,0.099701
1.606000,0.163356,-0.007422,-0.455649,0.012291,0.075974
1.608000,0.165118,-0.007079,-0.463141,0.003429,-0.031672
1.610000,0.161778,-0.007347,-0.467598,-0.002516,-0.018299
1.612000,0.159281,-0.006078,-0.467565,-0.004150,0.001808
1.614000,0.160086,-0.006045,-0.481468,-0.019170,-0.061107
1.616000,0.158426,-0.007189,-0.486319,-0.025504,-0.020693
1.618000,0.157222,-0.005431,-0.475806,-0.017096,0.048634
1.620000,0.156965,-0.009947,-0.489114,-0.031573,-0.058406
1.622000,0.156291,-0.005563,-0.445055,0.009031,0.200307
1.624000,0.155980,-0.006692,-0.470415,-0.017031,-0.111414
1.626000,0.153803,-0.007770,-0.468861,-0.017252,0.009173
1.628000,0.153563,-0.007300,-0.456326,-0.006935,0.058935
1.630000,0.151234,-0.005856,-0.453970,-0.006397,0.013528
1.632000,0.148958,-0.005605,-0.468490,-0.022070,-0.062555
1.634000,0.151473,-0.008090,-0.478106,-0.033043,-0.040886
1.636000,0.149347,-0.009161,-0.452348,-0.010059,0.118662
1.638000,0.149341,-0.007275,-0.428253,0.011325,0.112296
1.640000,0.148410,-0.007675,-0.435518,0.002595,-0.028396
1.642000,0.146380,-0.007004,-0.433609,0.002678,0.012720
1.644000,0.148364,-0.006560,-0.439718,-0.004940,-0.023431
1.646000,0.144463,-0.007208,-0.444393,-0.011181,-0.017179
1.648000,0.142333,-0.009013,-0.440652,-0.009345,0.020700
1.650000,0.142556,-0.006587,-0.419099,0.009592,0.101355
1.652000,0.142345,-0.008794,-0.433271,-0.005775,-0.059141
1.654000,0.139251,-0.007869,-0.414556,0.010439,0.088825
1.656000,0.141375,-0.008957,-0.416119,0.007182,-0.002035
1.658000,0.140565,-0.006827,-0.401883,0.019103,0.069213
1.660000,0.139992,-0.007679,-0.417052,0.002792,-0.063103
1.662000,0.139610,-0.008837,-0.413778,0.004195,0.019539
1.664000,0.139215,-0.008460,-0.398242,0.017376,0.075033
1.666000,0.135217,-0.006002,-0.393496,0.020202,0.026851
1.668000,0.135517,-0.007589,-0.419010,-0.006024,-0.109734
1.670000,0.137147,-0.006570,-0.412112,-0.001124,0.035614
1.672000,0.133425,-0.006566,-0.417077,-0.007618,-0.017666
1.674000,0.133696,-0.008001,-0.420450,-0.012587,-0.010640
1.676000,0.132981,-0.006234,-0.404651,0.000852,0.075880
1.678000,0.133067,-0.008173,-0.415125,-0.010942,-0.042123
1.680000,0.130563,-0.006898,-0.397366,0.004373,0.085011
1.682000,0.129947,-0.006991,-0.402799,-0.002582,-0.019009
1.684000,0.129288,-0.006803,-0.403150,-0.004658,0.003729
1.686000,0.128005,-0.007413,-0.404157,-0.007366,0.000777
1.688000,0.128739,-0.008586,-0.397250,-0.002477,0.036523
1.690000,0.126343,-0.008122,-0.379044,0.013263,0.087858
1.692000,0.126317,-0.006614,-0.375370,0.015052,0.022910
1.694000,0.126199,-0.008964,-0.388309,0.000893,-0.052053
1.696000,0.125167,-0.007598,-0.367405,0.019237,0.100247
1.698000,0.123584,-0.007355,-0.371283,0.013789,-0.010913
1.700000,0.123060,-0.006282,-0.375206,0.008305,-0.011360
1.702000,0.123068,-0.008332,-0.387432,-0.005150,-0.049072
1.704000,0.121788,-0.006055,-0.369379,0.010473,0.087197
1.706000,0.120763,-0.007571,-0.384702,-0.005954,-0.062847
1.708000,0.119433,-0.008753,-0.374649,0.001988,0.051155
1.710000,0.119955,-0.007425,-0.356312,0.017886,0.088975
1.712000,0.118644,-0.008087,-0.359927,0.012709,-0.009501
1.714000,0.118130,-0.006947,-0.353742,0.016951,0.034534
1.716000,0.116008,-0.009460,-0.361862,0.007462,-0.029909
1.718000,0.115786,-0.008228,-0.338320,0.028384,0.112697
1.720000,0.115261,-0.007466,-0.338949,0.026105,0.004357
1.722000,0.115207,-0.009288,-0.346240,0.017441,-0.025907
1.724000,0.114979,-0.008277,-0.328370,0.032948,0.087317
1.726000,0.112513,-0.005886,-0.329333,0.030384,0.002821
1.728000,0.111966,-0.008444,-0.355854,0.003288,-0.112820
1.730000,0.113949,-0.005906,-0.339575,0.017298,0.079337
1.732000,0.111083,-0.007174,-0.356375,-0.000452,-0.069467
1.734000,0.109949,-0.007236,-0.351086,0.003011,0.029586
1.736000,0.111149,-0.006696,-0.347121,0.005204,0.023810
1.738000,0.110231,-0.007250,-0.348691,0.002083,-0.001051
1.740000,0.108012,-0.008758,-0.342519,0.006400,0.033839
1.742000,0.108772,-0.008007,-0.323213,0.023332,0.093372
1.744000,0.107846,-0.005555,-0.320042,0.024779,0.021179
1.746000,0.106983,-0.007354,-0.344208,-0.000016,-0.102290
1.748000,0.107681,-0.007178,-0.335303,0.006949,0.046049
1.750000,0.105189,-0.005447,-0.330943,0.009553,0.025858
1.752000,0.106418,-0.007417,-0.347855,-0.008268,-0.070084
1.754000,0.103465,-0.006423,-0.332183,0.005199,0.076405
1.756000,0.104272,-0.008508,-0.336035,-0.000081,-0.011137
1.758000,0.104409,-0.007291,-0.313157,0.020311,0.109420
1.760000,0.102114,-0.009708,-0.313806,0.018116,0.004008
1.762000,0.100819,-0.007228,-0.287963,0.041372,0.123515
1.764000,0.101786,-0.007504,-0.301887,0.026455,-0.055232
1.766000,0.100205,-0.006481,-0.303347,0.023521,0.000318
1.768000,0.099792,-0.008379,-0.314741,0.011057,-0.044743
1.770000,0.097884,-0.006993,-0.298404,0.025230,0.079948
1.772000,0.099658,-0.005591,-0.305495,0.016916,-0.025312
1.774000,0.098604,-0.006587,-0.321373,0.000169,-0.065397
1.776000,0.096137,-0.006170,-0.317453,0.002437,0.023347
1.778000,0.095447,-0.008269,-0.320386,-0.001876,-0.007451
1.780000,0.096455,-0.008102,-0.298056,0.018073,0.106527
1.782000,0.095483,-0.008369,-0.287048,0.027156,0.056228
1.784000,0.095723,-0.006749,-0.278108,0.034266,0.047192
1.786000,0.096017,-0.005790,-0.289795,0.021581,-0.045787
1.788000,0.094454,-0.008856,-0.304144,0.006351,-0.058420
1.790000,0.093095,-0.006276,-0.277409,0.030578,0.126470
1.792000,0.092501,-0.006307,-0.292169,0.014970,-0.059972
1.794000,0.090556,-0.006320,-0.297890,0.008048,-0.019863
1.796000,0.091936,-0.005050,-0.300463,0.004154,-0.005931
1.798000,0.090909,-0.006498,-0.313130,-0.009433,-0.051652
1.800000,0.089839,-0.005872,-0.302826,-0.000962,0.051616
1.802000,0.089748,-0.006978,-0.304085,-0.003598,-0.000172
1.804000,0.089375,-0.006124,-0.291384,0.007172,0.062844
1.806000,0.088648,-0.005066,-0.293470,0.003744,-0.003445
1.808000,0.086582,-0.007216,-0.305079,-0.008828,-0.046562
1.810000,0.086972,-0.005882,-0.287379,0.006745,0.085367
1.812000,0.086627,-0.006698,-0.291764,0.001109,-0.013671
1.814000,0.085092,-0.005317,-0.283867,0.007271,0.041610
1.816000,0.085884,-0.005216,-0.294786,-0.004636,-0.043079
1.818000,0.084634,-0.005791,-0.299181,-0.010279,-0.014047
1.820000,0.084793,-0.005845,-0.294555,-0.007264,0.026567
1.822000,0.083858,-0.005634,-0.290291,-0.004598,0.025170
1.824000,0.084830,-0.006920,-0.289834,-0.005591,0.008185
1.826000,0.084790,-0.005671,-0.273620,0.008546,0.079393
1.828000,0.083238,-0.007315,-0.278076,0.002836,-0.013319
1.830000,0.081150,-0.006387,-0.262062,0.016785,0.078915
1.832000,0.082055,-0.005309,-0.264558,0.012967,-0.004095
1.834000,0.082366,-0.007064,-0.275431,0.001109,-0.042111
1.836000,0.080563,-0.008210,-0.259996,0.014517,0.076232
1.838000,0.077477,-0.007823,-0.240082,0.032234,0.097026
1.840000,0.077949,-0.007179,-0.235540,0.035201,0.028250
1.842000,0.079045,-0.005700,-0.238644,0.030843,-0.006290
1.844000,0.075674,-0.005213,-0.254044,0.014688,-0.062132
1.846000,0.076381,-0.006537,-0.267703,0.000214,-0.054996
1.848000,0.077005,-0.006430,-0.258055,0.008122,0.049676
1.850000,0.077149,-0.006656,-0.252863,0.011755,0.029913
1.852000,0.075985,-0.007030,-0.246523,0.016496,0.035250
1.854000,0.074967,-0.006031,-0.238932,0.022446,0.041063
1.856000,0.074661,-0.005430,-0.245542,0.014768,-0.022875
1.858000,0.075417,-0.004482,-0.254144,0.005183,-0.032236
1.860000,0.074348,-0.007060,-0.266724,-0.008220,-0.050594
1.862000,0.072492,-0.004397,-0.244240,0.012048,0.107274
1.864000,0.074052,-0.005269,-0.262417,-0.006728,-0.075474
1.866000,0.073104,-0.006839,-0.259283,-0.005041,0.020042
1.868000,0.073045,-0.006716,-0.240148,0.012011,0.092460
1.870000,0.071351,-0.005813,-0.231104,0.019378,0.047625
1.872000,0.069155,-0.007282,-0.236480,0.012904,-0.017229
1.874000,0.071173,-0.005017,-0.223364,0.024197,0.065981
1.876000,0.068231,-0.006381,-0.238988,0.007899,-0.063397
1.878000,0.068801,-0.004024,-0.232451,0.012886,0.035972
1.880000,0.068460,-0.006761,-0.253255,-0.008378,-0.087294
1.882000,0.067128,-0.005128,-0.232497,0.010270,0.099572
1.884000,0.068004,-0.006530,-0.239992,0.001789,-0.027205
1.886000,0.066783,-0.005753,-0.226507,0.013457,0.067213
1.888000,0.067524,-0.006243,-0.228113,0.010639,-0.000448
1.890000,0.066247,-0.006919,-0.221803,0.015427,0.035169
1.892000,0.066429,-0.006167,-0.211103,0.024440,0.055171
1.894000,0.066977,-0.004349,-0.212786,0.021570,-0.000443
1.896000,0.065418,-0.003968,-0.231703,0.002159,-0.078469
1.898000,0.064054,-0.006198,-0.244760,-0.011623,-0.052809
1.900000,0.065867,-0.004850,-0.226564,0.004605,0.087844
1.902000,0.063187,-0.004486,-0.230043,0.000018,-0.009302
1.904000,0.062894,-0.006492,-0.236326,-0.007261,-0.022108
1.906000,0.062457,-0.004906,-0.216576,0.010457,0.095228
1.908000,0.062932,-0.006283,-0.223457,0.002605,-0.024263
1.910000,0.063659,-0.005750,-0.210265,0.014032,0.066081
1.912000,0.061897,-0.006105,-0.208034,0.014938,0.017052
1.914000,0.063191,-0.004212,-0.203144,0.018405,0.029068
1.916000,0.061046,-0.003291,-0.219236,0.001729,-0.065586
1.918000,0.061234,-0.006440,-0.237239,-0.016782,-0.074905
1.920000,0.060771,-0.005350,-0.210382,0.007783,0.127023
1.922000,0.060436,-0.005684,-0.208529,0.008338,0.015188
1.924000,0.060789,-0.003927,-0.203062,0.012368,0.031538
1.926000,0.056279,-0.005496,-0.218084,-0.003274,-0.060829
1.928000,0.057571,-0.006206,-0.210227,0.003055,0.041878
1.930000,0.057104,-0.004982,-0.196688,0.014843,0.067847
1.932000,0.058800,-0.006160,-0.202655,0.007904,-0.019755
1.934000,0.057154,-0.005709,-0.190362,0.018506,0.062407
1.936000,0.056511,-0.005190,-0.189352,0.018278,0.011859
1.938000,0.057948,-0.004337,-0.193787,0.012832,-0.012786
1.940000,0.055773,-0.004447,-0.202998,0.002803,-0.034623
1.942000,0.056566,-0.004420,-0.206577,-0.001815,-0.009588
1.944000,0.055459,-0.004518,-0.206890,-0.003297,0.005023
1.946000,0.055254,-0.004789,-0.205625,-0.003266,0.012149
1.948000,0.054192,-0.005350,-0.201090,-0.000095,0.026991
1.950000,0.056054,-0.006070,-0.192448,0.007020,0.045729
1.952000,0.054729,-0.003259,-0.178057,0.019660,0.072014
1.954000,0.052787,-0.005522,-0.201459,-0.003988,-0.098167
1.956000,0.054406,-0.004968,-0.188316,0.007460,0.065906
1.958000,0.052722,-0.005865,-0.185777,0.008727,0.018527
1.960000,0.052381,-0.003894,-0.174876,0.018030,0.056349
1.962000,0.051299,-0.005856,-0.190156,0.002196,-0.061531
1.964000,0.050711,-0.005637,-0.175804,0.014822,0.071626
1.966000,0.050694,-0.006165,-0.170607,0.018662,0.030802
1.968000,0.050402,-0.002915,-0.161285,0.026473,0.049540
1.970000,0.050280,-0.005749,-0.191169,-0.003358,-0.127270
1.972000,0.052142,-0.006350,-0.173679,0.012307,0.085423
1.974000,0.049450,-0.004368,-0.156403,0.027773,0.085122
1.976000,0.052162,-0.006244,-0.170437,0.013181,-0.055704
1.978000,0.049589,-0.002717,-0.153796,0.028055,0.082149
1.980000,0.049384,-0.004178,-0.184826,-0.002841,-0.132582
1.982000,0.048188,-0.003652,-0.182873,-0.002062,0.015069
1.984000,0.049515,-0.002648,-0.187436,-0.007540,-0.014256
1.986000,0.047280,-0.004112,-0.198542,-0.019308,-0.043956
1.988000,0.047339,-0.005219,-0.188481,-0.010754,0.051282
1.990000,0.046962,-0.003983,-0.170583,0.005321,0.087151
1.992000,0.047651,-0.005654,-0.174634,0.000318,-0.011242
1.994000,0.047148,-0.005120,-0.156892,0.016246,0.087000
1.996000,0.045793,-0.004406,-0.153481,0.018418,0.022932
1.998000,0.045766,-0.004214,-0.159460,0.011580,-0.019434
2.000000,0.044718,-0.004617,-0.163352,0.006752,-0.010328
2.002000,0.045155,-0.004659,-0.160514,0.008389,0.019857
2.004000,0.044304,-0.005288,-0.157342,0.010353,0.021441
2.006000,0.044879,-0.006296,-0.148548,0.017719,0.046895
2.008000,0.044245,-0.004298,-0.131944,0.032595,0.082432
2.010000,0.043920,-0.001754,-0.145077,0.018926,-0.051345
2.012000,0.045148,-0.004761,-0.178137,-0.013872,-0.141992
2.014000,0.042010,-0.002103,-0.159441,0.003030,0.090415
2.016000,0.041910,-0.003732,-0.180542,-0.018288,-0.088528
2.018000,0.042258,-0.006400,-0.172015,-0.011159,0.044484
2.020000,0.043580,-0.004295,-0.137754,0.020680,0.161118
2.022000,0.041475,-0.005122,-0.142262,0.015294,-0.012639
2.024000,0.040678,-0.003160,-0.135887,0.020367,0.036229
2.026000,0.041174,-0.003465,-0.153658,0.002260,-0.072658
2.028000,0.041386,-0.003317,-0.157474,-0.002444,-0.010402
2.030000,0.040127,-0.005112,-0.159758,-0.005678,-0.003629
2.032000,0.040617,-0.003652,-0.141262,0.011043,0.090145
2.034000,0.040848,-0.004963,-0.146927,0.004566,-0.018245
2.036000,0.040519,-0.004589,-0.134233,0.015720,0.064388
2.038000,0.037607,-0.004335,-0.131447,0.017368,0.020093
2.040000,0.040482,-0.003549,-0.133903,0.013989,-0.003562
2.042000,0.037281,-0.006318,-0.140599,0.006545,-0.022895
2.044000,0.038240,-0.004497,-0.115005,0.030114,0.122598
2.046000,0.038314,-0.005369,-0.120864,0.023490,-0.018536
2.048000,0.038319,-0.004796,-0.113163,0.029899,0.042314
2.050000,0.039458,-0.003186,-0.114713,0.027438,0.000688
2.052000,0.038464,-0.004574,-0.131162,0.010679,-0.066819
2.054000,0.035971,-0.003534,-0.123707,0.016883,0.040375
2.056000,0.037482,-0.001756,-0.132241,0.007739,-0.031615
2.058000,0.037041,-0.002606,-0.153623,-0.013740,-0.090031
2.060000,0.037432,-0.002946,-0.154021,-0.015073,0.003903
2.062000,0.036121,-0.005303,-0.149367,-0.011561,0.026792
2.064000,0.036322,-0.004824,-0.121578,0.014165,0.131523
2.066000,0.035093,-0.004204,-0.112426,0.021998,0.048449
2.068000,0.037004,-0.004011,-0.114705,0.018863,-0.002914
2.070000,0.036162,-0.004018,-0.115615,0.017052,0.003063
2.072000,0.034743,-0.004209,-0.115642,0.016096,0.006911
2.074000,0.033435,-0.004739,-0.113659,0.017078,0.015890
2.076000,0.032533,-0.002864,-0.106971,0.022586,0.037125
2.078000,0.036729,-0.004607,-0.123847,0.005474,-0.069137
2.080000,0.034183,-0.005570,-0.109169,0.018669,0.072613
2.082000,0.032448,-0.003805,-0.092607,0.033682,0.081626
2.084000,0.034704,-0.004156,-0.104171,0.021697,-0.044884
2.086000,0.033592,-0.002227,-0.103427,0.021544,0.010086
2.088000,0.034025,-0.003637,-0.123929,0.000996,-0.085947
2.090000,0.033815,-0.003052,-0.117277,0.006526,0.035801
2.092000,0.033340,-0.003893,-0.119763,0.003284,-0.005219
2.094000,0.032034,-0.004361,-0.111335,0.010524,0.043937
2.096000,0.032823,-0.004514,-0.102314,0.018340,0.046913
2.098000,0.032366,-0.003656,-0.094955,0.024567,0.039675
2.100000,0.032822,-0.004995,-0.100237,0.018665,-0.017242
2.102000,0.033823,-0.002815,-0.087084,0.030478,0.065679
2.104000,0.030814,-0.003329,-0.102943,0.014440,-0.064958
2.106000,0.032522,-0.001648,-0.106239,0.010474,-0.008982
2.108000,0.032629,-0.004418,-0.124079,-0.007455,-0.074852
2.110000,0.030604,-0.002800,-0.101708,0.013232,0.106020
2.112000,0.030857,-0.002491,-0.109219,0.005226,-0.028052
2.114000,0.031363,-0.004162,-0.115220,-0.001328,-0.021584
2.116000,0.031203,-0.002137,-0.098829,0.013623,0.079289
2.118000,0.029176,-0.003516,-0.112319,-0.000117,-0.055033
2.120000,0.031068,-0.005329,-0.104465,0.006641,0.040779
2.122000,0.029986,-0.002638,-0.078955,0.030359,0.120799
2.124000,0.027503,-0.003993,-0.095947,0.013272,-0.070229
2.126000,0.030898,-0.002634,-0.090339,0.017897,0.031033
2.128000,0.028939,-0.001952,-0.099281,0.008556,-0.034535
2.130000,0.029199,-0.005117,-0.111585,-0.004011,-0.050146
2.132000,0.028386,-0.002648,-0.082211,0.023449,0.137564
2.134000,0.029531,-0.003045,-0.094805,0.010612,-0.050853
2.136000,0.027930,-0.002073,-0.094982,0.009706,0.004631
2.138000,0.029320,-0.003160,-0.106010,-0.001616,-0.044432
2.140000,0.028811,-0.002600,-0.097800,0.005536,0.041981
2.142000,0.027369,-0.003869,-0.099608,0.003070,-0.002942
2.144000,0.026969,-0.005761,-0.087010,0.014441,0.062017
2.146000,0.028277,-0.003555,-0.060026,0.039635,0.127421
2.148000,0.027617,-0.002592,-0.069431,0.029899,-0.035991
2.150000,0.028426,-0.003499,-0.084113,0.015109,-0.060391
2.152000,0.026109,-0.003297,-0.080025,0.018351,0.023660
2.154000,0.029778,-0.002730,-0.081211,0.016537,-0.000091
2.156000,0.026308,-0.002890,-0.084689,0.012529,-0.010586
2.158000,0.024943,-0.003680,-0.086390,0.010235,-0.002777
2.160000,0.026527,-0.002776,-0.078924,0.016748,0.038482
2.162000,0.026664,-0.002516,-0.083413,0.011788,-0.015283
2.164000,0.027038,-0.003239,-0.087642,0.007083,-0.014369
2.166000,0.024882,-0.003298,-0.080926,0.012892,0.034833
2.168000,0.026239,-0.003143,-0.077954,0.015112,0.018141
2.170000,0.025037,-0.002051,-0.076645,0.015742,0.010663
2.172000,0.026186,-0.003753,-0.088082,0.004136,-0.046930
2.174000,0.025640,-0.003250,-0.073663,0.017365,0.069320
2.176000,0.023844,-0.001321,-0.072015,0.018338,0.012159
2.178000,0.024488,-0.003473,-0.092810,-0.002236,-0.089221
2.180000,0.025234,-0.001397,-0.078345,0.011052,0.069132
2.182000,0.025528,-0.001710,-0.092854,-0.003481,-0.061154
2.184000,0.025170,-0.003552,-0.095613,-0.006730,-0.008684
2.186000,0.024266,-0.002896,-0.076617,0.010911,0.089471
2.188000,0.023809,-0.001914,-0.074713,0.012141,0.013024
2.190000,0.022047,-0.000861,-0.084191,0.002446,-0.038357
2.192000,0.023855,-0.002672,-0.100808,-0.014104,-0.071008
2.194000,0.024520,-0.003264,-0.087267,-0.001697,0.064555
2.196000,0.023745,-0.003265,-0.073343,0.011076,0.066861
2.198000,0.022194,-0.002830,-0.066642,0.016919,0.034771
2.200000,0.022835,-0.002984,-0.068656,0.014398,-0.004406
2.202000,0.024045,-0.001389,-0.066920,0.015486,0.012362
2.204000,0.021940,-0.004156,-0.081978,0.000452,-0.063487
2.206000,0.021795,-0.002904,-0.060056,0.020935,0.102863
2.208000,0.022600,-0.002902,-0.062708,0.017825,-0.007306
2.210000,0.024071,-0.001056,-0.062863,0.017122,0.003752
2.212000,0.022580,-0.003572,-0.081389,-0.001217,-0.079304
2.214000,0.022220,-0.000836,-0.063440,0.015474,0.084622
2.216000,0.022095,-0.003223,-0.084282,-0.005082,-0.089868
2.218000,0.021633,-0.001664,-0.067891,0.010117,0.077405
2.220000,0.021507,-0.004332,-0.076776,0.001046,-0.036096
2.222000,0.022533,-0.003617,-0.051637,0.024653,0.117162
2.224000,0.022873,-0.001680,-0.046137,0.029409,0.029393
2.226000,0.023970,-0.002453,-0.063741,0.011989,-0.074879
2.228000,0.019323,-0.002097,-0.062479,0.012694,0.009505
2.230000,0.021269,-0.003159,-0.068495,0.006415,-0.023378
2.232000,0.021158,-0.000876,-0.057980,0.016015,0.050975
2.234000,0.021086,-0.002368,-0.077327,-0.003057,-0.083516
2.236000,0.021473,-0.001863,-0.069943,0.003543,0.036394
2.238000,0.021326,-0.002349,-0.071149,0.001893,-0.002108
2.240000,0.018580,-0.004191,-0.066080,0.006271,0.026165
2.242000,0.022159,-0.001887,-0.045118,0.025916,0.098107
2.244000,0.020690,-0.002158,-0.057109,0.013925,-0.049960
2.246000,0.021171,-0.004129,-0.060445,0.010252,-0.011467
2.248000,0.019431,-0.002435,-0.039842,0.029575,0.096427
2.250000,0.020389,-0.003326,-0.049131,0.020203,-0.037850
2.252000,0.021364,-0.000540,-0.042767,0.025874,0.032317
2.254000,0.020453,-0.002304,-0.068817,0.000425,-0.113932
2.256000,0.019476,-0.001799,-0.062329,0.006227,0.031902
2.258000,0.020241,-0.001235,-0.064984,0.003250,-0.009153
2.260000,0.019540,-0.002119,-0.071423,-0.003359,-0.026365
2.262000,0.019969,-0.001199,-0.064990,0.002392,0.031503
2.264000,0.018808,-0.002090,-0.071189,-0.003987,-0.025277
2.266000,0.019932,-0.002499,-0.064882,0.001643,0.030958
2.268000,0.019994,-0.002232,-0.056235,0.009521,0.041778
2.270000,0.019565,-0.001786,-0.054537,0.010729,0.010707
2.272000,0.018543,-0.003573,-0.058451,0.006553,-0.014627
2.274000,0.019103,-0.002175,-0.041230,0.022677,0.080607
2.276000,0.019360,-0.002510,-0.047363,0.016383,-0.024258
2.278000,0.017169,-0.000660,-0.046070,0.017228,0.008922
2.280000,0.017347,-0.001372,-0.066657,-0.002933,-0.089924
2.282000,0.019996,0.000056,-0.068256,-0.004859,-0.005032
2.284000,0.019204,-0.003631,-0.082295,-0.018734,-0.061240
2.286000,0.017780,-0.002790,-0.049182,0.012666,0.151189
2.288000,0.017030,-0.001797,-0.043106,0.018107,0.030427
2.290000,0.019783,-0.001530,-0.051106,0.010037,-0.032988
2.292000,0.018929,-0.001131,-0.055512,0.005423,-0.017152
2.294000,0.016775,-0.001137,-0.062168,-0.001350,-0.027532
2.296000,0.017701,-0.002226,-0.066424,-0.005818,-0.016963
2.298000,0.017593,-0.002515,-0.055625,0.004171,0.050874
2.300000,0.016665,-0.001318,-0.047035,0.012040,0.041325
2.302000,0.016431,-0.001122,-0.056196,0.002865,-0.038537
2.304000,0.018131,-0.001018,-0.062492,-0.003556,-0.026004
2.306000,0.015408,0.000208,-0.065088,-0.006425,-0.009538
2.308000,0.015645,0.000653,-0.081180,-0.022259,-0.070550
2.310000,0.015460,-0.000462,-0.093190,-0.034182,-0.052663
2.312000,0.016304,-0.003136,-0.086623,-0.028280,0.030915
2.314000,0.014746,-0.001957,-0.053525,0.003090,0.151153
2.316000,0.016862,-0.000648,-0.051212,0.004895,0.013518
2.318000,0.017041,-0.001964,-0.062431,-0.006294,-0.047516
2.320000,0.016097,-0.001319,-0.052982,0.002364,0.045373
2.322000,0.015505,-0.003678,-0.055729,-0.000690,-0.009313
2.324000,0.016496,-0.000766,-0.031456,0.022206,0.112587
2.326000,0.015921,-0.001894,-0.050361,0.003643,-0.081498
2.328000,0.016896,-0.002788,-0.047146,0.006327,0.017575
2.330000,0.015327,-0.001556,-0.034827,0.017757,0.058777
2.332000,0.014260,-0.001757,-0.043015,0.009500,-0.033406
2.334000,0.014323,-0.002256,-0.045094,0.007114,-0.006222
2.336000,0.016173,-0.000449,-0.040246,0.011384,0.024929
2.338000,0.014958,-0.001755,-0.055863,-0.003995,-0.067341
2.340000,0.016020,-0.001638,-0.049633,0.001606,0.030674
2.342000,0.013767,-0.002121,-0.046808,0.003938,0.015552
2.344000,0.015857,-0.001748,-0.041430,0.008723,0.027173
2.346000,0.015064,0.000255,-0.041071,0.008691,0.004686
2.348000,0.014374,-0.002113,-0.062814,-0.012563,-0.095148
2.350000,0.015582,-0.001403,-0.047641,0.001632,0.070705
2.352000,0.013388,-0.001914,-0.046896,0.001971,0.006182
2.354000,0.017058,0.000555,-0.042160,0.006143,0.024220
2.356000,0.014014,-0.001746,-0.063757,-0.014972,-0.094520
2.358000,0.012721,-0.001151,-0.050886,-0.002990,0.060302
2.360000,0.014966,-0.000998,-0.051751,-0.004203,-0.001167
2.362000,0.012483,-0.001059,-0.051891,-0.004720,0.002097
2.364000,0.013199,-0.001571,-0.052670,-0.005854,-0.000769
2.366000,0.012409,-0.002011,-0.046619,-0.000431,0.030070
2.368000,0.012565,-0.001910,-0.039141,0.006363,0.036776
2.370000,0.012083,-0.002204,-0.036180,0.008821,0.016654
2.372000,0.011817,-0.001863,-0.031524,0.012911,0.024379
2.374000,0.013120,-0.001696,-0.032806,0.011305,-0.002311
2.376000,0.014845,0.000544,-0.033945,0.009840,-0.001787
2.378000,0.012113,-0.000612,-0.057222,-0.012881,-0.101853
2.380000,0.015145,-0.001450,-0.057362,-0.013387,0.001717
2.382000,0.012632,-0.000846,-0.045874,-0.002731,0.054298
2.384000,0.013314,-0.001995,-0.048349,-0.005488,-0.008259
2.386000,0.013385,-0.000304,-0.036222,0.005778,0.057609
2.388000,0.011435,-0.002870,-0.048374,-0.006272,-0.051548
2.390000,0.012681,-0.002459,-0.027331,0.013556,0.097870
2.392000,0.011324,-0.000823,-0.020492,0.019749,0.034535
2.394000,0.011320,-0.001300,-0.035548,0.004922,-0.064157
2.396000,0.012155,-0.003431,-0.037197,0.002974,-0.004281
2.398000,0.011478,-0.001671,-0.013915,0.024971,0.108208
2.400000,0.011005,-0.000250,-0.022007,0.016848,-0.032626
2.402000,0.010575,-0.001219,-0.041258,-0.001985,-0.083456
2.404000,0.012772,-0.001999,-0.039903,-0.001029,0.008794
2.406000,0.012114,-0.002032,-0.028924,0.009171,0.052318
2.408000,0.012769,0.000000,-0.023446,0.014091,0.027881
2.410000,0.013252,-0.001070,-0.042080,-0.004140,-0.080846
2.412000,0.011798,-0.002234,-0.038697,-0.001228,0.017811
2.414000,0.009971,-0.002412,-0.025150,0.011445,0.063855
2.416000,0.012135,-0.001259,-0.017692,0.018276,0.036865
2.418000,0.012693,-0.000621,-0.024791,0.011135,-0.028660
2.420000,0.010748,-0.000698,-0.034390,0.001598,-0.040312
2.422000,0.011108,-0.001964,-0.039187,-0.003328,-0.019044
2.424000,0.010654,0.000020,-0.027182,0.007883,0.056645
2.426000,0.012505,-0.001924,-0.042985,-0.007610,-0.068463
2.428000,0.011901,0.000758,-0.027841,0.006616,0.070660
2.430000,0.010945,-0.001510,-0.049832,-0.014821,-0.096429
2.432000,0.011308,-0.002555,-0.036092,-0.001948,0.064082
2.434000,0.011756,-0.003083,-0.017640,0.015450,0.085943
