t,theta,alpha,theta_dot,alpha_dot,voltage
1.872000,0.012713,-0.016238,-0.215007,-0.127238,-0.139559
1.874000,0.029669,-0.008334,0.009635,0.088311,1.007866
1.876000,0.011712,0.017178,0.043223,0.120410,0.154097
1.878000,0.022158,-0.012942,-0.229872,-0.141976,-1.229999
1.880000,0.005906,0.009608,-0.026083,0.053576,0.912693
1.882000,0.007670,-0.003199,-0.184702,-0.098906,-0.715481
1.884000,0.009394,-0.021888,-0.120162,-0.037111,0.286086
1.886000,-0.007877,0.023228,0.114793,0.188335,1.058508
1.888000,0.019576,0.001197,-0.274348,-0.185519,-1.750778
1.890000,0.013561,-0.009213,-0.201859,-0.116105,0.318419
1.892000,0.003837,0.014363,-0.058461,0.021358,0.642321
1.894000,0.012623,-0.010017,-0.252429,-0.165179,-0.875134
1.896000,0.024341,-0.013390,-0.074229,0.005643,0.798187
1.898000,0.031400,0.011156,0.055921,0.130319,0.588670
1.900000,-0.016432,0.007719,-0.142929,-0.060920,-0.892207
1.902000,0.000949,-0.011677,-0.233825,-0.148506,-0.412741
1.904000,0.016591,-0.013013,-0.054452,0.023408,0.804692
1.906000,0.005969,0.014608,0.056961,0.130064,0.505221
1.908000,0.001878,0.000261,-0.196568,-0.113714,-1.138734
1.910000,0.013879,-0.008402,-0.164578,-0.083330,0.140522
1.912000,-0.001892,-0.001270,-0.046685,0.029519,0.530248
1.914000,-0.012963,0.001084,-0.078468,-0.001369,-0.140829
1.916000,0.019211,-0.023685,-0.126576,-0.047936,-0.215872
1.918000,0.015371,0.014628,0.142070,0.209687,1.212673
1.920000,0.005222,0.004619,-0.147566,-0.068771,-1.298157
1.922000,0.013094,0.000910,-0.184066,-0.104148,-0.166903
1.924000,0.002388,-0.001823,-0.155549,-0.077129,0.125757
1.926000,0.018843,-0.010666,-0.119519,-0.042929,0.161330
1.928000,0.001122,-0.003531,0.005488,0.076704,0.564863
1.930000,0.000449,-0.005789,-0.024188,0.047814,-0.128799
1.932000,-0.002648,-0.006515,-0.013879,0.057348,0.050223
1.934000,0.021950,-0.007061,-0.002813,0.067635,0.053746
1.936000,-0.004527,-0.008964,0.026023,0.095019,0.134048
1.938000,0.010867,-0.008033,0.042336,0.110420,0.078164
1.940000,0.008963,-0.025310,0.051185,0.118703,0.044499
1.942000,0.021841,0.002292,0.241947,0.301750,0.865591
1.944000,0.010738,0.005485,0.042993,0.110649,-0.887887
1.946000,0.006983,0.014704,-0.094199,-0.021086,-0.618008
1.948000,0.006946,0.004501,-0.262385,-0.182597,-0.763597
1.950000,0.005800,0.001988,-0.232194,-0.153668,0.126163
1.952000,0.002543,0.008874,-0.191460,-0.114684,0.175931
1.954000,-0.004848,0.009735,-0.249047,-0.170181,-0.265650
1.956000,0.014579,0.015248,-0.291088,-0.210824,-0.196879
1.958000,-0.002916,0.006801,-0.357406,-0.274880,-0.307040
1.960000,-0.016716,0.010171,-0.309651,-0.229504,0.206872
1.962000,-0.002717,0.000546,-0.332926,-0.252451,-0.110522
1.964000,0.007296,-0.003804,-0.229544,-0.153872,0.461896
1.966000,-0.002728,0.013034,-0.125531,-0.054756,0.469995
1.968000,-0.002894,0.007245,-0.264965,-0.189472,-0.624629
1.970000,0.015221,-0.015110,-0.268278,-0.193544,-0.014710
1.972000,-0.002485,-0.000080,-0.013991,0.049695,1.149521
1.974000,-0.000265,-0.020677,-0.067130,-0.002295,-0.228327
1.976000,-0.007651,-0.012870,0.133495,0.189429,0.915371
1.978000,-0.007595,0.001644,0.140519,0.195303,0.048442
1.980000,0.000484,0.000510,-0.012503,0.047560,-0.675099
1.982000,-0.001712,-0.010912,-0.066754,-0.005302,-0.235789
1.984000,-0.006898,-0.003778,0.030495,0.087334,0.446072
1.986000,0.023099,0.017612,-0.003303,0.054152,-0.142104
1.988000,-0.005748,-0.010504,-0.229795,-0.164069,-1.013963
1.990000,-0.013637,-0.003386,-0.052495,0.005439,0.800837
1.992000,0.001107,-0.025178,-0.049912,0.007150,0.019301
1.994000,-0.007853,-0.004113,0.198883,0.245327,1.131153
1.996000,0.000530,-0.000968,0.083800,0.134146,-0.502947
1.998000,0.001397,0.011797,0.001418,0.054433,-0.360893
2.000000,0.013217,0.000129,-0.175175,-0.115737,-0.790079
2.002000,-0.001278,0.000705,-0.124149,-0.067353,0.230996
2.004000,-0.028349,-0.002444,-0.115692,-0.059882,0.041311
2.006000,-0.007221,0.001192,-0.095889,-0.041542,0.093251
2.008000,-0.011014,0.008418,-0.110506,-0.056279,-0.061104
2.010000,-0.013347,-0.010527,-0.197957,-0.140992,-0.390277
2.012000,-0.006249,-0.011602,-0.035228,0.014506,0.736586
2.014000,-0.004331,-0.016124,0.059840,0.105027,0.437800
2.016000,-0.014240,0.017095,0.156515,0.197141,0.448434
2.018000,-0.013403,0.006358,-0.163821,-0.111155,-1.431687
2.020000,0.014256,-0.015986,-0.199113,-0.145744,-0.157363
2.022000,-0.003088,-0.011387,0.046363,0.089251,1.109835
2.024000,0.013240,0.006625,0.102303,0.142256,0.263756
2.026000,0.009623,-0.003860,-0.054173,-0.008680,-0.693900
2.028000,-0.015122,-0.005665,-0.016964,0.026396,0.174172
2.030000,-0.015968,-0.011049,0.003722,0.045615,0.100972
2.032000,-0.005534,0.008672,0.072116,0.110675,0.317002
2.034000,-0.002646,-0.010005,-0.101217,-0.056371,-0.772294
2.036000,0.002498,-0.004587,0.021261,0.060656,0.556495
2.038000,0.005467,-0.001690,0.025166,0.063833,0.025867
2.040000,0.020207,0.000724,-0.001698,0.037487,-0.113284
2.042000,0.002839,-0.008436,-0.029829,0.009942,-0.120348
2.044000,0.010738,0.008835,0.044519,0.080823,0.341158
2.046000,-0.000260,-0.000089,-0.101292,-0.059701,-0.650319
2.048000,-0.002851,-0.009699,-0.081333,-0.041046,0.092440
2.050000,-0.009937,-0.007431,0.031106,0.066408,0.511106
2.052000,0.003293,-0.005023,0.055785,0.089609,0.119166
2.054000,-0.022303,0.011058,0.051285,0.084825,-0.012083
2.056000,-0.000902,0.006057,-0.142734,-0.101934,-0.868528
2.058000,0.002436,-0.001383,-0.165795,-0.124551,-0.104128
2.060000,-0.003836,-0.010773,-0.093436,-0.055583,0.326495
2.062000,-0.006844,-0.017479,0.039036,0.071093,0.601303
2.064000,-0.016435,-0.009142,0.173542,0.199754,0.615630
2.066000,-0.002666,-0.001036,0.141309,0.168370,-0.132796
2.068000,0.020391,0.001030,0.048220,0.078616,-0.409918
2.070000,-0.002850,0.000244,-0.002035,0.030035,-0.220875
2.072000,-0.003403,-0.001378,-0.033417,-0.000405,-0.137935
2.074000,0.006318,-0.005528,-0.030889,0.001721,0.013867
2.076000,0.006787,0.013937,0.022460,0.052657,0.243438
2.078000,-0.006976,0.002343,-0.162650,-0.125400,-0.831371
2.080000,-0.006929,0.005808,-0.134681,-0.098873,0.123728
2.082000,-0.003566,-0.015946,-0.158726,-0.122345,-0.109384
2.084000,0.010659,-0.002388,0.068443,0.095395,1.024667
2.086000,0.008129,0.014464,0.040201,0.067880,-0.119650
2.088000,-0.005920,0.017816,-0.157469,-0.122323,-0.886272
2.090000,0.002330,-0.014946,-0.297810,-0.257524,-0.635000
2.092000,-0.011463,0.001052,-0.003405,0.024690,1.323696
2.094000,-0.013219,-0.006136,-0.045645,-0.016400,-0.184199
2.096000,0.000156,-0.023932,0.011453,0.037907,0.262681
2.098000,-0.018996,0.000940,0.241752,0.258576,1.046945
2.100000,-0.006356,-0.001086,0.069151,0.092415,-0.764177
2.102000,0.007228,0.007852,0.018128,0.043059,-0.222984
2.104000,0.003802,0.018982,-0.093316,-0.064306,-0.498207
2.106000,0.004742,-0.001189,-0.269452,-0.233830,-0.794625
2.108000,0.011416,-0.016427,-0.133894,-0.104107,0.606789
2.110000,-0.003676,0.010202,0.101133,0.121098,1.062239
2.112000,-0.000523,0.013132,-0.085607,-0.058709,-0.833080
2.114000,0.002996,0.015261,-0.203946,-0.172851,-0.531720
2.116000,0.007322,0.004988,-0.280820,-0.247248,-0.348447
2.118000,-0.005706,0.005063,-0.202774,-0.172972,0.349308
2.120000,0.005706,0.005628,-0.175041,-0.147096,0.126409
2.122000,-0.006949,0.007098,-0.159425,-0.132923,0.073720
2.124000,0.004343,-0.014316,-0.176167,-0.149888,-0.070968
2.126000,-0.014132,-0.015298,0.056769,0.072869,1.056665
2.128000,0.009692,0.000351,0.166672,0.177499,0.510447
2.130000,-0.001830,0.001678,0.067083,0.081013,-0.431967
2.132000,-0.000029,-0.000522,-0.001990,0.013871,-0.298822
2.134000,-0.010793,0.007210,-0.009033,0.006310,-0.021697
2.136000,-0.006119,-0.013375,-0.103056,-0.084783,-0.414795
2.138000,-0.000712,0.001594,0.079386,0.089602,0.830158
2.140000,0.002441,-0.013229,0.008700,0.020923,-0.305733
2.142000,-0.006754,0.008530,0.138820,0.145108,0.597934
2.144000,0.004782,-0.000015,-0.040705,-0.028025,-0.795673
2.146000,0.002624,-0.003389,-0.024922,-0.013595,0.078881
2.148000,-0.036694,-0.019197,0.018385,0.027262,0.203907
2.150000,-0.001222,0.001642,0.183833,0.185437,0.757106
2.152000,-0.008854,-0.007136,0.062400,0.068173,-0.532462
2.154000,0.007954,-0.000797,0.095078,0.098951,0.157941
2.156000,0.022368,0.018890,0.054353,0.059276,-0.172721
2.158000,-0.014926,-0.000769,-0.168028,-0.154835,-0.995041
2.160000,0.012236,-0.013264,-0.086601,-0.077237,0.368369
2.162000,0.016639,0.001089,0.107343,0.108387,0.880317
2.164000,0.002631,0.006957,0.047963,0.050767,-0.256067
2.166000,-0.000853,-0.006031,-0.053218,-0.046976,-0.447605
2.168000,0.004154,0.011802,0.037488,0.039549,0.414884
2.170000,0.010097,0.003951,-0.108639,-0.101364,-0.650958
2.172000,-0.007683,0.008561,-0.088588,-0.082724,0.093876
2.174000,-0.005943,0.002202,-0.141013,-0.133729,-0.232066
2.176000,0.011159,0.003920,-0.095362,-0.090602,0.209375
2.178000,-0.016770,0.001776,-0.079689,-0.076307,0.076457
2.180000,0.013300,0.004500,-0.067862,-0.065742,0.060192
2.182000,-0.006407,-0.007519,-0.070068,-0.068682,-0.002291
2.184000,-0.013326,0.012443,0.046216,0.042143,0.533069
2.186000,-0.017243,-0.008833,-0.118884,-0.117254,-0.732916
2.188000,-0.012557,-0.005785,0.031118,0.025920,0.683718
2.190000,-0.002871,-0.008944,0.073786,0.066023,0.205186
2.192000,0.014917,0.007788,0.136138,0.125059,0.295472
2.194000,0.002866,-0.001589,-0.002264,-0.008652,-0.609160
2.196000,0.013155,-0.001570,0.025757,0.017467,0.136579
2.198000,-0.000600,0.009917,0.046907,0.036994,0.106623
2.200000,-0.027336,-0.005693,-0.076487,-0.082282,-0.545403
2.202000,-0.015952,0.000572,0.015941,0.005680,0.424460
2.204000,0.007691,0.000177,0.000807,-0.009658,-0.057403
2.206000,-0.001532,-0.003307,0.015172,0.003331,0.075230
2.208000,0.000646,-0.008914,0.054163,0.039971,0.187009
2.210000,0.004650,0.001353,0.135969,0.117751,0.381751
2.212000,-0.003596,-0.013742,0.067298,0.051064,-0.294995
2.214000,0.010819,-0.009837,0.193341,0.171406,0.581070
2.216000,-0.008606,0.001904,0.222105,0.198399,0.146091
2.218000,-0.021748,0.006042,0.095691,0.076447,-0.554568
2.220000,0.004324,-0.006306,-0.018118,-0.033362,-0.503398
2.222000,-0.007550,-0.005959,0.080271,0.060609,0.450195
2.224000,-0.020062,-0.004579,0.115722,0.094161,0.169775
2.226000,0.012408,-0.009330,0.109505,0.087738,-0.017435
2.228000,0.001115,0.005915,0.181374,0.156350,0.334383
2.230000,0.008489,-0.010257,0.042918,0.023036,-0.613218
2.232000,-0.005592,-0.004996,0.157874,0.133109,0.525096
2.234000,0.009005,-0.013450,0.146274,0.121700,-0.042304
2.236000,-0.009491,-0.006395,0.243122,0.214500,0.446186
2.238000,0.017986,-0.008884,0.200307,0.173264,-0.181640
2.240000,-0.006887,-0.026818,0.226461,0.198346,0.126979
2.242000,0.009503,-0.005208,0.416464,0.380880,0.866766
2.244000,0.007004,-0.007343,0.284535,0.254401,-0.581132
2.246000,0.010887,-0.006381,0.243127,0.214977,-0.179413
2.248000,-0.011781,0.000559,0.215601,0.188982,-0.119725
2.250000,0.021280,-0.016618,0.111109,0.089155,-0.469527
2.252000,0.002016,-0.002443,0.270412,0.242719,0.716737
2.254000,-0.002171,0.002649,0.178891,0.155501,-0.410594
2.256000,-0.009618,0.013558,0.076593,0.058004,-0.464010
2.258000,0.013530,-0.012425,-0.096466,-0.107426,-0.788175
2.260000,0.015775,0.012928,0.118237,0.099503,0.956155
2.262000,-0.001725,-0.018568,-0.053434,-0.064598,-0.780113
2.264000,0.019760,0.006759,0.193367,0.173175,1.102706
2.266000,-0.010366,0.006499,0.050843,0.037117,-0.645976
2.268000,0.002789,0.014533,-0.036164,-0.045606,-0.401491
2.270000,0.003133,0.020443,-0.156534,-0.160391,-0.555526
2.272000,-0.004833,-0.009126,-0.278871,-0.277139,-0.568521
2.274000,-0.001642,0.010713,-0.023018,-0.030797,1.135693
2.276000,0.013675,-0.011585,-0.114622,-0.118169,-0.422340
2.278000,-0.007814,0.000359,0.093627,0.082385,0.928493
2.280000,-0.003090,-0.000515,0.047925,0.039081,-0.209964
2.282000,-0.001312,-0.004862,0.038393,0.030533,-0.048781
2.284000,-0.009899,-0.003432,0.081726,0.072771,0.189354
2.286000,0.014231,0.002569,0.080386,0.072138,-0.010974
2.288000,0.026466,0.011420,0.030974,0.025368,-0.228526
2.290000,0.013133,0.018686,-0.080723,-0.081208,-0.511996
2.292000,0.015897,0.016112,-0.222984,-0.217175,-0.654226
2.294000,0.009391,0.012723,-0.261921,-0.254008,-0.192361
2.296000,0.008079,0.018287,-0.249157,-0.241304,0.040938
2.298000,0.001032,-0.005489,-0.305120,-0.294715,-0.267452
2.300000,0.020108,-0.002311,-0.079444,-0.077773,1.003637
2.302000,-0.006259,0.005274,0.006808,0.005230,0.384002
2.304000,0.008848,-0.007000,-0.052959,-0.052002,-0.271737
2.306000,-0.000435,0.002469,0.062075,0.058622,0.515354
2.308000,0.004081,-0.002145,0.007643,0.006516,-0.245371
2.310000,0.021300,0.005434,0.034748,0.032722,0.120482
2.312000,-0.013712,0.001347,-0.022649,-0.022212,-0.260130
2.314000,0.011583,-0.001511,-0.030394,-0.029471,-0.038214
2.316000,0.022559,-0.007798,0.014417,0.013731,0.198943
2.318000,0.006368,0.008247,0.111569,0.107209,0.437091
2.320000,0.012192,-0.002701,-0.027555,-0.026187,-0.626346
2.322000,0.009974,-0.002242,0.028704,0.028054,0.250204
2.324000,-0.017144,0.014684,0.048852,0.047626,0.089348
2.326000,-0.017760,0.006997,-0.144346,-0.137679,-0.873432
2.328000,-0.009520,-0.015385,-0.153960,-0.146732,-0.051783
2.330000,0.009315,0.005228,0.089749,0.087442,1.092529
2.332000,-0.003679,-0.000348,-0.004468,-0.002891,-0.423624
2.334000,0.007107,0.022829,0.001843,0.003322,0.026359
2.336000,0.002014,-0.023974,-0.239274,-0.228095,-1.090633
2.338000,-0.018752,-0.003754,0.149592,0.145425,1.745210
2.340000,-0.002590,-0.003774,0.101324,0.099184,-0.213156
2.342000,-0.013785,0.002838,0.089840,0.088316,-0.049662
2.344000,0.007483,0.008066,0.004726,0.006774,-0.383132
2.346000,0.006520,-0.016167,-0.077919,-0.072394,-0.375595
2.348000,0.018824,0.005476,0.144663,0.141547,0.999583
2.350000,0.007481,0.001139,0.024622,0.026495,-0.538982
2.352000,0.001250,-0.007055,0.006287,0.009134,-0.084933
2.354000,0.008288,0.003981,0.081870,0.081977,0.338326
2.356000,-0.002341,-0.019817,0.002962,0.006483,-0.356576
2.358000,-0.002196,-0.008154,0.215875,0.211259,0.957775
2.360000,0.005559,0.005514,0.191002,0.187761,-0.108220
2.362000,0.008133,0.016437,0.036107,0.039473,-0.697478
2.364000,0.001064,0.014451,-0.154955,-0.143531,-0.867520
2.366000,-0.016879,0.006708,-0.230175,-0.215346,-0.351627
2.368000,0.007467,0.003548,-0.195297,-0.181519,0.143617
2.370000,-0.007577,0.014862,-0.127880,-0.116525,0.293068
2.372000,0.006494,0.006951,-0.229419,-0.213851,-0.466331
2.374000,0.003090,0.000957,-0.182636,-0.168825,0.200386
2.376000,-0.002464,-0.021624,-0.097964,-0.087485,0.374425
2.378000,-0.001739,0.006373,0.183487,0.182800,1.267022
2.380000,0.020184,-0.005891,0.014713,0.020771,-0.755174
2.382000,0.009857,0.004141,0.082591,0.086034,0.306202
2.384000,-0.001074,0.000133,-0.001074,0.005792,-0.375733
2.386000,0.024424,-0.008018,-0.005254,0.001890,-0.020371
2.388000,0.002873,0.003852,0.098953,0.102086,0.468855
2.390000,0.000828,-0.007942,0.004800,0.011822,-0.423041
2.392000,0.003058,-0.004359,0.086297,0.090259,0.366067
2.394000,-0.013815,0.015693,0.087828,0.091937,0.007885
2.396000,-0.008670,-0.003857,-0.140942,-0.127527,-1.032498
2.398000,0.001076,-0.005107,-0.034746,-0.025344,0.471154
2.400000,-0.005334,-0.014993,0.036099,0.042876,0.316141
2.402000,0.001641,-0.005432,0.172587,0.174160,0.615270
2.404000,0.004972,0.000497,0.138880,0.142066,-0.148521
2.406000,-0.007634,-0.008301,0.060701,0.067326,-0.351572
2.408000,-0.002208,0.001164,0.109815,0.114869,0.219534
2.410000,-0.004956,-0.011171,0.034128,0.042606,-0.342604
2.412000,0.002031,0.019702,0.129600,0.134744,0.426832
2.414000,-0.001263,-0.005862,-0.155247,-0.138317,-1.287268
2.416000,-0.010092,-0.003116,-0.016706,-0.004817,0.613377
2.418000,-0.003743,0.008230,0.012986,0.024141,0.127715
2.420000,0.006576,-0.004138,-0.091919,-0.076157,-0.478946
2.422000,0.001746,0.008976,-0.001078,0.011506,0.400980
2.424000,-0.004964,0.010914,-0.103815,-0.086740,-0.469370
2.426000,0.017074,-0.001267,-0.179083,-0.158644,-0.349142
2.428000,-0.002144,-0.006678,-0.067959,-0.051607,0.490270
2.430000,-0.008411,0.002400,0.029968,0.042731,0.435642
2.432000,0.008434,-0.001203,-0.026420,-0.011117,-0.257295
2.434000,0.003594,-0.017772,-0.002754,0.011915,0.101884
2.436000,-0.000903,-0.001796,0.184697,0.192252,0.842370
2.438000,-0.000270,-0.003707,0.097576,0.108977,-0.390697
2.440000,-0.012890,0.013272,0.076951,0.089614,-0.094729
2.442000,0.002449,-0.000213,-0.126291,-0.105095,-0.920725
2.444000,-0.000587,-0.002731,-0.066798,-0.047519,0.257728
2.446000,-0.008843,0.010121,-0.013691,0.003903,0.231670
2.448000,0.003826,0.002451,-0.133992,-0.111217,-0.549143
2.450000,-0.006075,-0.004369,-0.099845,-0.078054,0.143858
2.452000,0.003443,0.013963,-0.016919,0.001921,0.366007
2.454000,0.003323,-0.001793,-0.169949,-0.144717,-0.695968
2.456000,-0.003162,0.017274,-0.072582,-0.050938,0.429103
2.458000,0.015306,0.004028,-0.237909,-0.209475,-0.752686
2.460000,-0.003355,0.000144,-0.160634,-0.135112,0.337040
2.462000,-0.006912,-0.009772,-0.094989,-0.071979,0.288562
2.464000,-0.001705,-0.003747,0.041279,0.058948,0.610631
2.466000,0.030188,0.000622,0.044596,0.062214,0.015675
2.468000,-0.000049,0.012314,0.021088,0.039746,-0.105668
2.470000,0.002084,0.011991,-0.138231,-0.113138,-0.720133
2.472000,-0.011859,-0.008321,-0.209529,-0.181538,-0.328713
2.474000,0.009113,0.017427,-0.033182,-0.012180,0.787573
2.476000,0.015750,-0.017986,-0.213801,-0.185660,-0.816798
2.478000,-0.011031,-0.005115,0.088740,0.104805,1.358364
2.480000,0.002822,0.008215,0.074910,0.091473,-0.058088
2.482000,0.005663,-0.014329,-0.066482,-0.044329,-0.635199
2.484000,0.002043,0.005630,0.112641,0.127674,0.806383
2.486000,0.001878,-0.001575,-0.020824,-0.000477,-0.598306
2.488000,-0.003386,-0.003844,-0.006465,0.013344,0.063583
2.490000,0.018413,-0.011262,0.021320,0.040065,0.124729
2.492000,0.000235,0.006219,0.130352,0.144835,0.492525
2.494000,-0.009700,-0.007245,-0.019917,0.000635,-0.674593
2.496000,0.008935,0.015337,0.047434,0.065440,0.301737
2.498000,-0.005019,0.024298,-0.152487,-0.126415,-0.902656
2.500000,-0.026709,0.007590,-0.355207,-0.321016,-0.922957
2.502000,-0.009934,-0.003877,-0.286310,-0.254901,0.296869
2.504000,0.010885,0.002473,-0.117535,-0.092978,0.752237
2.506000,0.006591,-0.005011,-0.091308,-0.068002,0.116205
2.508000,-0.003075,-0.011590,-0.000464,0.019003,0.409480
2.510000,-0.018476,0.023136,0.107775,0.122721,0.491724
2.512000,0.015980,-0.008873,-0.227834,-0.199779,-1.508606
2.514000,0.007173,-0.001974,-0.016580,0.002841,0.947782
2.516000,-0.003921,0.009678,0.003456,0.021816,0.093211
2.518000,-0.015685,0.009298,-0.120915,-0.097890,-0.558140
2.520000,-0.002535,0.005879,-0.184252,-0.159023,-0.287195
2.522000,-0.000864,-0.018083,-0.168094,-0.143881,0.070027
2.524000,0.001872,-0.002385,0.101006,0.114124,1.213699
2.526000,-0.001505,-0.000815,0.061541,0.075831,-0.168986
2.528000,-0.003435,-0.006160,0.023780,0.039211,-0.163385
2.530000,0.010916,0.008706,0.062808,0.076357,0.181531
2.532000,-0.000064,-0.009854,-0.069432,-0.050949,-0.590622
2.534000,-0.000228,-0.017568,0.061425,0.074402,0.592122
2.536000,0.001266,0.006454,0.207883,0.214770,0.667625
2.538000,-0.017599,-0.021496,0.018676,0.032860,-0.843149
2.540000,-0.009817,0.002463,0.218745,0.224830,0.906461
2.542000,0.001664,-0.003794,0.060113,0.072403,-0.706136
2.544000,-0.002443,-0.007465,0.060534,0.072764,0.004972
2.546000,0.005712,-0.007475,0.097832,0.108576,0.171081
2.548000,-0.010211,0.001940,0.121605,0.131447,0.110940
2.550000,-0.010614,0.007139,0.019768,0.033743,-0.456005
2.552000,-0.007821,0.005670,-0.085583,-0.067322,-0.476350
2.554000,-0.004645,0.007570,-0.118156,-0.098520,-0.151752
2.556000,0.001770,0.015425,-0.152307,-0.131280,-0.159676
2.558000,-0.002217,-0.006254,-0.249578,-0.224721,-0.445358
2.560000,-0.012628,0.000292,-0.063791,-0.046411,0.829997
2.562000,-0.021428,0.002993,-0.053404,-0.036580,0.046061
2.564000,-0.002502,0.002539,-0.083836,-0.065967,-0.137600
2.566000,0.019768,-0.001774,-0.080118,-0.062588,0.015704
2.568000,-0.007396,0.003162,-0.015852,-0.001085,0.289629
2.570000,0.015635,0.014209,-0.057553,-0.041355,-0.186155
2.572000,-0.010065,0.014573,-0.181062,-0.160213,-0.557062
2.574000,-0.006934,-0.006387,-0.261925,-0.238186,-0.368749
2.576000,-0.017760,-0.005316,-0.070863,-0.055110,0.857105
2.578000,0.003676,-0.014794,0.001435,0.013881,0.329182
2.580000,-0.001416,0.000864,0.154243,0.160199,0.695673
2.582000,0.009598,-0.019495,0.054302,0.063850,-0.440120
2.584000,-0.003205,-0.011328,0.235699,0.237727,0.825672
2.586000,-0.003262,0.010015,0.225308,0.227519,-0.034101
2.588000,0.013918,-0.003487,-0.010801,0.000634,-1.055075
2.590000,-0.001787,0.000372,0.035207,0.044695,0.208881
2.592000,0.009999,-0.015024,0.004477,0.015079,-0.135947
2.594000,-0.012098,0.008375,0.165265,0.169403,0.727452
2.596000,-0.005480,0.005589,-0.027097,-0.015363,-0.861400
2.598000,-0.019333,-0.009507,-0.084026,-0.070064,-0.257850
2.600000,-0.016554,0.004291,0.042887,0.051765,0.570287
2.602000,0.010019,-0.012869,-0.044229,-0.031938,-0.391114
2.604000,0.014024,-0.006154,0.119022,0.124800,0.735925
2.606000,0.018845,0.008252,0.127063,0.132530,0.041214
2.608000,0.004780,0.012245,-0.021909,-0.010476,-0.668195
2.610000,0.003843,0.015625,-0.146242,-0.129824,-0.563140
2.612000,-0.010156,-0.001992,-0.243143,-0.222884,-0.443732
2.614000,-0.005282,0.001723,-0.108296,-0.093475,0.599931
2.616000,-0.015537,0.003171,-0.080879,-0.067284,0.121051
2.618000,0.004465,-0.001444,-0.090648,-0.076838,-0.045315
2.620000,-0.001801,-0.011957,-0.031159,-0.019910,0.267453
2.622000,0.004653,-0.000550,0.107105,0.112664,0.625767
2.624000,-0.007010,-0.002556,0.054153,0.061644,-0.232502
2.626000,-0.001961,-0.008031,0.042733,0.050541,-0.047553
2.628000,-0.021477,0.004543,0.100437,0.105847,0.263796
2.630000,-0.000147,0.004742,-0.021893,-0.011705,-0.547328
2.632000,0.003396,0.001904,-0.067455,-0.055533,-0.205755
2.634000,-0.020816,0.005468,-0.055924,-0.044553,0.050458
2.636000,-0.006022,0.000814,-0.106009,-0.092772,-0.227026
2.638000,-0.000785,-0.026983,-0.069059,-0.057442,0.164416
2.640000,0.010548,-0.010724,0.253982,0.252624,1.458119
2.642000,0.006982,-0.009643,0.240113,0.239236,-0.051075
2.644000,0.003534,0.001125,0.219662,0.219635,-0.082777
2.646000,-0.007181,-0.003902,0.090879,0.096090,-0.574081
2.648000,-0.013322,-0.006972,0.076484,0.082449,-0.063538
2.650000,-0.015772,0.000642,0.098562,0.103875,0.100067
2.652000,0.008380,0.000477,0.024679,0.033187,-0.332913
2.654000,0.001690,-0.006729,0.007902,0.017359,-0.078354
2.656000,-0.002067,-0.014751,0.073167,0.080332,0.291294
2.658000,0.010562,0.013256,0.188568,0.191493,0.519956
2.660000,-0.011090,0.000478,-0.051525,-0.038678,-1.081535
2.662000,-0.006987,0.018603,-0.043024,-0.030115,0.031128
2.664000,-0.003952,-0.001372,-0.233222,-0.212397,-0.865557
2.666000,-0.003944,0.004741,-0.105728,-0.089664,0.562215
2.668000,-0.009449,-0.011790,-0.111619,-0.095075,-0.034200
2.670000,-0.016722,0.004464,0.060757,0.070681,0.771062
2.672000,-0.020490,0.004417,-0.038579,-0.024487,-0.449013
2.674000,-0.019906,-0.019347,-0.088364,-0.072075,-0.229291
2.676000,-0.005502,0.007337,0.145885,0.153091,1.051568
2.678000,0.003504,0.002043,-0.021829,-0.007721,-0.754521
2.680000,-0.004764,-0.003188,-0.038363,-0.023342,-0.078876
2.682000,-0.009604,0.002443,0.004458,0.018030,0.188577
2.684000,0.001438,-0.001474,-0.039820,-0.024238,-0.203015
2.686000,-0.006208,0.008653,-0.010992,0.003693,0.125371
2.688000,0.007500,-0.007103,-0.112718,-0.093759,-0.462951
2.690000,0.015173,0.021660,0.018969,0.032918,0.587288
2.692000,0.014155,-0.001039,-0.225126,-0.201294,-1.104191
2.694000,-0.015624,-0.004822,-0.096458,-0.077594,0.569912
2.696000,-0.001847,0.009380,-0.015074,0.000659,0.362264
2.698000,-0.009018,-0.003540,-0.120804,-0.100793,-0.479220
2.700000,0.007302,0.015619,-0.036282,-0.019572,0.375994
2.702000,-0.000324,-0.005110,-0.192530,-0.169597,-0.707520
2.704000,0.007821,0.001264,-0.047723,-0.030564,0.646298
2.706000,0.004688,0.008087,-0.042100,-0.025218,0.024084
2.708000,0.009884,-0.003465,-0.115634,-0.095907,-0.332963
2.710000,-0.000731,-0.000472,-0.021780,-0.005878,0.420340
2.712000,-0.014579,-0.005324,-0.016812,-0.001219,0.022955
2.714000,-0.015705,-0.000363,0.028630,0.042310,0.205927
2.716000,-0.006213,-0.014662,-0.004152,0.010733,-0.145622
2.718000,0.006061,0.001796,0.142144,0.151148,0.661548
2.720000,0.002355,0.016235,0.042212,0.055152,-0.445014
2.722000,-0.026854,-0.004872,-0.164671,-0.143534,-0.932458
2.724000,-0.007957,-0.004357,-0.054961,-0.038228,0.489241
2.726000,-0.002791,0.000243,0.005025,0.019305,0.269545
2.728000,-0.007762,0.018238,-0.012550,0.002358,-0.078265
