t,theta,alpha,theta_dot,alpha_dot,voltage
0.860000,-0.059964,0.003475,0.189729,-0.000699,-0.006310
0.862000,-0.059585,0.003473,0.188805,-0.000794,-0.006337
0.864000,-0.059208,0.003471,0.187883,-0.000887,-0.006363
0.866000,-0.058834,0.003469,0.186963,-0.000979,-0.006388
0.868000,-0.058461,0.003467,0.186045,-0.001070,-0.006412
0.870000,-0.058089,0.003465,0.185129,-0.001159,-0.006436
0.872000,-0.057720,0.003463,0.184214,-0.001247,-0.006459
0.874000,-0.057353,0.003460,0.183302,-0.001334,-0.006481
0.876000,-0.056987,0.003457,0.182391,-0.001419,-0.006503
0.878000,-0.056623,0.003455,0.181483,-0.001503,-0.006524
0.880000,-0.056261,0.003451,0.180576,-0.001586,-0.006544
0.882000,-0.055901,0.003448,0.179672,-0.001667,-0.006563
0.884000,-0.055542,0.003445,0.178769,-0.001748,-0.006582
0.886000,-0.055186,0.003441,0.177869,-0.001827,-0.006600
0.888000,-0.054831,0.003437,0.176971,-0.001904,-0.006618
0.890000,-0.054478,0.003434,0.176075,-0.001981,-0.006635
0.892000,-0.054126,0.003430,0.175182,-0.002056,-0.006651
0.894000,-0.053777,0.003425,0.174290,-0.002131,-0.006666
0.896000,-0.053429,0.003421,0.173401,-0.002204,-0.006681
0.898000,-0.053083,0.003417,0.172514,-0.002276,-0.006695
0.900000,-0.052739,0.003412,0.171629,-0.002346,-0.006709
0.902000,-0.052397,0.003407,0.170747,-0.002416,-0.006722
0.904000,-0.052056,0.003402,0.169867,-0.002484,-0.006735
0.906000,-0.051717,0.003397,0.168989,-0.002552,-0.006746
0.908000,-0.051380,0.003392,0.168114,-0.002618,-0.006758
0.910000,-0.051045,0.003387,0.167241,-0.002683,-0.006768
0.912000,-0.050711,0.003381,0.166370,-0.002747,-0.006779
0.914000,-0.050379,0.003376,0.165502,-0.002810,-0.006788
0.916000,-0.050049,0.003370,0.164636,-0.002872,-0.006797
0.918000,-0.049721,0.003364,0.163773,-0.002933,-0.006806
0.920000,-0.049394,0.003358,0.162912,-0.002993,-0.006814
0.922000,-0.049069,0.003352,0.162054,-0.003052,-0.006821
0.924000,-0.048746,0.003346,0.161198,-0.003110,-0.006828
0.926000,-0.048425,0.003340,0.160345,-0.003166,-0.006834
0.928000,-0.048105,0.003333,0.159494,-0.003222,-0.006840
0.930000,-0.047787,0.003327,0.158646,-0.003277,-0.006846
0.932000,-0.047470,0.003320,0.157800,-0.003331,-0.006851
0.934000,-0.047155,0.003314,0.156958,-0.003384,-0.006855
0.936000,-0.046842,0.003307,0.156117,-0.003435,-0.006859
0.938000,-0.046531,0.003300,0.155279,-0.003486,-0.006862
0.940000,-0.046221,0.003293,0.154444,-0.003536,-0.006865
0.942000,-0.045913,0.003286,0.153612,-0.003586,-0.006868
0.944000,-0.045607,0.003279,0.152782,-0.003634,-0.006870
0.946000,-0.045302,0.003271,0.151955,-0.003681,-0.006871
0.948000,-0.044999,0.003264,0.151130,-0.003727,-0.006872
0.950000,-0.044697,0.003256,0.150309,-0.003773,-0.006873
0.952000,-0.044398,0.003249,0.149489,-0.003818,-0.006873
0.954000,-0.044099,0.003241,0.148673,-0.003861,-0.006873
0.956000,-0.043803,0.003233,0.147859,-0.003904,-0.006873
0.958000,-0.043508,0.003225,0.147049,-0.003946,-0.006872
0.960000,-0.043215,0.003217,0.146240,-0.003987,-0.006870
0.962000,-0.042923,0.003209,0.145435,-0.004028,-0.006869
0.964000,-0.042633,0.003201,0.144632,-0.004067,-0.006866
0.966000,-0.042345,0.003193,0.143833,-0.004106,-0.006864
0.968000,-0.042058,0.003185,0.143036,-0.004144,-0.006861
0.970000,-0.041772,0.003177,0.142241,-0.004181,-0.006858
0.972000,-0.041489,0.003168,0.141450,-0.004218,-0.006854
0.974000,-0.041207,0.003160,0.140661,-0.004253,-0.006850
0.976000,-0.040926,0.003151,0.139875,-0.004288,-0.006845
0.978000,-0.040647,0.003143,0.139092,-0.004322,-0.006841
0.980000,-0.040370,0.003134,0.138312,-0.004355,-0.006835
0.982000,-0.040094,0.003125,0.137535,-0.004388,-0.006830
0.984000,-0.039820,0.003116,0.136760,-0.004420,-0.006824
0.986000,-0.039547,0.003108,0.135989,-0.004451,-0.006818
0.988000,-0.039276,0.003099,0.135220,-0.004481,-0.006812
0.990000,-0.039006,0.003090,0.134454,-0.004511,-0.006805
0.992000,-0.038738,0.003081,0.133691,-0.004540,-0.006798
0.994000,-0.038471,0.003071,0.132931,-0.004568,-0.006790
0.996000,-0.038206,0.003062,0.132174,-0.004596,-0.006782
0.998000,-0.037942,0.003053,0.131419,-0.004623,-0.006774
1.000000,-0.037680,0.003044,0.130668,-0.004649,-0.006766
1.002000,-0.037420,0.003034,0.129919,-0.004675,-0.006757
1.004000,-0.037161,0.003025,0.129174,-0.004700,-0.006749
1.006000,-0.036903,0.003016,0.128431,-0.004724,-0.006739
1.008000,-0.036647,0.003006,0.127691,-0.004748,-0.006730
1.010000,-0.036392,0.002997,0.126954,-0.004771,-0.006720
1.012000,-0.036139,0.002987,0.126220,-0.004793,-0.006710
1.014000,-0.035887,0.002977,0.125489,-0.004815,-0.006700
1.016000,-0.035637,0.002968,0.124761,-0.004836,-0.006689
1.018000,-0.035388,0.002958,0.124035,-0.004857,-0.006678
1.020000,-0.035141,0.002948,0.123313,-0.004877,-0.006667
1.022000,-0.034895,0.002939,0.122593,-0.004896,-0.006656
1.024000,-0.034651,0.002929,0.121877,-0.004915,-0.006644
1.026000,-0.034408,0.002919,0.121163,-0.004933,-0.006632
1.028000,-0.034166,0.002909,0.120453,-0.004951,-0.006620
1.030000,-0.033926,0.002899,0.119745,-0.004968,-0.006608
1.032000,-0.033687,0.002889,0.119040,-0.004985,-0.006596
1.034000,-0.033450,0.002879,0.118338,-0.005001,-0.006583
1.036000,-0.033214,0.002869,0.117639,-0.005017,-0.006570
1.038000,-0.032979,0.002859,0.116943,-0.005032,-0.006557
1.040000,-0.032746,0.002849,0.116250,-0.005046,-0.006543
1.042000,-0.032514,0.002839,0.115560,-0.005060,-0.006530
1.044000,-0.032284,0.002829,0.114873,-0.005074,-0.006516
1.046000,-0.032055,0.002819,0.114189,-0.005086,-0.006502
1.048000,-0.031827,0.002809,0.113507,-0.005099,-0.006488
1.050000,-0.031601,0.002798,0.112829,-0.005111,-0.006473
1.052000,-0.031376,0.002788,0.112154,-0.005122,-0.006459
1.054000,-0.031152,0.002778,0.111481,-0.005133,-0.006444
1.056000,-0.030930,0.002768,0.110812,-0.005144,-0.006429
1.058000,-0.030709,0.002757,0.110145,-0.005154,-0.006414
1.060000,-0.030489,0.002747,0.109481,-0.005164,-0.006399
1.062000,-0.030271,0.002737,0.108820,-0.005173,-0.006383
1.064000,-0.030054,0.002726,0.108162,-0.005181,-0.006368
1.066000,-0.029838,0.002716,0.107508,-0.005190,-0.006352
1.068000,-0.029624,0.002705,0.106855,-0.005198,-0.006336
1.070000,-0.029411,0.002695,0.106206,-0.005205,-0.006320
1.072000,-0.029199,0.002685,0.105560,-0.005212,-0.006304
1.074000,-0.028988,0.002674,0.104917,-0.005219,-0.006287
1.076000,-0.028779,0.002664,0.104276,-0.005225,-0.006271
1.078000,-0.028571,0.002653,0.103639,-0.005230,-0.006254
1.080000,-0.028365,0.002643,0.103004,-0.005236,-0.006237
1.082000,-0.028159,0.002632,0.102373,-0.005241,-0.006220
1.084000,-0.027955,0.002622,0.101744,-0.005245,-0.006203
1.086000,-0.027752,0.002611,0.101118,-0.005249,-0.006186
1.088000,-0.027551,0.002601,0.100495,-0.005253,-0.006168
1.090000,-0.027350,0.002590,0.099875,-0.005257,-0.006151
1.092000,-0.027151,0.002580,0.099258,-0.005260,-0.006133
1.094000,-0.026953,0.002569,0.098643,-0.005262,-0.006115
1.096000,-0.026757,0.002559,0.098032,-0.005264,-0.006097
1.098000,-0.026561,0.002548,0.097423,-0.005266,-0.006079
1.100000,-0.026367,0.002538,0.096818,-0.005268,-0.006061
1.102000,-0.026174,0.002527,0.096215,-0.005269,-0.006043
1.104000,-0.025982,0.002517,0.095615,-0.005270,-0.006025
1.106000,-0.025791,0.002506,0.095018,-0.005271,-0.006006
1.108000,-0.025602,0.002496,0.094423,-0.005271,-0.005988
1.110000,-0.025414,0.002485,0.093832,-0.005271,-0.005969
1.112000,-0.025227,0.002475,0.093243,-0.005270,-0.005950
1.114000,-0.025041,0.002464,0.092658,-0.005270,-0.005932
1.116000,-0.024856,0.002453,0.092075,-0.005269,-0.005913
1.118000,-0.024672,0.002443,0.091494,-0.005267,-0.005894
1.120000,-0.024490,0.002432,0.090917,-0.005266,-0.005875
1.122000,-0.024309,0.002422,0.090343,-0.005264,-0.005855
1.124000,-0.024129,0.002411,0.089771,-0.005262,-0.005836
1.126000,-0.023950,0.002401,0.089202,-0.005259,-0.005817
1.128000,-0.023772,0.002390,0.088636,-0.005256,-0.005797
1.130000,-0.023595,0.002380,0.088073,-0.005253,-0.005778
1.132000,-0.023420,0.002369,0.087512,-0.005250,-0.005758
1.134000,-0.023245,0.002359,0.086954,-0.005246,-0.005739
1.136000,-0.023072,0.002348,0.086399,-0.005242,-0.005719
1.138000,-0.022899,0.002338,0.085847,-0.005238,-0.005699
1.140000,-0.022728,0.002327,0.085298,-0.005233,-0.005679
1.142000,-0.022558,0.002317,0.084751,-0.005229,-0.005660
1.144000,-0.022389,0.002306,0.084207,-0.005224,-0.005640
1.146000,-0.022221,0.002296,0.083666,-0.005219,-0.005620
1.148000,-0.022055,0.002286,0.083128,-0.005213,-0.005600
1.150000,-0.021889,0.002275,0.082592,-0.005207,-0.005579
1.152000,-0.021724,0.002265,0.082059,-0.005202,-0.005559
1.154000,-0.021561,0.002254,0.081528,-0.005195,-0.005539
1.156000,-0.021398,0.002244,0.081001,-0.005189,-0.005519
1.158000,-0.021237,0.002234,0.080476,-0.005182,-0.005499
1.160000,-0.021076,0.002223,0.079954,-0.005176,-0.005478
1.162000,-0.020917,0.002213,0.079434,-0.005168,-0.005458
1.164000,-0.020759,0.002203,0.078917,-0.005161,-0.005437
1.166000,-0.020601,0.002192,0.078403,-0.005154,-0.005417
1.168000,-0.020445,0.002182,0.077892,-0.005146,-0.005396
1.170000,-0.020290,0.002172,0.077383,-0.005138,-0.005376
1.172000,-0.020135,0.002161,0.076877,-0.005130,-0.005355
1.174000,-0.019982,0.002151,0.076373,-0.005122,-0.005335
1.176000,-0.019830,0.002141,0.075872,-0.005113,-0.005314
1.178000,-0.019679,0.002131,0.075374,-0.005105,-0.005293
1.180000,-0.019528,0.002120,0.074878,-0.005096,-0.005273
1.182000,-0.019379,0.002110,0.074385,-0.005087,-0.005252
1.184000,-0.019231,0.002100,0.073895,-0.005077,-0.005231
1.186000,-0.019084,0.002090,0.073407,-0.005068,-0.005211
1.188000,-0.018937,0.002080,0.072922,-0.005058,-0.005190
1.190000,-0.018792,0.002070,0.072439,-0.005049,-0.005169
1.192000,-0.018647,0.002060,0.071959,-0.005039,-0.005148
1.194000,-0.018504,0.002050,0.071481,-0.005029,-0.005127
1.196000,-0.018362,0.002040,0.071006,-0.005018,-0.005107
1.198000,-0.018220,0.002030,0.070534,-0.005008,-0.005086
1.200000,-0.018079,0.002020,0.070064,-0.004997,-0.005065
1.202000,-0.017940,0.002010,0.069597,-0.004987,-0.005044
1.204000,-0.017801,0.002000,0.069132,-0.004976,-0.005023
1.206000,-0.017663,0.001990,0.068670,-0.004965,-0.005002
1.208000,-0.017526,0.001980,0.068210,-0.004954,-0.004981
1.210000,-0.017390,0.001970,0.067753,-0.004942,-0.004960
1.212000,-0.017255,0.001960,0.067298,-0.004931,-0.004940
1.214000,-0.017121,0.001950,0.066845,-0.004919,-0.004919
1.216000,-0.016988,0.001940,0.066396,-0.004907,-0.004898
1.218000,-0.016856,0.001930,0.065948,-0.004896,-0.004877
1.220000,-0.016724,0.001921,0.065503,-0.004884,-0.004856
1.222000,-0.016594,0.001911,0.065061,-0.004871,-0.004835
1.224000,-0.016464,0.001901,0.064621,-0.004859,-0.004814
1.226000,-0.016335,0.001892,0.064183,-0.004847,-0.004793
1.228000,-0.016207,0.001882,0.063748,-0.004834,-0.004773
1.230000,-0.016080,0.001872,0.063315,-0.004822,-0.004752
1.232000,-0.015954,0.001863,0.062885,-0.004809,-0.004731
1.234000,-0.015829,0.001853,0.062457,-0.004796,-0.004710
1.236000,-0.015704,0.001843,0.062032,-0.004783,-0.004689
1.238000,-0.015580,0.001834,0.061608,-0.004770,-0.004668
1.240000,-0.015458,0.001824,0.061188,-0.004757,-0.004648
1.242000,-0.015336,0.001815,0.060769,-0.004744,-0.004627
1.244000,-0.015215,0.001805,0.060353,-0.004731,-0.004606
1.246000,-0.015094,0.001796,0.059939,-0.004717,-0.004585
1.248000,-0.014975,0.001786,0.059528,-0.004704,-0.004565
1.250000,-0.014856,0.001777,0.059119,-0.004690,-0.004544
1.252000,-0.014738,0.001768,0.058712,-0.004676,-0.004523
1.254000,-0.014621,0.001758,0.058308,-0.004662,-0.004503
1.256000,-0.014505,0.001749,0.057906,-0.004649,-0.004482
1.258000,-0.014390,0.001740,0.057506,-0.004635,-0.004462
1.260000,-0.014275,0.001731,0.057109,-0.004621,-0.004441
1.262000,-0.014161,0.001721,0.056713,-0.004606,-0.004420
1.264000,-0.014048,0.001712,0.056320,-0.004592,-0.004400
1.266000,-0.013936,0.001703,0.055930,-0.004578,-0.004379
1.268000,-0.013824,0.001694,0.055541,-0.004564,-0.004359
1.270000,-0.013714,0.001685,0.055155,-0.004549,-0.004339
1.272000,-0.013604,0.001676,0.054771,-0.004535,-0.004318
1.274000,-0.013495,0.001667,0.054389,-0.004520,-0.004298
1.276000,-0.013386,0.001658,0.054010,-0.004505,-0.004277
1.278000,-0.013279,0.001649,0.053632,-0.004491,-0.004257
1.280000,-0.013172,0.001640,0.053257,-0.004476,-0.004237
1.282000,-0.013066,0.001631,0.052884,-0.004461,-0.004217
1.284000,-0.012960,0.001622,0.052514,-0.004446,-0.004196
1.286000,-0.012856,0.001613,0.052145,-0.004431,-0.004176
1.288000,-0.012752,0.001604,0.051779,-0.004416,-0.004156
1.290000,-0.012648,0.001595,0.051414,-0.004401,-0.004136
1.292000,-0.012546,0.001586,0.051052,-0.004386,-0.004116
1.294000,-0.012444,0.001578,0.050692,-0.004371,-0.004096
1.296000,-0.012343,0.001569,0.050334,-0.004356,-0.004076
1.298000,-0.012243,0.001560,0.049979,-0.004340,-0.004056
1.300000,-0.012143,0.001552,0.049625,-0.004325,-0.004036
1.302000,-0.012044,0.001543,0.049273,-0.004310,-0.004016
1.304000,-0.011946,0.001534,0.048924,-0.004294,-0.003996
1.306000,-0.011849,0.001526,0.048577,-0.004279,-0.003977
1.308000,-0.011752,0.001517,0.048231,-0.004263,-0.003957
1.310000,-0.011656,0.001509,0.047888,-0.004248,-0.003937
1.312000,-0.011560,0.001500,0.047547,-0.004232,-0.003918
1.314000,-0.011466,0.001492,0.047208,-0.004217,-0.003898
1.316000,-0.011371,0.001483,0.046871,-0.004201,-0.003878
1.318000,-0.011278,0.001475,0.046536,-0.004186,-0.003859
1.320000,-0.011185,0.001467,0.046203,-0.004170,-0.003839
1.322000,-0.011093,0.001458,0.045872,-0.004154,-0.003820
1.324000,-0.011002,0.001450,0.045543,-0.004138,-0.003801
1.326000,-0.010911,0.001442,0.045216,-0.004123,-0.003781
1.328000,-0.010821,0.001433,0.044891,-0.004107,-0.003762
1.330000,-0.010732,0.001425,0.044567,-0.004091,-0.003743
1.332000,-0.010643,0.001417,0.044246,-0.004075,-0.003724
1.334000,-0.010555,0.001409,0.043927,-0.004059,-0.003704
1.336000,-0.010467,0.001401,0.043610,-0.004044,-0.003685
1.338000,-0.010380,0.001393,0.043295,-0.004028,-0.003666
1.340000,-0.010294,0.001385,0.042981,-0.004012,-0.003647
1.342000,-0.010208,0.001377,0.042670,-0.003996,-0.003628
1.344000,-0.010123,0.001369,0.042361,-0.003980,-0.003610
1.346000,-0.010039,0.001361,0.042053,-0.003964,-0.003591
1.348000,-0.009955,0.001353,0.041747,-0.003948,-0.003572
1.350000,-0.009872,0.001345,0.041444,-0.003932,-0.003553
1.352000,-0.009789,0.001337,0.041142,-0.003916,-0.003535
1.354000,-0.009707,0.001329,0.040842,-0.003900,-0.003516
1.356000,-0.009626,0.001322,0.040543,-0.003884,-0.003497
1.358000,-0.009545,0.001314,0.040247,-0.003868,-0.003479
1.360000,-0.009465,0.001306,0.039953,-0.003852,-0.003461
1.362000,-0.009385,0.001298,0.039660,-0.003836,-0.003442
1.364000,-0.009306,0.001291,0.039369,-0.003820,-0.003424
1.366000,-0.009228,0.001283,0.039080,-0.003804,-0.003406
1.368000,-0.009150,0.001276,0.038793,-0.003788,-0.003387
1.370000,-0.009072,0.001268,0.038507,-0.003772,-0.003369
1.372000,-0.008996,0.001260,0.038224,-0.003756,-0.003351
1.374000,-0.008920,0.001253,0.037942,-0.003740,-0.003333
1.376000,-0.008844,0.001246,0.037662,-0.003724,-0.003315
1.378000,-0.008769,0.001238,0.037384,-0.003708,-0.003297
1.380000,-0.008694,0.001231,0.037107,-0.003692,-0.003279
1.382000,-0.008621,0.001223,0.036832,-0.003676,-0.003261
1.384000,-0.008547,0.001216,0.036559,-0.003660,-0.003244
1.386000,-0.008474,0.001209,0.036288,-0.003644,-0.003226
1.388000,-0.008402,0.001201,0.036018,-0.003628,-0.003208
1.390000,-0.008330,0.001194,0.035750,-0.003612,-0.003191
1.392000,-0.008259,0.001187,0.035484,-0.003596,-0.003173
1.394000,-0.008188,0.001180,0.035220,-0.003580,-0.003156
1.396000,-0.008118,0.001173,0.034957,-0.003564,-0.003138
1.398000,-0.008048,0.001166,0.034696,-0.003548,-0.003121
1.400000,-0.007979,0.001158,0.034436,-0.003532,-0.003104
1.402000,-0.007911,0.001151,0.034179,-0.003516,-0.003087
1.404000,-0.007843,0.001144,0.033922,-0.003501,-0.003069
1.406000,-0.007775,0.001137,0.033668,-0.003485,-0.003052
1.408000,-0.007708,0.001130,0.033415,-0.003469,-0.003035
1.410000,-0.007641,0.001124,0.033164,-0.003453,-0.003018
1.412000,-0.007575,0.001117,0.032914,-0.003437,-0.003001
1.414000,-0.007510,0.001110,0.032666,-0.003421,-0.002984
1.416000,-0.007445,0.001103,0.032420,-0.003406,-0.002968
1.418000,-0.007380,0.001096,0.032175,-0.003390,-0.002951
1.420000,-0.007316,0.001089,0.031932,-0.003374,-0.002934
1.422000,-0.007252,0.001083,0.031690,-0.003358,-0.002918
1.424000,-0.007189,0.001076,0.031450,-0.003343,-0.002901
1.426000,-0.007126,0.001069,0.031212,-0.003327,-0.002885
1.428000,-0.007064,0.001063,0.030975,-0.003311,-0.002868
1.430000,-0.007003,0.001056,0.030740,-0.003296,-0.002852
1.432000,-0.006941,0.001049,0.030506,-0.003280,-0.002836
1.434000,-0.006881,0.001043,0.030274,-0.003265,-0.002819
1.436000,-0.006820,0.001036,0.030043,-0.003249,-0.002803
1.438000,-0.006760,0.001030,0.029814,-0.003233,-0.002787
1.440000,-0.006701,0.001024,0.029586,-0.003218,-0.002771
1.442000,-0.006642,0.001017,0.029360,-0.003203,-0.002755
1.444000,-0.006584,0.001011,0.029135,-0.003187,-0.002739
1.446000,-0.006525,0.001004,0.028912,-0.003172,-0.002723
1.448000,-0.006468,0.000998,0.028690,-0.003156,-0.002707
1.450000,-0.006411,0.000992,0.028469,-0.003141,-0.002692
1.452000,-0.006354,0.000985,0.028251,-0.003126,-0.002676
1.454000,-0.006298,0.000979,0.028033,-0.003110,-0.002660
1.456000,-0.006242,0.000973,0.027817,-0.003095,-0.002645
1.458000,-0.006186,0.000967,0.027603,-0.003080,-0.002629
1.460000,-0.006131,0.000961,0.027390,-0.003065,-0.002614
1.462000,-0.006077,0.000955,0.027178,-0.003049,-0.002599
1.464000,-0.006023,0.000948,0.026968,-0.003034,-0.002583
1.466000,-0.005969,0.000942,0.026759,-0.003019,-0.002568
1.468000,-0.005916,0.000936,0.026551,-0.003004,-0.002553
1.470000,-0.005863,0.000930,0.026345,-0.002989,-0.002538
1.472000,-0.005810,0.000924,0.026141,-0.002974,-0.002523
1.474000,-0.005758,0.000919,0.025937,-0.002959,-0.002508
1.476000,-0.005707,0.000913,0.025735,-0.002944,-0.002493
1.478000,-0.005655,0.000907,0.025535,-0.002929,-0.002478
1.480000,-0.005604,0.000901,0.025336,-0.002914,-0.002463
1.482000,-0.005554,0.000895,0.025138,-0.002900,-0.002449
1.484000,-0.005504,0.000889,0.024941,-0.002885,-0.002434
1.486000,-0.005454,0.000884,0.024746,-0.002870,-0.002420
1.488000,-0.005405,0.000878,0.024552,-0.002855,-0.002405
1.490000,-0.005356,0.000872,0.024360,-0.002841,-0.002391
1.492000,-0.005307,0.000866,0.024168,-0.002826,-0.002376
1.494000,-0.005259,0.000861,0.023978,-0.002811,-0.002362
1.496000,-0.005212,0.000855,0.023790,-0.002797,-0.002348
1.498000,-0.005164,0.000850,0.023602,-0.002782,-0.002333
1.500000,-0.005117,0.000844,0.023416,-0.002768,-0.002319
1.502000,-0.005070,0.000839,0.023232,-0.002753,-0.002305
1.504000,-0.005024,0.000833,0.023048,-0.002739,-0.002291
1.506000,-0.004978,0.000828,0.022866,-0.002725,-0.002277
1.508000,-0.004933,0.000822,0.022685,-0.002710,-0.002263
1.510000,-0.004888,0.000817,0.022505,-0.002696,-0.002249
1.512000,-0.004843,0.000811,0.022326,-0.002682,-0.002236
1.514000,-0.004798,0.000806,0.022149,-0.002668,-0.002222
1.516000,-0.004754,0.000801,0.021973,-0.002654,-0.002208
1.518000,-0.004710,0.000795,0.021798,-0.002639,-0.002195
1.520000,-0.004667,0.000790,0.021624,-0.002625,-0.002181
1.522000,-0.004624,0.000785,0.021452,-0.002611,-0.002168
1.524000,-0.004581,0.000780,0.021281,-0.002597,-0.002154
1.526000,-0.004539,0.000775,0.021110,-0.002584,-0.002141
1.528000,-0.004497,0.000769,0.020942,-0.002570,-0.002128
1.530000,-0.004455,0.000764,0.020774,-0.002556,-0.002115
1.532000,-0.004414,0.000759,0.020607,-0.002542,-0.002101
1.534000,-0.004372,0.000754,0.020442,-0.002528,-0.002088
1.536000,-0.004332,0.000749,0.020278,-0.002515,-0.002075
1.538000,-0.004291,0.000744,0.020115,-0.002501,-0.002062
1.540000,-0.004251,0.000739,0.019953,-0.002487,-0.002050
1.542000,-0.004212,0.000734,0.019792,-0.002474,-0.002037
1.544000,-0.004172,0.000729,0.019632,-0.002460,-0.002024
1.546000,-0.004133,0.000724,0.019473,-0.002447,-0.002011
1.548000,-0.004094,0.000719,0.019316,-0.002433,-0.001999
1.550000,-0.004056,0.000715,0.019160,-0.002420,-0.001986
1.552000,-0.004018,0.000710,0.019004,-0.002406,-0.001973
1.554000,-0.003980,0.000705,0.018850,-0.002393,-0.001961
1.556000,-0.003942,0.000700,0.018697,-0.002380,-0.001949
1.558000,-0.003905,0.000695,0.018545,-0.002367,-0.001936
1.560000,-0.003868,0.000691,0.018394,-0.002354,-0.001924
1.562000,-0.003831,0.000686,0.018244,-0.002340,-0.001912
1.564000,-0.003795,0.000681,0.018096,-0.002327,-0.001900
1.566000,-0.003759,0.000677,0.017948,-0.002314,-0.001888
1.568000,-0.003723,0.000672,0.017801,-0.002301,-0.001875
1.570000,-0.003688,0.000667,0.017656,-0.002288,-0.001864
1.572000,-0.003653,0.000663,0.017511,-0.002276,-0.001852
1.574000,-0.003618,0.000658,0.017367,-0.002263,-0.001840
1.576000,-0.003583,0.000654,0.017225,-0.002250,-0.001828
1.578000,-0.003549,0.000649,0.017083,-0.002237,-0.001816
1.580000,-0.003515,0.000645,0.016943,-0.002225,-0.001805
1.582000,-0.003481,0.000640,0.016803,-0.002212,-0.001793
1.584000,-0.003448,0.000636,0.016665,-0.002199,-0.001781
1.586000,-0.003414,0.000632,0.016527,-0.002187,-0.001770
1.588000,-0.003381,0.000627,0.016391,-0.002174,-0.001758
1.590000,-0.003349,0.000623,0.016255,-0.002162,-0.001747
1.592000,-0.003316,0.000619,0.016121,-0.002149,-0.001736
1.594000,-0.003284,0.000614,0.015987,-0.002137,-0.001724
1.596000,-0.003253,0.000610,0.015855,-0.002125,-0.001713
1.598000,-0.003221,0.000606,0.015723,-0.002113,-0.001702
1.600000,-0.003190,0.000602,0.015592,-0.002100,-0.001691
1.602000,-0.003159,0.000597,0.015463,-0.002088,-0.001680
1.604000,-0.003128,0.000593,0.015334,-0.002076,-0.001669
1.606000,-0.003097,0.000589,0.015206,-0.002064,-0.001658
1.608000,-0.003067,0.000585,0.015079,-0.002052,-0.001647
1.610000,-0.003037,0.000581,0.014953,-0.002040,-0.001636
1.612000,-0.003007,0.000577,0.014828,-0.002028,-0.001626
1.614000,-0.002978,0.000573,0.014704,-0.002016,-0.001615
1.616000,-0.002948,0.000569,0.014580,-0.002004,-0.001604
1.618000,-0.002919,0.000565,0.014458,-0.001993,-0.001594
1.620000,-0.002890,0.000561,0.014336,-0.001981,-0.001583
1.622000,-0.002862,0.000557,0.014216,-0.001969,-0.001573
1.624000,-0.002834,0.000553,0.014096,-0.001958,-0.001562
1.626000,-0.002806,0.000549,0.013977,-0.001946,-0.001552
1.628000,-0.002778,0.000545,0.013859,-0.001934,-0.001542
1.630000,-0.002750,0.000541,0.013742,-0.001923,-0.001531
1.632000,-0.002723,0.000538,0.013626,-0.001912,-0.001521
1.634000,-0.002696,0.000534,0.013511,-0.001900,-0.001511
1.636000,-0.002669,0.000530,0.013396,-0.001889,-0.001501
1.638000,-0.002642,0.000526,0.013282,-0.001878,-0.001491
1.640000,-0.002616,0.000522,0.013170,-0.001866,-0.001481
1.642000,-0.002589,0.000519,0.013058,-0.001855,-0.001471
1.644000,-0.002563,0.000515,0.012946,-0.001844,-0.001461
1.646000,-0.002538,0.000511,0.012836,-0.001833,-0.001451
1.648000,-0.002512,0.000508,0.012727,-0.001822,-0.001441
1.650000,-0.002487,0.000504,0.012618,-0.001811,-0.001432
1.652000,-0.002462,0.000500,0.012510,-0.001800,-0.001422
1.654000,-0.002437,0.000497,0.012403,-0.001789,-0.001413
1.656000,-0.002412,0.000493,0.012297,-0.001778,-0.001403
1.658000,-0.002387,0.000490,0.012191,-0.001767,-0.001393
1.660000,-0.002363,0.000486,0.012086,-0.001757,-0.001384
1.662000,-0.002339,0.000483,0.011982,-0.001746,-0.001375
1.664000,-0.002315,0.000479,0.011879,-0.001735,-0.001365
1.666000,-0.002292,0.000476,0.011777,-0.001725,-0.001356
1.668000,-0.002268,0.000472,0.011675,-0.001714,-0.001347
1.670000,-0.002245,0.000469,0.011575,-0.001704,-0.001338
1.672000,-0.002222,0.000465,0.011474,-0.001693,-0.001328
1.674000,-0.002199,0.000462,0.011375,-0.001683,-0.001319
1.676000,-0.002176,0.000459,0.011277,-0.001672,-0.001310
1.678000,-0.002154,0.000455,0.011179,-0.001662,-0.001301
1.680000,-0.002132,0.000452,0.011082,-0.001652,-0.001292
1.682000,-0.002110,0.000449,0.010985,-0.001642,-0.001284
1.684000,-0.002088,0.000446,0.010890,-0.001631,-0.001275
1.686000,-0.002066,0.000442,0.010795,-0.001621,-0.001266
1.688000,-0.002044,0.000439,0.010701,-0.001611,-0.001257
1.690000,-0.002023,0.000436,0.010607,-0.001601,-0.001249
1.692000,-0.002002,0.000433,0.010514,-0.001591,-0.001240
1.694000,-0.001981,0.000429,0.010422,-0.001581,-0.001231
1.696000,-0.001960,0.000426,0.010331,-0.001571,-0.001223
1.698000,-0.001940,0.000423,0.010240,-0.001562,-0.001214
1.700000,-0.001919,0.000420,0.010150,-0.001552,-0.001206
1.702000,-0.001899,0.000417,0.010061,-0.001542,-0.001198
1.704000,-0.001879,0.000414,0.009973,-0.001532,-0.001189
